start_time,quiescent_start_time,quiescent_stop_time,stim_start_time,response_window_start_time,stim_stop_time,response_time,response_window_stop_time,post_response_window_start_time,post_response_window_stop_time,stop_time,stim_name,stim_index,block_index,context_name,index,index_within_block,scheduled_reward_index_within_block,repeat_number,is_response,is_correct,is_incorrect,is_hit,is_false_alarm,is_correct_reject,is_miss,is_go,is_nogo,is_rewarded,is_noncontingent_reward,is_contingent_reward,is_reward_scheduled,is_aud_stim,is_vis_stim,is_catch,is_aud_target,is_vis_target,is_aud_nontarget,is_vis_nontarget,is_vis_context,is_aud_context,is_context_switch,is_repeat,is_opto
3.9596908000037074,3.9596908000037074,5.461137400017585,5.461137400017585,5.561156599965877,5.961474699966609,5.711370299986563,6.461921599993482,6.461921599993482,8.463561099962797,9.464536599998363,vis1,3,0,vis,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
10.415231500004419,10.415231500004419,11.91655049997801,11.91655049997801,12.016646599987988,12.416927899999544,12.116800199970138,12.917366199960933,12.917366199960933,14.919239299962763,15.920356099968311,vis1,3,0,vis,1.0,1.0,1.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
16.804035899994894,16.804035899994894,18.30534039997449,18.30534039997449,18.4054521999876,18.806178700013085,18.522553499971515,19.306568400011862,19.306568400011862,21.3080018999842,22.30890209997026,vis1,3,0,vis,2.0,2.0,2.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
22.74260469998419,22.74260469998419,24.24380140001606,24.24380140001606,24.34388820001343,24.74457970000524,24.477352099967653,25.245070100014097,25.245070100014097,27.246429300002752,28.24730329996394,vis1,3,0,vis,3.0,3.0,3.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
30.967019999990704,30.967019999990704,32.46832059999881,32.46832059999881,32.56843910000473,32.968835000015794,32.702080899974796,33.46964550001733,33.46964550001733,35.487870999970006,36.48868369998829,vis1,3,0,vis,4.0,4.0,4.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
38.290109100003725,38.290109100003725,39.791265699963084,39.791265699963084,39.891429599965456,40.291736799999605,40.07490139996819,40.79217709997622,40.79217709997622,42.81104020001087,43.81145170000102,vis1,3,0,vis,5.0,5.0,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
44.02834739996772,44.02834739996772,45.52962629998522,45.51962629998522,45.6296942000133,46.01962629998522,45.713073899978305,46.53045279999217,46.53045279999217,48.53228469997132,49.533550000001675,sound1,1,0,vis,6.0,6.0,,0.0,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
52.83608009998873,52.83608009998873,54.33717019996559,54.32717019996559,54.43729669997422,54.82717019996559,,55.33803260001307,55.33803260001307,57.356450299974064,58.35728979996359,sound2,2,0,vis,7.0,7.0,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
62.36118610000424,62.36118610000424,63.879033899991306,63.879033899991306,63.97879059997806,64.37962869998022,,64.88001649996453,64.88001649996453,66.8813021999756,67.88219569996885,vis2,4,0,vis,8.0,8.0,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
68.29956299998751,68.29956299998751,69.81736930000783,69.80736930000782,69.91750669998304,70.30736930000782,,70.818072600008,70.818072600008,72.8199666999951,73.82076440001559,sound2,2,0,vis,9.0,9.0,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
