start_time,quiescent_start_time,quiescent_stop_time,stim_start_time,response_window_start_time,stim_stop_time,response_time,response_window_stop_time,post_response_window_start_time,post_response_window_stop_time,stop_time,stim_name,stim_index,block_index,context_name,index,index_within_block,scheduled_reward_index_within_block,repeat_number,is_response,is_correct,is_incorrect,is_hit,is_false_alarm,is_correct_reject,is_miss,is_go,is_nogo,is_rewarded,is_noncontingent_reward,is_contingent_reward,is_reward_scheduled,is_aud_stim,is_vis_stim,is_catch,is_aud_target,is_vis_target,is_aud_nontarget,is_vis_nontarget,is_vis_context,is_aud_context,is_context_switch,is_repeat,is_opto
7.116714500016067,7.116714500016067,8.618019199997187,8.618019199997187,8.71821969998721,9.11840049999021,8.90177559999004,9.618994499973022,9.618994499973022,11.621046800000594,12.621419599987101,vis1,3,0,vis,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
12.704984300022014,12.704984300022014,14.206497200016864,14.206497200016864,14.306738199966029,14.706929399990011,14.423264699996915,15.207242399986834,15.207242399986834,17.208661599966696,18.209525100022553,vis1,3,0,vis,1.0,1.0,1.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
18.409776199967133,18.409776199967133,19.91130390001647,19.91130390001647,20.011558700012507,20.411794599969404,20.144579099965746,20.912125899989157,20.912125899989157,22.913593999992123,23.914487299983854,vis1,3,0,vis,2.0,2.0,2.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
26.24998269999353,26.24998269999353,27.75145779999159,27.75145779999159,27.85115130002098,28.252081000022123,28.00175180001836,28.752444499996024,28.752444499996024,30.75391460001422,31.754547400001435,vis1,3,0,vis,3.0,3.0,3.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
32.88902559999563,32.88902559999563,34.39032329998165,34.39032329998165,34.49056419998826,34.890779600021894,34.64070629998762,35.39117480000434,35.39117480000434,37.39325929998606,38.39407200000435,vis1,3,0,vis,4.0,4.0,4.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
47.734924300000536,47.734924300000536,49.23626829998987,49.23626829998987,49.336348999999,49.736685799967496,49.55315739999944,50.237115399979054,50.237115399979054,52.23881760001834,53.23969889997691,vis1,3,0,vis,5.0,5.0,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
53.67366129999002,53.67366129999002,55.17468880001409,55.17468880001409,55.27498190001072,55.67533359997626,,56.17578950001346,56.17578950001346,58.1775565000223,59.17810719996644,vis2,4,0,vis,6.0,6.0,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
79.87928499998246,79.87928499998246,81.38059969998152,81.37059969998151,81.48068049999141,81.87059969998151,,82.38146219997155,82.38146219997155,84.38331289997744,85.38420109998854,sound1,1,0,vis,7.0,7.0,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
85.68440199999326,85.68440199999326,87.18575179996854,87.17575179996854,87.28586800001516,87.67575179996854,,88.18660580001027,88.18660580001027,90.18813739997289,91.18906870002114,sound1,1,0,vis,8.0,8.0,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
92.0897879999918,92.0897879999918,93.59126109997463,93.59126109997463,93.6916739000096,94.09170399997105,93.92468339997298,94.59216549999267,94.59216549999267,96.59363700002153,97.5945337999817,vis1,3,0,vis,9.0,9.0,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
98.16191999999295,98.16191999999295,99.66341380001698,99.65341380001698,99.76304519998097,100.15341380001698,,100.66383939999808,100.66383939999808,102.66556780000404,103.66641820001836,sound2,2,0,vis,10.0,10.0,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
104.68451940001408,104.68451940001408,106.18544769998128,106.18544769998128,106.28536270000926,106.68566490000534,106.50219859998627,107.18614189997037,107.18614189997037,109.18788679998555,110.18869290001179,vis1,3,0,vis,11.0,11.0,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
110.33926159999986,110.33926159999986,111.84056849999773,111.84056849999773,111.94020510000131,112.34092930000928,112.14052789996798,112.84135100001889,112.84135100001889,114.84314479999897,115.84411159996829,vis1,3,0,vis,12.0,12.0,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
117.09469020000846,117.09469020000846,118.59592210001732,118.58592210001731,118.69603150001215,119.08592210001731,,119.59724390001223,119.59724390001223,121.5984868999892,122.59938159999159,sound1,1,0,vis,13.0,13.0,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
123.50018779998366,123.50018779998366,125.00144989998965,124.99144989998965,125.1015629000119,125.49144989998965,,126.00228289998789,126.00228289998789,128.0042122000102,129.00508420001435,sound2,2,0,vis,14.0,14.0,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
129.05492309999838,129.05492309999838,130.55622179999202,130.54622179999203,130.65634860000293,131.04622179999203,,131.5571092999978,131.5571092999978,133.55882569997058,134.55970419996603,sound1,1,0,vis,15.0,15.0,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
135.21040559997502,135.21040559997502,136.71179609996918,136.7017960999692,136.8119525999734,137.2017960999692,,137.71266650001937,137.71266650001937,139.7144968999871,140.71494659997708,sound1,1,0,vis,16.0,16.0,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
141.08211169998114,141.08211169998114,142.58351079998258,142.58351079998258,142.68376449997024,143.0838718999964,,143.58433160000433,143.58433160000433,145.5858441999969,146.58671339997974,catch,0,0,vis,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
147.62110970001387,147.62110970001387,149.12220310001587,149.11220310001588,149.22248449998162,149.61220310001588,,150.1230669000158,150.1230669000158,152.12475779996905,153.12563229999225,sound2,2,0,vis,17.0,17.0,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
154.00990409998641,154.00990409998641,155.51123169996728,155.51123169996728,155.6115713999695,156.0119103000122,,156.51188750001322,156.51188750001322,158.5135920000118,159.51449589996784,vis2,4,0,vis,18.0,18.0,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
160.36524570000776,160.36524570000776,161.86669790000607,161.85669790000608,161.9667789000175,162.35669790000608,,162.86774299998953,162.86774299998953,164.86908260000357,165.87013020000606,sound2,2,0,vis,19.0,19.0,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
170.39089089999626,170.39089089999626,171.89213260002154,171.89213260002154,171.99182439997978,172.39240059996675,,172.89264739998336,172.89264739998336,174.89493249997915,175.895703899974,vis2,4,0,vis,20.0,20.0,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
176.49571009999792,176.49571009999792,177.99720940000563,177.99720940000563,178.09735150001663,178.49763469998445,178.46428119997447,178.99813319999677,178.99813319999677,181.00006679999362,182.0008557000053,vis2,4,0,vis,21.0,21.0,,0.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
182.96801030002254,182.96801030002254,184.46935879998793,184.46935879998793,184.5693526999764,184.96987280000187,185.06976079999887,185.47059079999755,185.47059079999755,187.47209609999274,188.4730676999986,vis1,3,0,vis,22.0,22.0,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
188.67302910000737,188.67302910000737,190.17415480002248,190.1641548000225,190.27430970001453,190.6641548000225,,191.17505630001844,191.17505630001844,193.17676409998396,194.1776607000008,sound2,2,0,vis,23.0,23.0,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
194.97828900000033,194.97828900000033,196.47958990001072,196.47958990001072,196.57969749999185,196.98002989998506,,197.48044690001709,197.48044690001709,199.48234389996807,200.48324430001387,vis2,4,0,vis,24.0,24.0,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
201.3341365999747,201.3341365999747,202.8350858999854,202.8250858999854,202.9351857999661,203.3250858999854,,203.83644870000145,203.83644870000145,205.8376946000005,206.83854259999654,sound2,2,0,vis,25.0,25.0,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
207.3891881000106,207.3891881000106,208.89074760001105,208.89074760001105,208.9903244999675,209.39122499997913,,209.8916812000186,209.8916812000186,211.89331289998674,212.89428339998423,vis2,4,0,vis,26.0,26.0,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
214.29510569998249,214.29510569998249,215.79647780001116,215.79647780001116,215.89632229996798,216.29704079999075,,216.79754369997838,216.79754369997838,218.7988682999946,219.7997171999975,vis2,4,0,vis,27.0,27.0,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
220.33363660000916,220.33363660000916,221.83479770000278,221.83479770000278,221.93501229998375,222.33528110001654,,222.83561020001954,222.83561020001954,224.8376399999922,225.8390576000181,vis2,4,0,vis,28.0,28.0,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
225.85491120001254,225.85491120001254,227.3561738999649,227.3561738999649,227.45645649999798,227.85679469997714,227.6399735999964,228.3569987000171,228.3569987000171,230.35894549999804,231.35998040002025,vis1,3,0,vis,29.0,29.0,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
232.7943736999966,232.7943736999966,234.2957512000082,234.2857512000082,234.39583140001352,234.7857512000082,,235.2965601999983,235.2965601999983,237.29825270002195,238.29912689998466,sound1,1,0,vis,30.0,30.0,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
239.41651000001886,239.41651000001886,240.91782719997875,240.90782719997875,241.01797130000497,241.40782719997875,,241.91871860001422,241.91871860001422,243.92086620001075,244.92165789998555,sound2,2,0,vis,31.0,31.0,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
245.03829000000562,245.03829000000562,246.5393479999709,246.5393479999709,246.6394755999879,247.03976750002195,247.09028259997442,247.5402110999655,247.5402110999655,249.54194330000038,250.5427782000131,vis1,3,0,vis,32.0,32.0,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
252.37822959997877,252.37822959997877,253.8794969999669,253.8694969999669,253.97910190002014,254.3694969999669,,254.8800137000014,254.8800137000014,256.8815715999897,257.882417799972,sound1,1,0,vis,33.0,33.0,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
257.96639119997576,257.96639119997576,259.4676584000206,259.45765840002053,259.5671619000002,259.95765840002053,260.2179442999857,260.4682200999903,260.4682200999903,262.46978079999985,263.47061490000647,sound1,1,0,vis,34.0,34.0,,0.0,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
264.33801199997265,264.33801199997265,265.8392926000031,265.82929260000304,265.9395538999904,266.32929260000304,,266.84015369998247,266.84015369998247,268.84207119997313,269.842953299996,sound2,2,0,vis,35.0,35.0,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
272.7954555999693,272.7954555999693,274.2969370000153,274.2969370000153,274.39678580000486,274.7973827999756,274.7803430999718,275.29779270001177,275.29779270001177,277.29930939997735,278.30023279996544,vis2,4,0,vis,36.0,36.0,,0.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
279.4012929999824,279.4012929999824,280.90263570002,280.90263570002,281.0027683000169,281.40288509999823,281.26942809998013,281.90341099998636,281.90341099998636,283.90504150000356,284.905730200009,vis1,3,0,vis,37.0,37.0,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
285.28955320002,285.28955320002,286.79064129998164,286.7806412999816,286.8909270999809,287.2806412999816,,287.791552599994,287.791552599994,289.79344899999865,290.79428569996685,sound2,2,0,vis,38.0,38.0,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
291.4952129999963,291.4952129999963,292.9964330999735,292.9964330999735,293.09607259999916,293.49645029998806,,293.9968032999984,293.9968032999984,295.99853439996673,296.9998794000219,vis2,4,0,vis,39.0,39.0,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
297.216280900009,297.216280900009,298.7176984999767,298.7176984999767,298.81769010000585,299.21844500001475,299.4352914000135,299.7189681999823,299.7189681999823,301.7201784000006,302.72101180000186,vis1,3,0,vis,40.0,40.0,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
302.7543858999941,302.7543858999941,304.2558732999694,304.24587329996933,304.3563701000037,304.74587329996933,,305.2569463999914,305.2569463999914,307.25851989998205,308.25910849998195,sound1,1,0,vis,41.0,41.0,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
308.84339770000383,308.84339770000383,310.3441942000152,310.33419420001513,310.44432059996484,310.83419420001513,,311.34529799997995,311.34529799997995,313.3475801000111,314.347677099993,sound1,1,0,vis,42.0,42.0,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
315.3151619000216,315.3151619000216,316.81707170001187,316.81707170001187,316.916550099975,317.3173614000059,317.48367880000455,317.8175659999922,317.8175659999922,319.8190305999685,320.82010809996586,vis1,3,0,vis,43.0,43.0,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
321.3703749000067,321.3703749000067,322.8718509000116,322.8618509000116,322.9719607000095,323.3618509000116,,323.8727093999712,323.8727093999712,325.8747567000189,326.8756533999783,sound2,2,0,vis,44.0,44.0,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
327.7258164999746,327.7258164999746,329.22732790001623,329.22732790001623,329.3273968999945,329.72758040001804,,330.22822150001025,330.22822150001025,332.23019759998147,333.231116299992,vis2,4,0,vis,45.0,45.0,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
333.7979996000156,333.7979996000156,335.29906930001175,335.2890693000117,335.3993198999758,335.7890693000117,,336.30008119997524,336.30008119997524,338.3016095999717,339.3028659999925,sound2,2,0,vis,46.0,46.0,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
