start_time,stop_time,stim_start_time,stim_stop_time,index,is_small_field_grating,grating_orientation,grating_x,grating_y,is_full_field_flash,flash_contrast
79.43104,79.93165915785167,79.43104,79.68147584214832,0,False,,,,True,-1.0
79.94827084214832,80.44871584214832,79.94827084214832,80.19856915785168,1,True,315.0,159.74455056942668,-438.7227528471331,False,
82.01669084214832,82.51710084214832,82.01669084214832,82.26696415785167,5,True,0.0,479.2336517082799,146.240917615711,False,
83.05088584214832,83.55126084214832,83.05088584214832,83.30117415785166,7,True,0.0,479.2336517082799,438.7227528471331,False,
83.56801915785167,84.06845915785166,83.56801915785167,83.81819584214833,8,True,45.0,479.2336517082799,438.7227528471331,False,
84.08507584214831,84.58581084214832,84.08507584214831,84.33536415785167,9,True,180.0,-159.74455056942656,-438.7227528471331,False,
84.60256915785168,85.10266415785168,84.60256915785168,84.85236584214832,10,True,0.0,798.722752847133,438.7227528471331,False,
85.11926584214832,85.61969084214832,85.11926584214832,85.36954915785167,11,True,270.0,-159.74455056942656,-146.24091761571106,False,
85.63644915785167,86.13684415785167,85.63644915785167,85.88657584214832,12,True,315.0,-479.2336517082798,-146.24091761571106,False,
86.15343584214833,86.65389084214831,86.15343584214833,86.40374915785168,13,False,,,,True,0.0
87.18765584214832,87.68808084214832,87.18765584214832,87.43795415785168,15,True,270.0,479.2336517082799,-146.24091761571106,False,
87.70483915785167,88.20525415785167,87.70483915785167,87.95497584214831,16,True,135.0,479.2336517082799,-146.24091761571106,False,
88.22186084214832,88.72226084214833,88.22186084214832,88.47209915785167,17,True,180.0,159.74455056942668,146.240917615711,False,
88.73901915785167,89.23946415785167,88.73901915785167,88.98914584214832,18,True,270.0,479.2336517082799,438.7227528471331,False,
89.77322415785167,90.27364915785166,89.77322415785167,90.02336084214832,20,True,90.0,798.722752847133,146.240917615711,False,
90.29026584214833,90.79066084214831,90.29026584214833,90.54055415785167,21,True,270.0,-479.2336517082798,-146.24091761571106,False,
90.80741915785167,91.30785915785167,90.80741915785167,91.05757084214832,22,True,180.0,-798.722752847133,438.7227528471331,False,
91.32442084214833,91.82486584214833,91.32442084214833,91.57472915785168,23,True,135.0,479.2336517082799,-438.7227528471331,False,
92.87576915785166,93.37622415785167,92.87576915785166,93.12596584214832,26,True,225.0,-479.2336517082798,-146.24091761571106,False,
93.39284584214832,93.89325584214832,93.39284584214832,93.64313415785168,27,True,270.0,159.74455056942668,-438.7227528471331,False,
93.91001415785168,94.41041915785168,93.91001415785168,94.16013584214832,28,True,225.0,-159.74455056942656,-146.24091761571106,False,
94.94399915785168,95.44463415785167,94.94399915785168,95.19436584214831,30,True,90.0,798.722752847133,438.7227528471331,False,
95.46124584214832,95.96165584214832,95.46124584214832,95.71152415785167,31,True,90.0,479.2336517082799,-146.24091761571106,False,
95.97841415785167,96.47885415785167,95.97841415785167,96.22853584214832,32,True,225.0,479.2336517082799,-438.7227528471331,False,
96.49544084214831,96.99586584214832,96.49544084214831,96.74569415785167,33,True,315.0,-798.722752847133,-146.24091761571106,False,
97.01262415785168,97.51305915785167,97.01262415785168,97.26273084214833,34,True,315.0,479.2336517082799,-438.7227528471331,False,
98.04680415785167,98.54720415785167,98.04680415785167,98.29693584214832,36,True,180.0,-798.722752847133,146.240917615711,False,
98.56383584214832,99.06422084214833,98.56383584214832,98.81411915785168,37,True,45.0,798.722752847133,146.240917615711,False,
99.08097915785167,99.58141415785167,99.08097915785167,99.33113084214833,38,True,225.0,-479.2336517082798,-438.7227528471331,False,
99.59799584214832,100.09841084214833,99.59799584214832,99.84829415785167,39,True,135.0,-479.2336517082798,438.7227528471331,False,
100.11516915785167,100.61560915785167,100.11516915785167,100.36532584214832,40,True,270.0,479.2336517082799,146.240917615711,False,
101.14936915785167,101.66649415785167,101.14936915785167,101.41616584214832,42,True,0.0,159.74455056942668,-146.24091761571106,False,
101.68307084214833,102.18348084214833,101.68307084214833,101.93337415785167,43,True,180.0,-798.722752847133,-146.24091761571106,False,
102.20023915785167,102.70066415785166,102.20023915785167,102.45037084214832,44,True,135.0,159.74455056942668,438.7227528471331,False,
102.71728584214831,103.21769084214831,102.71728584214831,102.96751915785167,45,True,90.0,-479.2336517082798,-146.24091761571106,False,
103.23444915785167,103.73487415785166,103.23444915785167,103.48458084214832,46,True,180.0,-479.2336517082798,-146.24091761571106,False,
103.75148584214833,104.25189584214831,103.75148584214833,104.00174915785168,47,True,315.0,-159.74455056942656,438.7227528471331,False,
104.26865415785167,104.76909415785167,104.26865415785167,104.51877584214832,48,True,135.0,479.2336517082799,438.7227528471331,False,
105.30283915785166,105.80327415785167,105.30283915785166,105.55296584214832,50,True,225.0,-159.74455056942656,438.7227528471331,False,
105.81985084214833,106.32028084214832,105.81985084214833,106.07014415785167,51,True,225.0,798.722752847133,-146.24091761571106,False,
106.33703915785168,106.83748415785168,106.33703915785168,106.58718584214832,52,True,45.0,-159.74455056942656,146.240917615711,False,
107.37123915785168,107.87165415785167,107.37123915785168,107.62138584214831,54,True,270.0,-798.722752847133,-438.7227528471331,False,
107.88826584214831,108.40534584214832,107.88826584214831,108.13853915785167,55,True,90.0,-159.74455056942656,-146.24091761571106,False,
108.42210415785166,108.92254415785166,108.42210415785166,108.67225584214832,56,True,45.0,479.2336517082799,-438.7227528471331,False,
108.93912084214833,109.43954584214832,108.93912084214833,109.18942415785168,57,True,45.0,159.74455056942668,146.240917615711,False,
109.97332584214831,110.47374584214832,109.97332584214831,110.22361415785167,59,True,45.0,159.74455056942668,-146.24091761571106,False,
110.49050415785167,110.99091915785166,110.49050415785167,110.74065084214833,60,True,225.0,-798.722752847133,438.7227528471331,False,
111.00754084214833,111.50792084214832,111.00754084214833,111.25779915785166,61,True,270.0,-479.2336517082798,438.7227528471331,False,
111.52467915785166,112.02514915785167,111.52467915785166,111.77482084214832,62,True,135.0,159.74455056942668,146.240917615711,False,
112.04213084214832,112.54212584214832,112.04213084214832,112.29227415785168,63,False,,,,True,1.0
112.55888415785167,113.05934915785167,112.55888415785167,112.80903084214832,64,True,225.0,479.2336517082799,-146.24091761571106,False,
113.59310915785167,114.09351915785167,113.59310915785167,113.84322084214831,66,True,45.0,-479.2336517082798,146.240917615711,False,
114.11013084214832,114.61054584214833,114.11013084214832,114.36043915785167,67,True,315.0,-479.2336517082798,438.7227528471331,False,
114.62730415785167,115.12769415785168,114.62730415785167,114.87742584214833,68,True,45.0,-479.2336517082798,438.7227528471331,False,
