start_time,stim_start_time,stim_stop_time,stop_time,index,is_small_field_grating,grating_orientation,grating_x,grating_y,is_full_field_flash,flash_contrast
197.10804000000002,197.10804000000002,197.358386978357,197.60865302164302,0,True,270.0,-159.74455056942656,438.7227528471331,False,
197.625306978357,197.625306978357,197.875568021643,198.12573697835703,1,True,0.0,798.722752847133,146.240917615711,False,
198.14249302164302,198.14249302164302,198.392576978357,198.64287302164303,2,True,135.0,-479.2336517082798,-146.24091761571106,False,
198.659491978357,198.659491978357,198.909758021643,199.159901978357,3,True,0.0,-798.722752847133,146.240917615711,False,
199.69367697835702,199.69367697835702,199.943988021643,200.194106978357,5,True,0.0,-159.74455056942656,-146.24091761571106,False,
200.210863021643,200.210863021643,200.460966978357,200.711278021643,6,True,90.0,479.2336517082799,-146.24091761571106,False,
200.72816697835702,200.72816697835702,200.978143021643,201.228286978357,7,True,0.0,798.722752847133,438.7227528471331,False,
201.24504302164303,201.24504302164303,201.495166978357,201.74547302164302,8,True,45.0,-159.74455056942656,146.240917615711,False,
201.762081978357,201.762081978357,202.01235802164302,202.262471978357,9,True,90.0,159.74455056942668,-438.7227528471331,False,
202.79668197835701,202.79668197835701,203.04686302164302,203.29690697835701,11,False,,,,True,1.0
203.313663021643,203.313663021643,203.563561978357,203.813848021643,12,True,225.0,798.722752847133,438.7227528471331,False,
203.830466978357,203.830466978357,204.08073802164301,204.330871978357,13,True,90.0,-159.74455056942656,438.7227528471331,False,
204.347628021643,204.347628021643,204.597746978357,204.848043021643,14,True,315.0,159.74455056942668,-146.24091761571106,False,
204.864671978357,204.864671978357,205.114953021643,205.36509197835701,15,True,180.0,-159.74455056942656,-438.7227528471331,False,
206.41604302164302,206.41604302164302,206.666161978357,206.91647802164303,18,True,270.0,-798.722752847133,-146.24091761571106,False,
206.933051978357,206.933051978357,207.183348021643,207.433486978357,19,True,135.0,798.722752847133,146.240917615711,False,
207.45024302164302,207.45024302164302,207.700391978357,207.950663021643,20,True,180.0,479.2336517082799,-438.7227528471331,False,
209.001456978357,209.001456978357,209.25172302164302,209.501871978357,23,True,90.0,798.722752847133,-146.24091761571106,False,
209.51862802164302,209.51862802164302,209.768766978357,210.01902302164302,24,True,135.0,-798.722752847133,-438.7227528471331,False,
210.03565697835703,210.03565697835703,210.285938021643,210.53604197835702,25,True,180.0,479.2336517082799,-146.24091761571106,False,
211.069871978357,211.069871978357,211.320138021643,211.570261978357,27,True,45.0,159.74455056942668,-146.24091761571106,False,
211.58701802164302,211.58701802164302,211.837136978357,212.08744302164303,28,True,0.0,-798.722752847133,-438.7227528471331,False,
212.11181197835703,212.11181197835703,212.37099302164302,212.621126978357,29,True,180.0,159.74455056942668,-146.24091761571106,False,
213.67207802164302,213.67207802164302,213.922211978357,214.17250302164302,32,True,45.0,159.74455056942668,438.7227528471331,False,
214.189086978357,214.189086978357,214.439408021643,214.689526978357,33,True,225.0,159.74455056942668,-438.7227528471331,False,
214.706283021643,214.706283021643,214.956416978357,215.20665802164302,34,True,270.0,159.74455056942668,-146.24091761571106,False,
215.74046302164302,215.74046302164302,215.990611978357,216.240868021643,36,True,270.0,159.74455056942668,146.240917615711,False,
216.257486978357,216.257486978357,216.507793021643,216.75792197835702,37,True,135.0,479.2336517082799,438.7227528471331,False,
216.774678021643,216.774678021643,217.02483197835699,217.27506802164302,38,True,225.0,159.74455056942668,438.7227528471331,False,
217.291676978357,217.291676978357,217.541983021643,217.792136978357,39,True,0.0,-159.74455056942656,-438.7227528471331,False,
218.32588197835702,218.32588197835702,218.57618802164302,218.826301978357,41,True,90.0,479.2336517082799,438.7227528471331,False,
219.36004697835702,219.36004697835702,219.627073021643,219.877161978357,43,True,225.0,798.722752847133,-146.24091761571106,False,
220.41095197835702,220.41095197835702,220.66123302164303,220.911396978357,45,True,180.0,-159.74455056942656,438.7227528471331,False,
220.92815302164303,220.92815302164303,221.178261978357,221.428543021643,46,True,180.0,798.722752847133,-438.7227528471331,False,
221.44516197835702,221.44516197835702,221.69544302164303,221.945581978357,47,True,45.0,798.722752847133,-438.7227528471331,False,
222.99650802164302,222.99650802164302,223.24669697835702,223.49694302164303,50,True,180.0,479.2336517082799,146.240917615711,False,
223.513341978357,223.513341978357,223.76386802164302,224.013936978357,51,True,135.0,798.722752847133,438.7227528471331,False,
224.547631978357,224.547631978357,224.79800802164303,225.048171978357,53,True,45.0,798.722752847133,438.7227528471331,False,
225.064928021643,225.064928021643,225.315031978357,225.565353021643,54,True,135.0,-798.722752847133,438.7227528471331,False,
225.58197197835702,225.58197197835702,225.83222302164302,226.082351978357,55,True,315.0,479.2336517082799,-146.24091761571106,False,
226.63282197835701,226.63282197835701,226.883108021643,227.133241978357,57,True,0.0,159.74455056942668,-146.24091761571106,False,
227.149998021643,227.149998021643,227.400131978357,227.650413021643,58,True,90.0,798.722752847133,146.240917615711,False,
228.18416802164302,228.18416802164302,228.434316978357,228.68460802164302,60,True,135.0,479.2336517082799,-146.24091761571106,False,
228.701216978357,228.701216978357,228.951498021643,229.20162197835703,61,True,270.0,-798.722752847133,438.7227528471331,False,
229.21837802164302,229.21837802164302,229.46852197835702,229.718808021643,62,False,,,,True,0.0
229.735401978357,229.735401978357,229.985688021643,230.235826978357,63,True,45.0,798.722752847133,146.240917615711,False,
230.76955197835701,230.76955197835701,231.019898021643,231.270016978357,65,True,90.0,-159.74455056942656,-438.7227528471331,False,
231.28677302164303,231.28677302164303,231.536891978357,231.787208021643,66,True,225.0,-479.2336517082798,146.240917615711,False,
231.803801978357,231.803801978357,232.054083021643,232.304241978357,67,True,315.0,-479.2336517082798,-438.7227528471331,False,
232.32099802164302,232.32099802164302,232.571111978357,232.821388021643,68,True,180.0,798.722752847133,146.240917615711,False,
232.838021978357,232.838021978357,233.08830302164301,233.346206978357,69,True,135.0,-479.2336517082798,146.240917615711,False,
233.36296302164303,233.36296302164303,233.621996978357,233.87227302164303,70,True,315.0,-479.2336517082798,438.7227528471331,False,
234.923076978357,234.923076978357,235.173353021643,235.423501978357,73,True,45.0,479.2336517082799,-146.24091761571106,False,
235.44025802164302,235.44025802164302,235.690371978357,235.94069302164303,74,True,225.0,479.2336517082799,-438.7227528471331,False,
235.957281978357,235.957281978357,236.20753802164302,236.457686978357,75,True,90.0,-159.74455056942656,-146.24091761571106,False,
237.508638021643,237.508638021643,237.758761978357,238.00907302164302,78,True,45.0,479.2336517082799,438.7227528471331,False,
238.02567197835702,238.02567197835702,238.27593302164303,238.52610197835702,79,True,225.0,-479.2336517082798,-438.7227528471331,False,
239.060271978357,239.060271978357,239.31040302164303,239.560271978357,81,False,,,,True,1.0
239.577028021643,239.577028021643,239.827161978357,240.077488021643,82,True,270.0,-479.2336517082798,146.240917615711,False,
240.10188697835702,240.10188697835702,240.36101302164303,240.611171978357,83,True,270.0,159.74455056942668,-438.7227528471331,False,
240.62792802164302,240.62792802164302,240.878036978357,241.128338021643,84,True,135.0,-159.74455056942656,438.7227528471331,False,
241.144971978357,241.144971978357,241.395233021643,241.645351978357,85,True,180.0,-479.2336517082798,146.240917615711,False,
241.662108021643,241.662108021643,241.912241978357,242.16253302164301,86,True,315.0,-798.722752847133,438.7227528471331,False,
242.179151978357,242.179151978357,242.429433021643,242.679551978357,87,True,0.0,-479.2336517082798,438.7227528471331,False,
