start_time,stop_time,stim_start_time,stim_stop_time,index,is_AM_noise,is_pure_tone,freq
199.17665802164302,199.677048021643,199.181335,199.431335,4,False,True,9000.0
202.279228021643,202.779678021643,202.31153999999998,202.56153999999998,10,False,True,6000.0
205.381848021643,205.88226802164303,205.42175999999998,205.67175999999998,16,False,True,4000.0
205.89886197835702,206.399286978357,205.93142916666665,206.18142916666665,17,False,True,14000.0
207.967231978357,208.467676978357,208.00149249999998,208.25149249999998,21,False,True,15000.0
208.484433021643,208.98484802164302,208.5213108333333,208.7713108333333,22,False,True,6000.0
210.552798021643,211.053238021643,210.59146083333331,210.84146083333331,26,True,False,20.0
212.637883021643,213.13827302164302,212.66128333333333,212.91128333333333,30,False,True,12000.0
213.154906978357,213.655321978357,213.18142249999997,213.43142249999997,31,False,True,10000.0
215.22330697835702,215.723706978357,215.25142416666665,215.50142416666665,35,False,True,6000.0
217.808893021643,218.30927802164302,217.8309275,218.0809275,40,False,True,11000.0
218.843058021643,219.34348802164303,218.87186499999999,219.12186499999999,42,False,True,4000.0
219.893918021643,220.39438302164302,219.92136166666663,220.17136166666663,44,True,False,20.0
221.962338021643,222.462768021643,221.99159416666663,222.24159416666663,48,False,True,4000.0
222.47935197835702,222.979751978357,222.50136249999997,222.75136249999997,49,True,False,12.0
224.030693021643,224.53112302164303,224.06136583333333,224.31136583333333,52,False,True,16000.0
226.09910802164302,226.616213021643,226.1213225,226.3713225,56,False,True,7000.0
227.667046978357,228.16741197835702,227.69130416666664,227.94130416666664,59,True,False,80.0
230.252583021643,230.75299302164302,230.28126749999998,230.53126749999998,64,True,False,20.0
233.888861978357,234.389296978357,233.91084916666665,234.16084916666665,71,False,True,10000.0
234.406053021643,234.906468021643,234.43122166666663,234.68122166666663,72,True,False,40.0
236.47444302164303,236.974853021643,236.5010483333333,236.7510483333333,76,False,True,12000.0
236.991466978357,237.49188197835701,237.02150166666664,237.27150166666664,77,False,True,7000.0
238.542858021643,239.043253021643,238.57073999999997,238.82073999999997,80,False,True,15000.0
243.730518021643,244.230933021643,243.76092249999996,244.01092249999996,90,False,True,13000.0
246.315921978357,246.816351978357,246.34113166666663,246.59113166666663,95,True,False,20.0
247.350096978357,247.867186978357,247.38100166666663,247.63100166666663,97,False,True,9000.0
249.95235802164302,250.45275302164302,249.9810908333333,250.2310908333333,102,True,False,80.0
250.469386978357,250.969786978357,250.49109083333332,250.74109083333332,103,True,False,0.0
250.986543021643,251.48697302164302,251.01108416666665,251.26108416666665,104,True,False,0.0
257.208423021643,257.708858021643,257.230465,257.480465,116,False,True,7000.0
257.72544197835697,258.225861978357,257.75136749999996,258.00136749999996,117,False,True,11000.0
258.759651978357,259.26009697835696,258.79120249999994,259.04120249999994,119,False,True,5000.0
263.94730197835696,264.447721978357,263.97097333333335,264.22097333333335,129,True,False,80.0
268.617943021643,269.118348021643,268.6408916666667,268.8908916666667,138,False,True,6000.0
275.87401302164295,276.37444302164295,275.90084833333333,276.15084833333333,152,True,False,40.0
276.90823302164296,277.40863802164296,276.9313066666666,277.1813066666666,154,False,True,15000.0
279.493661978357,279.99404197835696,279.52083749999997,279.77083749999997,159,True,False,12.0
281.045033021643,281.56212302164295,281.0707866666666,281.3207866666666,162,False,True,8000.0
282.095883021643,282.596308021643,282.12059416666665,282.37059416666665,164,False,True,14000.0
282.61292197835695,283.113346978357,282.63894166666665,282.88894166666665,165,False,True,15000.0
283.130103021643,283.630508021643,283.16049166666664,283.41049166666664,166,False,True,10000.0
284.68131697835696,285.18172197835696,284.7111258333333,284.9611258333333,169,False,True,11000.0
285.715506978357,286.215946978357,285.74114499999996,285.99114499999996,171,False,True,13000.0
286.232703021643,286.733128021643,286.26064166666663,286.51064166666663,172,False,True,10000.0
286.749706978357,287.250146978357,286.78133916666667,287.03133916666667,173,False,True,5000.0
288.301103021643,288.81817302164296,288.3307433333333,288.5807433333333,176,False,True,8000.0
289.868986978357,290.369406978357,289.9002533333333,290.1502533333333,179,False,True,9000.0
291.954051978357,292.454461978357,291.9807791666666,292.2307791666666,183,False,True,16000.0
298.175926978357,298.684161978357,298.2012533333333,298.4512533333333,195,False,True,5000.0
299.743953021643,300.24439302164296,299.7702766666667,300.0202766666667,198,False,True,9000.0
302.34607697835696,302.84648197835696,302.37059416666665,302.62059416666665,203,False,True,8000.0
302.863238021643,303.36367802164295,302.8900675,303.1400675,204,False,True,13000.0
304.414486978357,304.914891978357,304.44057749999996,304.69057749999996,207,False,True,14000.0
