start_time,quiescent_start_time,opto_start_time,quiescent_stop_time,stim_start_time,response_window_start_time,stim_stop_time,response_time,response_window_stop_time,opto_stop_time,post_response_window_start_time,post_response_window_stop_time,stop_time,stim_name,stim_index,block_index,context_name,index,index_within_block,scheduled_reward_index_within_block,opto_voltage,galvo_voltage_x,galvo_voltage_y,repeat_number,is_response,is_correct,is_incorrect,is_hit,is_false_alarm,is_correct_reject,is_miss,is_go,is_nogo,is_rewarded,is_noncontingent_reward,is_contingent_reward,is_reward_scheduled,is_aud_stim,is_vis_stim,is_catch,is_aud_target,is_vis_target,is_aud_nontarget,is_vis_nontarget,is_vis_context,is_aud_context,is_context_switch,is_repeat,is_opto
3.1639988001640886,3.1639988001640886,,4.665222600169479,4.665222600169479,4.765298300024122,5.165665100162848,5.282468100145459,5.666094600057229,,5.666094600057229,7.6677867000196125,8.668662500169129,vis1,3,0,vis,0.0,0.0,0.0,,,,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
8.868834800153971,8.868834800153971,,10.370106900177896,10.370106900177896,10.470213000031189,10.870605100013316,10.97062560014613,11.371021800043062,,11.371021800043062,13.372723300077022,14.373543300034479,vis1,3,0,vis,1.0,1.0,1.0,,,,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
14.557024600051344,14.557024600051344,,16.05829920021072,16.05829920021072,16.15846270003542,16.55871740013547,16.6755165002048,17.059186300097032,,17.059186300097032,19.060926900079473,20.061733200049026,vis1,3,0,vis,2.0,2.0,2.0,,,,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
20.562128500148653,20.562128500148653,,22.06348080008477,22.06348080008477,22.163583900148048,22.563838900133966,22.647255100144072,23.06429000019282,,23.06429000019282,25.06599200011417,26.06682860019803,vis1,3,0,vis,3.0,3.0,3.0,,,,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
26.75076150016114,26.75076150016114,,28.252102000007405,28.252102000007405,28.35215340002626,28.752501400021835,28.669085900133474,29.25295920001529,,29.25295920001529,31.254941100088878,32.255519900072365,vis1,3,0,vis,4.0,4.0,4.0,,,,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
32.289232800083234,32.289232800083234,,33.79011730018258,33.78011730018258,33.890210900057106,34.28011730018258,,34.79101070000045,,34.79101070000045,36.79263530003093,37.79349660018645,sound2,2,0,vis,5.0,5.0,,,,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
38.62761310005747,38.62761310005747,,40.12894330017455,40.12894330017455,40.22901359998807,40.629298300083725,40.612624800132586,41.129761300116776,,41.129761300116776,43.131501100093125,44.132293700074776,vis1,3,0,vis,6.0,6.0,,,,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
46.45098170016147,46.45098170016147,,47.952667300190775,47.952667300190775,48.0523824000936,48.45324250014685,48.45324250014685,48.953115799997,,48.953115799997,50.95490590000711,51.95568050008453,vis1,3,0,vis,7.0,7.0,,,,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
52.57287970005721,52.57287970005721,54.074181300189345,54.074181300189345,54.06418130018935,54.190945199990644,54.56418130018935,,55.09163970017992,55.074181300189345,55.09163970017992,57.093440100152044,58.09428999998793,sound2,2,0,vis,8.0,8.0,,2.0,-0.2,-2.05,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True
58.49461620005034,58.49461620005034,,59.99588840019144,59.98588840019144,60.0960140000768,60.48588840019144,,60.99669870019145,,60.99669870019145,62.99845200015418,63.99930460012704,sound2,2,0,vis,9.0,9.0,,,,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
