start_time,quiescent_start_time,opto_start_time,quiescent_stop_time,stim_start_time,response_window_start_time,stim_stop_time,response_time,response_window_stop_time,opto_stop_time,post_response_window_start_time,post_response_window_stop_time,timeout_start_time,timeout_stop_time,stop_time,stim_name,stim_index,block_index,context_name,index,index_within_block,scheduled_reward_index_within_block,TODO_opto_area_name,TODO_opto_area_index,opto_voltage,galvo_voltage_x,galvo_voltage_y,repeat_number,is_response,is_correct,is_incorrect,is_hit,is_false_alarm,is_correct_reject,is_miss,is_go,is_nogo,is_rewarded,is_noncontingent_reward,is_contingent_reward,is_reward_scheduled,is_aud_stim,is_vis_stim,is_catch,is_aud_target,is_vis_target,is_aud_nontarget,is_vis_nontarget,is_vis_context,is_aud_context,is_repeat,is_opto,is_context_switch
1267.5609463673516,1267.5609463673516,,1269.0621963673516,1269.0621963673516,1269.1622913673516,1269.5626263673516,1269.5794136326485,1270.0630263673515,,1270.0630263673515,1272.0646963673516,,,1273.0655613673516,vis1,3,0,vis,0.0,0.0,0.0,,,,,,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
1273.1490586326483,1273.1490586326483,,1274.6503086326484,1274.6503086326484,1274.7503986326485,1275.1507236326484,1275.3007513673517,1275.6511736326484,,1275.6511736326484,1277.6528436326485,,,1278.6536736326484,vis1,3,0,vis,1.0,1.0,1.0,,,,,,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
1279.9713213673517,1279.9713213673517,,1281.4892213673518,1281.4892213673518,1281.5893163673516,1281.9896613673516,1281.8895813673516,1282.4900613673517,,1282.4900613673517,1284.4917763673516,,,1285.4925863673516,vis1,3,0,vis,2.0,2.0,2.0,,,,,,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
1287.9781186326484,1287.9781186326484,,1289.4960586326483,1289.4960586326483,1289.5961536326486,1289.9964486326485,1290.0965636326484,1290.4968986326485,,1290.4968986326485,1292.4985386326484,,,1293.4994436326483,vis1,3,0,vis,3.0,3.0,3.0,,,,,,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
1293.9331036326485,1293.9331036326485,,1295.4343486326484,1295.4343486326484,1295.5344436326484,1295.9514286326485,1296.0181636326486,1296.4518786326485,,1296.4518786326485,1298.4535736326484,,,1299.4543836326484,vis1,3,0,vis,4.0,4.0,4.0,,,,,,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
1300.3217886326486,1300.3217886326486,,1301.8230286326484,1301.8292091666667,1301.9231236326484,1302.3292091666667,,1302.8238936326484,,1302.8238936326484,1304.8422436326484,,,1305.8430586326483,sound2,2,0,vis,5.0,5.0,,,,,,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
1306.1598813673518,1306.1598813673518,,1307.6611363673517,1307.6991375,1307.7611913673516,1308.1991375,1308.1116386326485,1308.6619913673517,,1308.6619913673517,1310.6803263673517,,,1311.6811663673516,sound1,1,0,vis,6.0,6.0,,,,,,,0.0,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
1312.1482613673516,1312.1482613673516,,1313.6495113673516,1313.6495113673516,1313.7495913673515,1314.1499063673516,1314.0831863673516,1314.6503413673515,,1314.6503413673515,1316.6520213673516,,,1317.6695163673517,vis2,4,0,vis,7.0,7.0,,,,,,,0.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
1318.2534586326485,1318.2534586326485,,1319.7546986326483,1319.7546986326483,1319.8547936326486,1320.2551186326484,1320.2884586326484,1320.7555386326483,,1320.7555386326483,1322.7572136326485,,,1323.7580736326486,vis1,3,0,vis,8.0,8.0,,,,,,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
1326.9272963673516,1326.9272963673516,,1328.4285263673517,1328.4589458333332,1328.5286063673516,1328.9589458333332,,1329.4293963673517,,1329.4293963673517,1331.4477213673517,,,1332.4485663673515,sound2,2,0,vis,9.0,9.0,,,,,,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
1334.0333386326483,1334.0333386326483,,1335.5345836326485,1335.5588841666668,1335.6346936326484,1336.0588841666668,,1336.5354386326485,,1336.5354386326485,1338.5370936326485,,,1339.5546286326485,sound2,2,0,vis,10.0,10.0,,,,,,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
1339.6547086326484,1339.6547086326484,,1341.1559686326484,1341.1559686326484,1341.2560336326485,1341.6563786326485,1341.5395213673517,1342.1567986326484,,1342.1567986326484,1344.1584836326483,,,1345.1593086326484,vis2,4,0,vis,11.0,11.0,,,,,,,0.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
1346.5771686326484,1346.5771686326484,,1348.0784136326486,1348.0784136326486,1348.1785036326485,1348.5788436326484,,1349.0792536326485,,1349.0792536326485,1351.0809436326485,,,1352.0817886326483,vis2,4,0,vis,12.0,12.0,,,,,,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
1356.5187263673517,1356.5187263673517,,1358.0199963673517,1358.0486641666666,1358.1200463673515,1358.5486641666666,,1359.0208313673515,,1359.0208313673515,1361.0391763673515,,,1362.0400013673516,sound1,1,0,vis,13.0,13.0,,,,,,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
1364.1919086326484,1364.1919086326484,,1365.6931586326484,1365.6931586326484,1365.7932586326483,1366.1935936326486,,1366.7106986326485,,1366.7106986326485,1368.7123836326484,,,1369.7132186326485,vis2,4,0,vis,14.0,14.0,,,,,,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
1372.0318286326485,1372.0318286326485,,1373.5330836326484,1373.5330836326484,1373.6331686326484,1374.0501736326485,,1374.5505986326484,,1374.5505986326484,1376.5522536326484,,,1377.5697786326484,catch,0,0,vis,,,,,,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1377.8532413673518,1377.8532413673518,,1379.3545063673516,1379.3545063673516,1379.4545713673517,1379.8549613673517,1379.8215963673517,1380.3553313673517,,1380.3553313673517,1382.3736863673516,,,1383.3745513673516,vis1,3,0,vis,15.0,15.0,,,,,,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
1384.8257363673517,1384.8257363673517,,1386.3270013673516,1386.3584091666667,1386.4270763673517,1386.8584091666667,,1387.3278463673516,,1387.3278463673516,1389.3462313673515,,,1390.3470613673517,sound1,1,0,vis,16.0,16.0,,,,,,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
1391.8649863673515,1391.8649863673515,,1393.3662263673516,1393.3662263673516,1393.4663363673517,1393.8666713673517,1393.8167286326484,1394.3670713673516,,1394.3670713673516,1396.3854263673516,,,1397.3862613673516,vis1,3,0,vis,17.0,17.0,,,,,,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
1397.5864463673518,1397.5864463673518,,1399.1043763673517,1399.1043763673517,1399.2044613673518,1399.6048063673516,1399.5548586326483,1400.1052363673516,,1400.1052363673516,1402.1069063673517,,,1403.1244413673517,vis1,3,0,vis,18.0,18.0,,,,,,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
1405.6598513673516,1405.6598513673516,,1407.1777813673516,1407.1777813673516,1407.2778763673516,1407.6782213673516,,1408.1786163673517,,1408.1786163673517,1410.1969613673516,,,1411.1978263673516,vis2,4,0,vis,19.0,19.0,,,,,,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
1412.0820136326483,1412.0820136326483,,1413.5999336326483,1413.62816,1413.6999786326485,1414.12816,,1414.6007436326483,,1414.6007436326483,1416.6024386326485,,,1417.6199536326485,sound2,2,0,vis,20.0,20.0,,,,,,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
1418.4371763673516,1418.4371763673516,,1419.9384713673517,1419.9680716666667,1420.0385163673516,1420.4680716666667,,1420.9559613673516,,1420.9559613673516,1422.9576513673517,,,1423.9751713673518,sound1,1,0,vis,21.0,21.0,,,,,,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
1424.1587536326485,1424.1587536326485,,1425.6600036326483,1425.6880491666668,1425.7600636326486,1426.1880491666668,,1426.6608336326485,,1426.6608336326485,1428.6791836326486,,,1429.6799786326485,sound1,1,0,vis,22.0,22.0,,,,,,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
1433.2996836326483,1433.2996836326483,,1434.8087186326484,1434.8087186326484,1434.9176686326484,1435.3180186326483,1434.9176686326484,1435.8184386326484,,1435.8184386326484,1437.8200936326484,,,1438.8375736326484,vis1,3,0,vis,23.0,23.0,,,,,,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
1438.8541763673518,1438.8541763673518,,1440.3554013673515,1440.3878983333332,1440.4555063673517,1440.8878983333332,,1441.3562363673516,,1441.3562363673516,1443.3745713673516,,,1444.3753963673516,sound2,2,0,vis,24.0,24.0,,,,,,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
1446.0435686326484,1446.0435686326484,,1447.5448136326484,1447.5678125,1447.6448686326485,1448.0678125,,1448.5456236326484,,1448.5456236326484,1450.5639786326483,,,1451.5647786326483,sound2,2,0,vis,25.0,25.0,,,,,,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
1453.1326463673518,1453.1326463673518,,1454.6338813673517,1454.6338813673517,1454.7339813673516,1455.1343113673518,,1455.6513813673516,,1455.6513813673516,1457.6530513673517,,,1458.6539013673516,vis2,4,0,vis,26.0,26.0,,,,,,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
1460.1050913673516,1460.1050913673516,,1461.6063363673516,1461.6376983333332,1461.7064113673516,1462.1376983333332,,1462.6071363673516,,1462.6071363673516,1464.6254763673517,,,1465.6262963673516,sound2,2,0,vis,27.0,27.0,,,,,,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
1465.7765436326483,1465.7765436326483,,1467.2944636326486,1467.2944636326486,1467.3945736326484,1467.7948886326485,,1468.2953086326484,,1468.2953086326484,1470.2969486326483,,,1471.3144436326484,catch,0,0,vis,,,,,,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
