start_time,stim_start_time,stim_stop_time,stop_time,index,is_small_field_grating,grating_orientation,grating_x,grating_y,is_full_field_flash
3981.1750453352843,3981.1750453352843,3981.425259664715,3981.6754553352844,84,True,135.0,-479.2336517082798,-146.24091761571106,False
3982.209255335284,3982.209255335284,3982.4594496647155,3982.7096553352844,86,True,225.0,-798.722752847133,-146.24091761571106,False
3982.7263346647155,3982.7263346647155,3982.9765403352844,3983.226764664715,87,True,90.0,479.2336517082799,146.240917615711,False
3983.2434453352844,3983.2434453352844,3983.493634664715,3983.7438603352844,88,True,90.0,-159.74455056942656,-438.7227528471331,False
3983.7605646647153,3983.7605646647153,3984.0107503352842,3984.2609746647154,89,True,0.0,798.722752847133,146.240917615711,False
3984.277655335284,3984.277655335284,3984.527834664715,3984.7780653352843,90,True,90.0,159.74455056942668,146.240917615711,False
3984.7947296647153,3984.7947296647153,3985.0449503352843,3985.2951596647154,91,True,0.0,-798.722752847133,-438.7227528471331,False
3985.3118403352846,3985.3118403352846,3985.562054664715,3985.8122653352843,92,True,315.0,159.74455056942668,-146.24091761571106,False
3986.3460303352845,3986.3460303352845,3986.596254664715,3986.8464153352843,94,True,135.0,479.2336517082799,438.7227528471331,False
3986.8631296647154,3986.8631296647154,3987.113340335284,3987.3639196647155,95,True,45.0,-159.74455056942656,-438.7227528471331,False
3987.3806003352843,3987.3806003352843,3987.6304496647153,3987.8806703352843,96,True,0.0,798.722752847133,438.7227528471331,False
3987.8973446647155,3987.8973446647155,3988.1475503352844,3988.397754664715,97,True,90.0,-159.74455056942656,438.7227528471331,False
3988.4144353352845,3988.4144353352845,3988.664659664715,3988.9148553352843,98,True,315.0,-798.722752847133,-146.24091761571106,False
3988.9315396647153,3988.9315396647153,3989.1817153352845,3989.4319846647154,99,True,0.0,479.2336517082799,146.240917615711,False
3990.482815335284,3990.482815335284,3990.733044664715,3990.9832503352845,102,True,315.0,-159.74455056942656,146.240917615711,False
3990.999949664715,3990.999949664715,3991.2501553352845,3991.5003546647154,103,True,45.0,-798.722752847133,-438.7227528471331,False
3991.517035335284,3991.517035335284,3991.7672746647154,3992.0174303352846,104,True,315.0,479.2336517082799,438.7227528471331,False
3992.0341196647155,3992.0341196647155,3992.2843603352844,3992.5345546647154,105,True,135.0,-479.2336517082798,438.7227528471331,False
3992.551235335284,3992.551235335284,3992.8014746647154,3993.051635335284,106,True,180.0,159.74455056942668,-438.7227528471331,False
3993.068339664715,3993.068339664715,3993.3185603352845,3993.5687596647153,107,True,135.0,479.2336517082799,-146.24091761571106,False
3993.5854403352846,3993.5854403352846,3993.835654664715,3994.0858753352845,108,True,225.0,-479.2336517082798,146.240917615711,False
3994.1025496647153,3994.1025496647153,3994.3527503352843,3994.6029796647153,109,True,90.0,159.74455056942668,438.7227528471331,False
3994.619660335284,3994.619660335284,3994.869854664715,3995.120040335284,110,True,0.0,159.74455056942668,-146.24091761571106,False
3995.1367596647156,3995.1367596647156,3995.3869203352842,3995.6371646647153,111,True,90.0,479.2336517082799,438.7227528471331,False
3996.1709146647154,3996.1709146647154,3996.4211303352845,3996.6713446647154,113,True,225.0,-798.722752847133,146.240917615711,False
3996.6880253352842,3996.6880253352842,3996.9382296647154,3997.1884003352843,114,True,45.0,-798.722752847133,438.7227528471331,False
3998.239309664715,3998.239309664715,3998.4895603352843,3998.7397196647153,117,True,225.0,479.2336517082799,146.240917615711,False
3998.756400335284,3998.756400335284,3999.0066046647153,3999.256810335284,118,True,180.0,798.722752847133,-146.24091761571106,False
3999.2734996647155,3999.2734996647155,3999.5237103352842,3999.7736796647155,119,True,270.0,-159.74455056942656,146.240917615711,False
3999.7903603352843,3999.7903603352843,4000.040904664715,4000.2910503352846,120,True,135.0,798.722752847133,438.7227528471331,False
4000.3076996647155,4000.3076996647155,4000.5579303352843,4000.8081396647153,121,True,45.0,-159.74455056942656,-146.24091761571106,False
4001.3419246647154,4001.3419246647154,4001.5921303352843,4001.8423396647154,123,True,90.0,479.2336517082799,-438.7227528471331,False
4001.859020335284,4001.859020335284,4002.1092246647154,4002.3594403352845,124,True,45.0,479.2336517082799,146.240917615711,False
4002.8931953352844,4002.8931953352844,4003.1434196647156,4003.393635335284,126,True,225.0,-159.74455056942656,146.240917615711,False
4003.4103096647154,4003.4103096647154,4003.660520335284,4003.9107296647153,127,True,45.0,159.74455056942668,-438.7227528471331,False
4003.927410335284,4003.927410335284,4004.177599664715,4004.427840335284,128,True,45.0,479.2336517082799,438.7227528471331,False
4004.4445096647155,4004.4445096647155,4004.6947153352844,4004.9449096647154,129,True,135.0,-159.74455056942656,146.240917615711,False
4004.961590335284,4004.961590335284,4005.2118246647156,4005.4620303352845,130,True,90.0,-479.2336517082798,-438.7227528471331,False
4005.4787296647155,4005.4787296647155,4005.7289153352845,4005.979104664715,131,True,225.0,159.74455056942668,-146.24091761571106,False
4006.5129046647153,4006.5129046647153,4006.7631253352843,4007.013309664715,133,True,315.0,-159.74455056942656,-438.7227528471331,False
4007.547099664715,4007.547099664715,4007.7973103352842,4008.0475196647153,135,True,270.0,479.2336517082799,146.240917615711,False
4008.0642003352846,4008.0642003352846,4008.314409664715,4008.5646203352844,136,True,315.0,-798.722752847133,-438.7227528471331,False
4008.5812746647152,4008.5812746647152,4008.8314903352843,4009.0817546647154,137,True,180.0,-479.2336517082798,-146.24091761571106,False
4009.6155396647155,4009.6155396647155,4009.8657253352844,4010.115909664715,139,True,225.0,479.2336517082799,-146.24091761571106,False
4010.1325903352845,4010.1325903352845,4010.3828296647152,4010.6330203352845,140,True,180.0,-798.722752847133,438.7227528471331,False
4010.649699664715,4010.649699664715,4010.8999103352844,4011.1501046647154,141,True,135.0,798.722752847133,-438.7227528471331,False
4011.166785335284,4011.166785335284,4011.417019664715,4011.6672153352843,142,True,225.0,-159.74455056942656,-146.24091761571106,False
4012.2009803352844,4012.2009803352844,4012.4511746647154,4012.7014103352844,144,True,45.0,-479.2336517082798,-146.24091761571106,False
4012.7181096647155,4012.7181096647155,4012.9683203352843,4013.218539664715,145,True,270.0,159.74455056942668,146.240917615711,False
4013.7522096647153,4013.7522096647153,4014.0024603352845,4014.2526896647155,147,True,180.0,798.722752847133,438.7227528471331,False
4014.2693703352843,4014.2693703352843,4014.5195846647152,4014.7698153352844,148,True,45.0,798.722752847133,-438.7227528471331,False
4015.8206846647154,4015.8206846647154,4016.0708903352843,4016.321124664715,151,True,45.0,479.2336517082799,-146.24091761571106,False
4016.3378053352844,4016.3378053352844,4016.5880046647153,4016.838210335284,152,True,45.0,159.74455056942668,438.7227528471331,False
4016.8549046647154,4016.8549046647154,4017.1051253352844,4017.3553046647153,153,True,90.0,798.722752847133,-438.7227528471331,False
4018.406185335284,4018.406185335284,4018.6563696647154,4018.906585335284,156,True,90.0,159.74455056942668,-438.7227528471331,False
4018.9232696647155,4018.9232696647155,4019.173500335284,4019.423699664715,157,True,90.0,-798.722752847133,146.240917615711,False
4019.4403803352843,4019.4403803352843,4019.6905696647154,4019.9408253352844,158,True,0.0,159.74455056942668,-438.7227528471331,False
4020.474605335284,4020.474605335284,4020.7248246647155,4020.974985335284,160,True,0.0,-159.74455056942656,146.240917615711,False
4021.508775335284,4021.508775335284,4021.7589796647153,4022.0091653352843,162,True,45.0,-479.2336517082798,146.240917615711,False
4022.025869664715,4022.025869664715,4022.276070335284,4022.5262796647153,163,True,45.0,798.722752847133,146.240917615711,False
4022.542960335284,4022.542960335284,4022.7931946647154,4023.0434003352843,164,True,180.0,-798.722752847133,146.240917615711,False
4023.0601196647153,4023.0601196647153,4023.3103053352843,4023.5604796647153,165,True,270.0,-798.722752847133,146.240917615711,False
4023.577160335284,4023.577160335284,4023.827409664715,4024.0776203352843,166,True,45.0,479.2336517082799,-438.7227528471331,False
4024.0943046647153,4024.0943046647153,4024.3445053352843,4024.5947096647155,167,True,135.0,479.2336517082799,146.240917615711,False
4025.1284796647155,4025.1284796647155,4025.3787103352843,4025.6289146647155,169,True,90.0,159.74455056942668,-146.24091761571106,False
4025.6455953352843,4025.6455953352843,4025.8957696647153,4026.146015335284,170,True,0.0,-479.2336517082798,-146.24091761571106,False
4026.162679664715,4026.162679664715,4026.4128753352843,4026.6631046647153,171,True,135.0,-798.722752847133,-146.24091761571106,False
4028.2311146647153,4028.2311146647153,4028.4813303352844,4028.7314696647154,175,True,270.0,-798.722752847133,-438.7227528471331,False
4029.265289664715,4029.265289664715,4029.5155003352843,4029.7656746647153,177,True,270.0,-159.74455056942656,-438.7227528471331,False
4029.782355335284,4029.782355335284,4030.032569664715,4030.282820335284,178,True,90.0,479.2336517082799,-146.24091761571106,False
4030.2994846647152,4030.2994846647152,4030.5497153352844,4030.7998896647155,179,True,225.0,159.74455056942668,438.7227528471331,False
4030.8165703352843,4030.8165703352843,4031.0667996647153,4031.3170153352844,180,True,180.0,-159.74455056942656,-146.24091761571106,False
4031.3336846647153,4031.3336846647153,4031.5838703352842,4031.8341346647153,181,True,135.0,159.74455056942668,-438.7227528471331,False
4031.850815335284,4031.850815335284,4032.101009664715,4032.3512353352844,182,True,0.0,-479.2336517082798,438.7227528471331,False
4032.3678796647155,4032.3678796647155,4032.618055335284,4032.868304664715,183,True,135.0,-159.74455056942656,-146.24091761571106,False
4032.8849853352845,4032.8849853352845,4033.135159664715,4033.3853953352846,184,True,270.0,479.2336517082799,-438.7227528471331,False
4033.4020696647153,4033.4020696647153,4033.6522653352845,4033.902509664715,185,True,135.0,-798.722752847133,146.240917615711,False
4034.4363046647154,4034.4363046647154,4034.686485335284,4034.9366996647154,187,True,270.0,798.722752847133,-438.7227528471331,False
4034.9533803352842,4034.9533803352842,4035.203564664715,4035.453780335284,188,True,315.0,159.74455056942668,-438.7227528471331,False
4035.4705046647155,4035.4705046647155,4035.720645335284,4035.9708696647153,189,True,45.0,-159.74455056942656,438.7227528471331,False
4035.987550335284,4035.987550335284,4036.237799664715,4036.4879903352844,190,True,90.0,-479.2336517082798,438.7227528471331,False
4036.5046596647153,4036.5046596647153,4036.754865335284,4037.0050746647153,191,True,225.0,-798.722752847133,438.7227528471331,False
4037.021755335284,4037.021755335284,4037.271979664715,4037.5222103352844,192,True,135.0,-159.74455056942656,438.7227528471331,False
4037.5388446647153,4037.5388446647153,4037.7891003352843,4038.039299664715,193,True,45.0,159.74455056942668,-146.24091761571106,False
4038.5730946647154,4038.5730946647154,4038.8232603352844,4039.0734946647153,195,True,180.0,479.2336517082799,438.7227528471331,False
4040.1243803352845,4040.1243803352845,4040.3746146647154,4040.624770335284,198,True,45.0,-479.2336517082798,438.7227528471331,False
4040.641474664715,4040.641474664715,4040.8916603352845,4041.1418796647154,199,True,270.0,-479.2336517082798,-146.24091761571106,False
4041.158560335284,4041.158560335284,4041.408774664715,4041.6590053352843,200,True,90.0,-798.722752847133,-438.7227528471331,False
4042.1927853352845,4042.1927853352845,4042.4429846647154,4042.6931903352843,202,True,180.0,-798.722752847133,-438.7227528471331,False
4042.7098796647156,4042.7098796647156,4042.9601203352845,4043.2102846647153,203,True,0.0,-798.722752847133,438.7227528471331,False
4043.226965335284,4043.226965335284,4043.4771696647153,4043.727380335284,204,True,90.0,-159.74455056942656,-146.24091761571106,False
4043.744064664715,4043.744064664715,4043.9942953352843,4044.2444846647154,205,True,180.0,-479.2336517082798,-438.7227528471331,False
4044.261165335284,4044.261165335284,4044.5113546647153,4044.7615953352843,206,True,0.0,-479.2336517082798,-438.7227528471331,False
4044.778144664715,4044.778144664715,4045.0284203352844,4045.2787046647154,207,True,45.0,798.722752847133,438.7227528471331,False
4045.295385335284,4045.295385335284,4045.545529664715,4045.7957503352845,208,True,0.0,479.2336517082799,-438.7227528471331,False
4045.812464664715,4045.812464664715,4046.0626653352842,4046.3128696647154,209,True,315.0,-479.2336517082798,-146.24091761571106,False
4046.3295503352842,4046.3295503352842,4046.5797696647155,4046.8299803352843,210,True,225.0,-159.74455056942656,-438.7227528471331,False
4046.846649664715,4046.846649664715,4047.0968853352842,4047.3470696647155,211,True,180.0,-159.74455056942656,438.7227528471331,False
4047.3637503352843,4047.3637503352843,4047.6139446647153,4047.864185335284,212,True,315.0,159.74455056942668,146.240917615711,False
4049.4321753352842,4049.4321753352842,4049.6823596647155,4049.9325753352846,216,True,270.0,-159.74455056942656,-146.24091761571106,False
4049.949259664715,4049.949259664715,4050.1994853352844,4050.449689664715,217,True,90.0,-479.2336517082798,146.240917615711,False
4050.4663703352844,4050.4663703352844,4050.716609664715,4050.9667553352842,218,True,135.0,798.722752847133,-146.24091761571106,False
4050.9834496647154,4050.9834496647154,4051.2337103352843,4051.483874664715,219,True,45.0,798.722752847133,-146.24091761571106,False
4051.5005553352844,4051.5005553352844,4051.7507696647153,4052.0010053352844,220,True,45.0,-798.722752847133,146.240917615711,False
4052.5347953352843,4052.5347953352843,4052.784959664715,4053.0351503352845,222,True,45.0,-479.2336517082798,-438.7227528471331,False
4053.5689603352844,4053.5689603352844,4053.819144664715,4054.0693903352844,224,True,180.0,479.2336517082799,146.240917615711,False
4054.086034664715,4054.086034664715,4054.3362553352845,4054.5864696647154,225,True,270.0,-479.2336517082798,146.240917615711,False
4055.120269664715,4055.120269664715,4055.370470335284,4055.6206746647154,227,True,45.0,159.74455056942668,146.240917615711,False
4055.6373553352846,4055.6373553352846,4055.8875646647152,4056.1377603352844,228,True,315.0,-159.74455056942656,438.7227528471331,False
4056.154469664715,4056.154469664715,4056.4046653352843,4056.6548796647153,229,True,0.0,479.2336517082799,438.7227528471331,False
4056.6715603352845,4056.6715603352845,4056.9217846647152,4057.1720103352845,230,True,225.0,479.2336517082799,438.7227528471331,False
4057.1886696647152,4057.1886696647152,4057.4389003352844,4057.6890946647154,231,True,225.0,159.74455056942668,-438.7227528471331,False
4057.705775335284,4057.705775335284,4057.9559596647155,4058.206210335284,232,True,135.0,159.74455056942668,-146.24091761571106,False
4058.2228596647155,4058.2228596647155,4058.473075335284,4058.7232796647154,233,True,315.0,-159.74455056942656,-146.24091761571106,False
4058.739960335284,4058.739960335284,4058.990139664715,4059.2403503352843,234,True,135.0,159.74455056942668,438.7227528471331,False
4059.2570296647154,4059.2570296647154,4059.5072703352844,4059.7574646647154,235,True,270.0,159.74455056942668,-146.24091761571106,False
4059.774145335284,4059.774145335284,4060.024374664715,4060.2745653352845,236,True,0.0,-798.722752847133,146.240917615711,False
4060.2912496647155,4060.2912496647155,4060.5414853352845,4060.7916796647155,237,True,315.0,-479.2336517082798,438.7227528471331,False
4060.8083603352843,4060.8083603352843,4061.058564664715,4061.3087903352844,238,True,45.0,-159.74455056942656,146.240917615711,False
4061.325464664715,4061.325464664715,4061.5756603352843,4061.8258746647152,239,True,270.0,798.722752847133,146.240917615711,False
4061.8425553352845,4061.8425553352845,4062.092804664715,4062.3429853352845,240,True,135.0,-479.2336517082798,-438.7227528471331,False
4063.393849664715,4063.393849664715,4063.6440653352843,4063.8942646647156,243,True,225.0,-159.74455056942656,438.7227528471331,False
4064.945425335284,4064.945425335284,4065.195349664715,4065.4455653352843,246,True,225.0,798.722752847133,438.7227528471331,False
4065.9793503352844,4065.9793503352844,4066.2295546647156,4066.4797753352846,248,True,45.0,-798.722752847133,-146.24091761571106,False
4066.4964446647155,4066.4964446647155,4066.7466553352842,4066.9968796647154,249,True,90.0,-479.2336517082798,-438.7227528471331,False
4067.013560335284,4067.013560335284,4067.2637446647154,4067.513995335284,250,True,315.0,-798.722752847133,-438.7227528471331,False
4067.5306496647154,4067.5306496647154,4067.7808353352843,4068.0310646647154,251,True,0.0,159.74455056942668,-146.24091761571106,False
4070.633244664715,4070.633244664715,4070.8834803352843,4071.1336746647153,257,True,90.0,-479.2336517082798,-146.24091761571106,False
4071.1503553352845,4071.1503553352845,4071.4005596647153,4071.6507753352844,258,True,90.0,-798.722752847133,438.7227528471331,False
4071.667429664715,4071.667429664715,4071.917655335284,4072.1678346647154,259,True,315.0,-479.2336517082798,146.240917615711,False
4072.1845153352842,4072.1845153352842,4072.4347796647153,4072.6849603352844,260,True,45.0,159.74455056942668,438.7227528471331,False
4072.701634664715,4072.701634664715,4072.9518853352843,4073.2020696647155,261,True,225.0,-479.2336517082798,146.240917615711,False
4073.2187503352843,4073.2187503352843,4073.468974664715,4073.719135335284,262,True,90.0,159.74455056942668,146.240917615711,False
4073.7358446647154,4073.7358446647154,4073.9860603352845,4074.236269664715,263,True,225.0,159.74455056942668,438.7227528471331,False
4074.7700696647153,4074.7700696647153,4075.020255335284,4075.2704596647154,265,True,270.0,159.74455056942668,438.7227528471331,False
4075.8042496647154,4075.8042496647154,4076.0544453352845,4076.304669664715,267,True,0.0,159.74455056942668,438.7227528471331,False
4076.3213503352845,4076.3213503352845,4076.5715646647154,4076.8217653352845,268,True,45.0,159.74455056942668,146.240917615711,False
4076.8384296647155,4076.8384296647155,4077.0886503352845,4077.3388496647153,269,True,135.0,-159.74455056942656,-146.24091761571106,False
4077.355530335284,4077.355530335284,4077.6057346647153,4077.8559753352843,270,True,270.0,-479.2336517082798,438.7227528471331,False
4077.8726446647156,4077.8726446647156,4078.1228153352845,4078.3730546647153,271,True,0.0,-479.2336517082798,-438.7227528471331,False
4078.3897353352845,4078.3897353352845,4078.639944664715,4078.8901653352846,272,True,225.0,479.2336517082799,-146.24091761571106,False
4078.9067996647154,4078.9067996647154,4079.1570153352845,4079.4072696647154,273,True,45.0,-159.74455056942656,-146.24091761571106,False
4079.941034664715,4079.941034664715,4080.191250335284,4080.441484664715,275,True,270.0,159.74455056942668,-146.24091761571106,False
4080.4581653352843,4080.4581653352843,4080.7083546647154,4080.958565335284,276,True,315.0,-159.74455056942656,-146.24091761571106,False
4080.9752296647152,4080.9752296647152,4081.2254303352843,4081.4756796647152,277,True,315.0,-798.722752847133,-146.24091761571106,False
4081.4923603352845,4081.4923603352845,4081.742549664715,4081.992750335284,278,True,45.0,-159.74455056942656,146.240917615711,False
4082.0094446647154,4082.0094446647154,4082.2596453352844,4082.5098096647152,279,True,180.0,159.74455056942668,146.240917615711,False
4083.0436146647153,4083.0436146647153,4083.293855335284,4083.5440396647155,281,True,135.0,798.722752847133,146.240917615711,False
4083.5607203352843,4083.5607203352843,4083.8109596647155,4084.0611653352844,282,True,225.0,-159.74455056942656,146.240917615711,False
4084.0778496647154,4084.0778496647154,4084.328040335284,4084.578269664715,283,True,90.0,159.74455056942668,438.7227528471331,False
4084.5949503352845,4084.5949503352845,4084.8451446647155,4085.0953553352842,284,True,270.0,159.74455056942668,-438.7227528471331,False
4085.1120296647155,4085.1120296647155,4085.3622453352846,4085.6124846647153,285,True,225.0,798.722752847133,146.240917615711,False
4085.6291653352846,4085.6291653352846,4085.879359664715,4086.1295703352844,286,True,225.0,-159.74455056942656,-146.24091761571106,False
4086.1462196647153,4086.1462196647153,4086.396445335284,4086.646479664715,287,True,270.0,798.722752847133,-438.7227528471331,False
4086.6631603352844,4086.6631603352844,4086.9136296647152,4087.1637653352846,288,True,315.0,798.722752847133,438.7227528471331,False
4087.1804596647153,4087.1804596647153,4087.430650335284,4087.6808746647152,289,True,180.0,-798.722752847133,-146.24091761571106,False
4087.6975553352845,4087.6975553352845,4087.9477396647153,4088.1979603352843,290,True,135.0,-159.74455056942656,-438.7227528471331,False
