start_time,stim_start_time,stim_stop_time,stop_time,index,is_small_field_grating,grating_orientation,grating_x,grating_y,is_full_field_flash,flash_contrast
60.98373,60.98373,61.23397278904409,61.48433721095592,0,False,,,,True,1.0
61.50093778904409,61.50093778904409,61.75120221095592,62.00134278904409,1,True,180.0,159.74455056942668,146.240917615711,False,
62.018097210955915,62.018097210955915,62.268282789044086,62.51855721095592,2,True,0.0,798.722752847133,146.240917615711,False,
62.535137789044086,62.535137789044086,62.785402210955915,63.03554778904409,3,True,315.0,159.74455056942668,146.240917615711,False,
63.052302210955915,63.052302210955915,63.30244778904409,63.552707210955916,4,True,135.0,159.74455056942668,438.7227528471331,False,
63.569362789044085,63.569362789044085,63.81961221095592,64.06972278904408,5,True,45.0,-798.722752847133,438.7227528471331,False,
64.0864772109559,64.0864772109559,64.33662278904409,64.5868822109559,6,True,270.0,-479.2336517082798,146.240917615711,False,
64.60349778904408,64.60349778904408,64.85381721095591,65.10391778904408,7,True,270.0,159.74455056942668,146.240917615711,False,
66.67191778904407,66.67191778904407,66.92219721095591,67.17231778904409,11,True,225.0,-479.2336517082798,-146.24091761571106,False,
68.74031778904407,68.74031778904407,68.99060721095591,69.24071278904408,15,True,0.0,798.722752847133,-438.7227528471331,False,
69.25746721095591,69.25746721095591,69.50759778904408,69.75790221095592,16,True,135.0,159.74455056942668,-146.24091761571106,False,
69.77449778904408,69.77449778904408,70.02477221095592,70.27492278904407,17,True,135.0,-159.74455056942656,146.240917615711,False,
70.29167721095591,70.29167721095591,70.54178778904408,70.79207721095591,18,True,225.0,-798.722752847133,-438.7227528471331,False,
71.84289778904407,71.84289778904407,72.0931972109559,72.34330278904407,21,True,135.0,-798.722752847133,-146.24091761571106,False,
72.36005721095592,72.36005721095592,72.61020778904408,72.86049721095591,22,True,180.0,-798.722752847133,438.7227528471331,False,
72.87710278904407,72.87710278904407,73.12736721095591,73.37750278904407,23,True,270.0,-159.74455056942656,-146.24091761571106,False,
73.39425721095591,73.39425721095591,73.64440778904408,73.89469721095591,24,True,45.0,479.2336517082799,146.240917615711,False,
73.91128278904408,73.91128278904408,74.1615572109559,74.41168278904408,25,True,225.0,479.2336517082799,146.240917615711,False,
74.4284372109559,74.4284372109559,74.67859278904409,74.9288822109559,26,True,225.0,-479.2336517082798,-438.7227528471331,False,
75.99634778904408,75.99634778904408,76.24663721095591,76.49674778904408,29,True,135.0,-159.74455056942656,-146.24091761571106,False,
76.51350221095592,76.51350221095592,76.76364278904408,77.01392721095591,30,True,270.0,798.722752847133,146.240917615711,False,
77.03054278904408,77.03054278904408,77.28081721095592,77.53096778904408,31,True,315.0,479.2336517082799,-438.7227528471331,False,
78.58192221095591,78.58192221095591,78.83204278904408,79.08234221095591,34,True,0.0,-159.74455056942656,-146.24091761571106,False,
79.09894278904407,79.09894278904407,79.3492272109559,79.59935778904408,35,True,45.0,-479.2336517082798,438.7227528471331,False,
79.6161122109559,79.6161122109559,79.86625278904408,80.11653221095591,36,True,90.0,-479.2336517082798,146.240917615711,False,
80.13315778904408,80.13315778904408,80.38340721095591,80.63353778904408,37,True,135.0,-479.2336517082798,146.240917615711,False,
80.65029221095591,80.65029221095591,80.90044278904408,81.1507172109559,38,True,135.0,479.2336517082799,-438.7227528471331,False,
81.16734778904407,81.16734778904407,81.41763221095592,81.66774278904407,39,True,90.0,-479.2336517082798,-146.24091761571106,False,
81.68449721095591,81.68449721095591,81.93465778904408,82.18493221095592,40,True,90.0,-479.2336517082798,438.7227528471331,False,
82.20196778904408,82.20196778904408,82.45214721095591,82.70195278904409,41,False,,,,True,1.0
82.71870721095591,82.71870721095591,82.96882278904408,83.21916221095591,42,False,,,,True,0.0
83.75289721095591,83.75289721095591,84.01970778904408,84.26998221095592,44,True,180.0,-159.74455056942656,146.240917615711,False,
84.28658278904408,84.28658278904408,84.53687721095591,84.78699778904408,45,True,270.0,-159.74455056942656,146.240917615711,False,
84.80375221095592,84.80375221095592,85.05391778904408,85.30417221095591,46,True,315.0,159.74455056942668,-438.7227528471331,False,
85.32079778904408,85.32079778904408,85.57107221095592,85.82122778904409,47,True,45.0,-798.722752847133,-438.7227528471331,False,
85.83798221095591,85.83798221095591,86.08809778904407,86.33838721095591,48,True,45.0,-479.2336517082798,146.240917615711,False,
86.8721622109559,86.8721622109559,87.12233778904408,87.37257721095591,50,True,135.0,-159.74455056942656,438.7227528471331,False,
87.38906278904408,87.38906278904408,87.63953721095592,87.88958778904409,51,True,315.0,798.722752847133,438.7227528471331,False,
88.94053721095591,88.94053721095591,89.19071778904409,89.44097721095591,54,True,315.0,798.722752847133,-146.24091761571106,False,
89.45757778904408,89.45757778904408,89.70787221095591,89.95797778904408,55,True,225.0,479.2336517082799,438.7227528471331,False,
89.9747322109559,89.9747322109559,90.22487778904407,90.47515721095591,56,True,315.0,159.74455056942668,-146.24091761571106,False,
90.49175278904409,90.49175278904409,90.74206221095591,91.00887278904408,57,True,45.0,798.722752847133,146.240917615711,False,
91.02562721095592,91.02562721095592,91.27578778904407,91.52602721095592,58,True,0.0,479.2336517082799,146.240917615711,False,
91.54264278904408,91.54264278904408,91.79292221095591,92.04306778904407,59,True,270.0,479.2336517082799,146.240917615711,False,
92.05982221095591,92.05982221095591,92.30998778904407,92.56024721095591,60,True,45.0,-159.74455056942656,438.7227528471331,False,
92.57681278904408,92.57681278904408,92.82712221095592,93.07726778904407,61,True,45.0,-159.74455056942656,146.240917615711,False,
93.09402221095591,93.09402221095591,93.34414278904407,93.59445721095591,62,True,270.0,-479.2336517082798,-146.24091761571106,False,
93.61103778904408,93.61103778904408,93.86134221095591,94.11147778904407,63,True,180.0,-479.2336517082798,438.7227528471331,False,
94.12823221095591,94.12823221095591,94.37838278904408,94.62863221095591,64,True,180.0,798.722752847133,146.240917615711,False,
95.16241221095592,95.16241221095592,95.41255778904407,95.66281721095591,66,True,45.0,159.74455056942668,-438.7227528471331,False,
95.67933278904408,95.67933278904408,95.92976221095591,96.17983278904408,67,True,270.0,798.722752847133,438.7227528471331,False,
96.19658721095591,96.19658721095591,96.44674778904408,96.69701721095592,68,True,315.0,798.722752847133,-438.7227528471331,False,
97.23858221095591,97.23858221095591,97.49763278904408,97.74789221095591,70,True,0.0,-479.2336517082798,438.7227528471331,False,
97.76472778904407,97.76472778904407,98.01477221095591,98.26494278904408,71,True,225.0,798.722752847133,438.7227528471331,False,
98.28169721095591,98.28169721095591,98.53180778904408,98.78212221095592,72,True,90.0,159.74455056942668,-438.7227528471331,False,
99.31589221095591,99.31589221095591,99.56602278904407,99.81630721095591,74,True,225.0,159.74455056942668,438.7227528471331,False,
