start_time,quiescent_start_time,opto_start_time,quiescent_stop_time,stim_start_time,response_window_start_time,stim_stop_time,response_time,response_window_stop_time,opto_stop_time,post_response_window_start_time,post_response_window_stop_time,timeout_start_time,timeout_stop_time,stop_time,stim_name,stim_index,block_index,context_name,index,index_within_block,scheduled_reward_index_within_block,TODO_opto_area_name,TODO_opto_area_index,opto_voltage,galvo_voltage_x,galvo_voltage_y,repeat_number,is_response,is_correct,is_incorrect,is_hit,is_false_alarm,is_correct_reject,is_miss,is_go,is_nogo,is_rewarded,is_noncontingent_reward,is_contingent_reward,is_reward_scheduled,is_aud_stim,is_vis_stim,is_catch,is_aud_target,is_vis_target,is_aud_nontarget,is_vis_nontarget,is_vis_context,is_aud_context,is_repeat,is_opto,is_context_switch
991.4072124565974,991.4072124565974,,992.9084724565975,992.9132533333333,993.0085674565975,993.4132533333333,993.4588275434025,993.9092974565974,,993.9092974565974,995.9109924565975,,,996.9118524565974,sound1,1,0,sound,0.0,0.0,0.0,,,,,,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False
996.9785474565974,996.9785474565974,,998.4798274565975,998.5132041666667,998.5798824565975,999.0132041666667,999.0301525434027,999.4806524565975,,999.4806524565975,1001.4823224565974,,,1002.4831574565974,sound1,1,0,sound,1.0,1.0,1.0,,,,,,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False
1002.9334325434027,1002.9334325434027,,1004.4346825434026,1004.4731425,1004.5347425434027,1004.9731425,1004.9185024565975,1005.4355175434026,,1005.4355175434026,1007.4371875434026,,,1008.4380325434026,sound1,1,0,sound,2.0,2.0,2.0,,,,,,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False
1008.9886174565975,1008.9886174565975,,1010.4898824565975,1010.5129433333333,1010.5899474565974,1011.0129433333333,1010.9734875434026,1011.4906974565974,,1011.4906974565974,1013.4923824565974,,,1014.5098774565975,sound1,1,0,sound,3.0,3.0,3.0,,,,,,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False
1015.6107974565974,1015.6107974565974,,1017.1120574565974,1017.1430441666666,1017.2121474565974,1017.6430441666666,1017.6624175434026,1018.1128824565974,,1018.1128824565974,1020.1145874565974,,,1021.1153924565974,sound1,1,0,sound,4.0,4.0,4.0,,,,,,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False
1021.9493475434026,1021.9493475434026,1023.4584125434026,1023.4584125434026,1023.4731783333333,1023.5673725434026,1023.9731783333333,,1024.4681575434026,1024.4584125434026,1024.4681575434026,1026.4698025434027,,,1027.4706375434027,sound2,2,0,sound,5.0,5.0,,,,5.0,-0.17,-2.18,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False
1027.6208724565975,1027.6208724565975,1029.1221174565974,1029.1221174565974,1029.1221174565974,1029.2221724565975,1029.6225224565974,,1030.1229624565974,1030.1221174565974,1030.1229624565974,1032.1246274565974,,,1033.1254624565975,catch,0,0,sound,,,,,,2.0,-0.5,-1.35,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
1033.7927024565975,1033.7927024565975,,1035.2939324565975,1035.2939324565975,1035.3940574565975,1035.7943924565975,,1036.2947974565975,,1036.2947974565975,1038.3131524565974,,,1039.3139974565975,vis2,4,0,sound,6.0,6.0,,,,,,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
1039.7810474565974,1039.7810474565974,1041.2822924565976,1041.2822924565976,1041.3126324999998,1041.3823724565975,1041.8126324999998,1041.8494474565975,1042.2831374565974,1042.2822924565976,1042.2831374565974,1044.3015174565974,,,1045.3023124565975,sound1,1,0,sound,7.0,7.0,,,,5.0,-0.17,-2.18,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False
1046.1363674565976,1046.1363674565976,1047.6376324565974,1047.6376324565974,1047.6376324565974,1047.7543724565976,1048.1547024565975,,1048.6551724565975,1048.6376324565974,1048.6551724565975,1050.6568324565974,,,1051.6576874565974,vis2,4,0,sound,8.0,8.0,,,,2.0,-0.5,-1.35,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False
