start_time,quiescent_start_time,opto_start_time,quiescent_stop_time,stim_start_time,response_window_start_time,stim_stop_time,response_time,response_window_stop_time,opto_stop_time,post_response_window_start_time,post_response_window_stop_time,stop_time,stim_name,stim_index,block_index,context_name,index,index_within_block,scheduled_reward_index_within_block,opto_voltage,galvo_voltage_x,galvo_voltage_y,repeat_number,is_response,is_correct,is_incorrect,is_hit,is_false_alarm,is_correct_reject,is_miss,is_go,is_nogo,is_rewarded,is_noncontingent_reward,is_contingent_reward,is_reward_scheduled,is_aud_stim,is_vis_stim,is_catch,is_aud_target,is_vis_target,is_aud_nontarget,is_vis_nontarget,is_vis_context,is_aud_context,is_context_switch,is_repeat,is_opto
3.998000999979675,3.998000999979675,,5.499224000211805,5.489224000211805,5.599363999973982,5.989224000211805,5.966359000254422,6.500084000241011,,6.500084000241011,8.50180750020966,9.50272169995308,sound1,1,0,sound,0.0,0.0,0.0,,,,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False
13.355943699900061,13.355943699900061,,14.873935900229961,14.863935900229961,14.97401419987157,15.363935900229961,15.324324099879712,15.874767900045962,,15.874767900045962,17.87645930011943,18.877331600125878,sound1,1,0,sound,1.0,1.0,1.0,,,,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False
19.027415799975394,19.027415799975394,,20.528777800101786,20.518777800101788,20.628832200143485,21.018777800101788,21.02910589992255,21.546605600111185,,21.546605600111185,23.54790470010787,24.548751600153743,sound1,1,0,sound,2.0,2.0,2.0,,,,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False
26.950854400239884,26.950854400239884,,28.468770000219344,28.458770000219346,28.568856000036,28.958770000219346,28.902497900251298,29.469602599807082,,29.469602599807082,31.47135930002853,32.472213500246404,sound1,1,0,sound,3.0,3.0,3.0,,,,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False
32.55560819997638,32.55560819997638,,34.05682880019024,34.04682880019024,34.156915899898856,34.54682880019024,34.49058240006864,35.057765599872916,,35.057765599872916,37.076016199842094,38.07686749992147,sound1,1,0,sound,4.0,4.0,4.0,,,,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False
38.327084099940954,38.327084099940954,39.82842099999264,39.82842099999264,39.82842099999264,39.94518199988827,39.82842099999264,,40.84590729984641,40.82842099999264,40.84590729984641,42.84763319983333,43.84846410022303,catch,0,0,sound,,,,2.0,-0.18,-1.16,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
43.94855109981447,43.94855109981447,45.449822200063615,45.449822200063615,45.449822200063615,45.54991190002486,45.9502560999915,,46.4507424999699,46.449822200063615,46.4507424999699,48.452435900058596,49.45324439981207,vis1,3,0,sound,5.0,5.0,,2.0,-0.2,-2.14,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
50.354009300071745,50.354009300071745,,51.871951900023966,51.86195190002397,51.97201200022548,52.36195190002397,52.339030600219964,52.872808700028806,,52.872808700028806,54.874678799949585,55.875346699796616,sound1,1,0,sound,6.0,6.0,,,,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False
56.02551510005444,56.02551510005444,57.52674720023945,57.52674720023945,57.52674720023945,57.62683450018242,58.027386200215666,,58.54429270007834,58.52674720023945,58.54429270007834,60.545944999970494,61.54686529987678,vis1,3,0,sound,7.0,7.0,,2.0,-0.5,-1.35,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
61.63021659997478,61.63021659997478,63.13156169985607,63.13156169985607,63.12156169985607,63.231598000109194,63.62156169985607,,64.13235880022124,64.13156169985606,64.13235880022124,66.15067069984228,67.15160939988867,sound2,2,0,sound,8.0,8.0,,2.0,-0.18,-1.16,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
68.08567290014774,68.08567290014774,,69.58696659987048,69.57696659987047,69.68706170010567,70.07696659987047,,70.58787180024386,,70.58787180024386,72.6062058001496,73.60706879996881,sound2,2,0,sound,9.0,9.0,,,,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
73.75719500013814,73.75719500013814,75.25842850010098,75.25842850010098,75.25842850010098,75.35854579980672,75.25842850010098,,76.25932340004668,76.25842850010098,76.25932340004668,78.26100949996338,79.27853580012173,catch,0,0,sound,,,,2.0,-0.5,-1.35,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
80.91358909995482,80.91358909995482,82.41472569999472,82.41472569999472,82.41472569999472,82.5145986998193,82.9149103002362,,83.41540380015225,83.41472569999472,83.41540380015225,85.41708230001107,86.43460150023178,vis2,4,0,sound,10.0,10.0,,2.0,-0.2,-2.14,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
86.66815930006281,86.66815930006281,,88.1693790001534,88.1593790001534,88.26944259979949,88.6593790001534,88.71981350013242,89.17024939979613,,89.17024939979613,91.17199319980294,92.1727829999961,sound1,1,0,sound,11.0,11.0,,,,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False
94.14116139996052,94.14116139996052,95.64237830002979,95.64237830002979,95.63237830002979,95.7424920998253,96.13237830002979,96.09273790016026,96.64353629999981,96.64237830002979,96.64353629999981,98.64493909997121,99.64581839979813,sound1,1,0,sound,12.0,12.0,,2.0,-0.18,-1.16,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
101.09709909984097,101.09709909984097,102.61495460017771,102.61495460017771,102.6049546001777,102.71505289997161,103.1049546001777,103.13204600016773,103.61584760022536,103.61495460017771,103.61584760022536,105.61754969979823,106.61843580014259,sound1,1,0,sound,13.0,13.0,,2.0,-0.2,-2.14,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
106.78522560007126,106.78522560007126,108.30319700024278,108.30319700024278,108.29319700024277,108.40322359983996,108.79319700024277,,109.30398949987442,109.30319700024278,109.30398949987442,111.30567919981853,112.32326400007308,sound2,2,0,sound,14.0,14.0,,2.0,-0.2,-2.14,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
113.15728440002725,113.15728440002725,114.6585430000648,114.6585430000648,114.6585430000648,114.75864849991352,115.15898799996079,,115.67604170001299,115.6585430000648,115.67604170001299,117.67780470016599,118.67919529981167,vis2,4,0,sound,15.0,15.0,,2.0,-0.18,-1.16,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
119.37924080022798,119.37924080022798,120.88047700009496,120.88047700009496,120.88047700009496,120.98054669990391,121.38093650021777,,121.88134170004354,121.88047700009496,121.88134170004354,123.89975420019776,124.90053030017019,vis2,4,0,sound,16.0,16.0,,2.0,-0.5,-1.35,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
125.01736709994451,125.01736709994451,,126.53523440013826,126.53523440013826,126.63532740024105,127.03572819994018,,127.53615600017086,,127.53615600017086,129.53779789998381,130.5554004000239,vis2,4,0,sound,17.0,17.0,,,,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
130.85555720010026,130.85555720010026,132.35724270024522,132.35724270024522,132.35724270024522,132.45701219986378,132.85734110006317,,133.3744391999878,133.35724270024522,133.3744391999878,135.37610990002005,136.37700330007075,vis1,3,0,sound,18.0,18.0,,2.0,-0.18,-1.16,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
137.8114875001572,137.8114875001572,,139.31272690004855,139.31272690004855,139.41290469986572,139.31272690004855,,140.3136287001632,,140.3136287001632,142.33229860018193,143.33290030022337,catch,0,0,sound,,,,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
144.31703910005464,144.31703910005464,,145.818355599951,145.818355599951,145.9184106998816,146.31874889980256,,146.8191836002022,,146.8191836002022,148.8375905999653,149.83837539988755,vis1,3,0,sound,19.0,19.0,,,,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
150.6390408999957,150.6390408999957,,152.15703380021452,152.15703380021452,152.257116700124,152.65742440016194,,153.1578473002389,,153.1578473002389,155.17624069989844,156.17714940018206,vis2,4,0,sound,20.0,20.0,,,,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
156.41066019988804,156.41066019988804,,157.91190510017051,157.90190510017052,158.0120191998519,158.40190510017052,,158.9294067002572,,158.9294067002572,160.93114619988202,161.93196959986537,sound2,2,0,sound,21.0,21.0,,,,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
162.1989007001482,162.1989007001482,163.70016080008074,163.70016080008074,163.69016080008075,163.80026020023226,164.19016080008075,164.25065140013768,164.70103729988634,164.70016080008074,164.70103729988634,166.71935370012372,167.72022779991104,sound1,1,0,sound,22.0,22.0,,2.0,-0.5,-1.35,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
169.05483500014245,169.05483500014245,170.5726930998005,170.5726930998005,170.5626930998005,170.67271150003373,171.0626930998005,,171.57348209998756,171.5726930998005,171.57348209998756,173.59189490002765,174.59273260000347,sound2,2,0,sound,23.0,23.0,,2.0,-0.5,-1.35,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
178.4460120998062,178.4460120998062,179.94727119996398,179.94727119996398,179.94727119996398,180.04737690004706,179.94727119996398,,180.96500949987396,180.94727119996398,180.96500949987396,182.96650560020655,183.98405560019611,catch,0,0,sound,,,,2.0,-0.2,-2.14,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
184.51777210000157,184.51777210000157,,186.0191234001629,186.0191234001629,186.11919629999622,186.519540200077,186.519540200077,187.01996150014176,,187.01996150014176,189.03831790021806,190.0391643001437,vis1,3,0,sound,24.0,24.0,,,,,0.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
190.13931579987704,190.13931579987704,191.65717450023814,191.65717450023814,191.64717450023815,191.75735419995337,192.14717450023815,192.29101999995484,192.65800669982283,192.65717450023814,192.65800669982283,194.67642530013993,195.67726350023597,sound1,1,0,sound,25.0,25.0,,2.0,-0.2,-2.14,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
196.14436690003797,196.14436690003797,197.64644629980623,197.64644629980623,197.64644629980623,197.76237070008366,198.1627321998328,,198.66313390021398,198.64644629980623,198.66313390021398,200.66499650019406,201.68240410003065,vis2,4,0,sound,26.0,26.0,,2.0,-0.5,-1.35,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
202.4664185001254,202.4664185001254,203.96770380024984,203.96770380024984,203.96770380024984,204.0677216998972,204.4681031001471,204.5181552000083,204.985173100207,204.96770380024984,204.985173100207,206.98730300001054,207.9877193999216,vis1,3,0,sound,27.0,27.0,,2.0,-0.5,-1.35,0.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
208.4049557001069,208.4049557001069,,209.9226910998784,209.9126910998784,210.0227957000695,210.4126910998784,210.42318280001356,210.92359780014678,,210.92359780014678,212.94192289986833,213.94277470006793,sound1,1,0,sound,28.0,28.0,,,,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False
215.31065330009162,215.31065330009162,216.82857749990373,216.82857749990373,216.81857749990374,216.92866799987107,217.31857749990374,,217.8294318998903,217.82857749990373,217.8294318998903,219.847861699827,220.84869620024412,sound2,2,0,sound,29.0,29.0,,2.0,-0.5,-1.35,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
222.61686170014738,222.61686170014738,224.1350031998679,224.1350031998679,224.1350031998679,224.23499559990316,224.1350031998679,,225.13563930017128,225.1350031998679,225.13563930017128,227.1540319999419,228.155024800051,catch,0,0,sound,,,,2.0,-0.5,-1.35,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
228.2215434998013,228.2215434998013,,229.7228438999243,229.7228438999243,229.8229695000425,230.23996899982168,,230.74076029990985,,230.74076029990985,232.74209799996763,233.75966069993748,vis1,3,0,sound,30.0,30.0,,,,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
235.66118780018016,235.66118780018016,,237.1625362998545,237.15253629985452,237.27927110024913,237.65253629985452,,238.18002690009027,,238.18002690009027,240.18179239991306,241.19934820017963,sound2,2,0,sound,31.0,31.0,,,,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
