start_time,quiescent_start_time,quiescent_stop_time,stim_start_time,response_window_start_time,stim_stop_time,response_time,response_window_stop_time,post_response_window_start_time,post_response_window_stop_time,timeout_start_time,timeout_stop_time,stop_time,stim_name,stim_index,block_index,context_name,index,index_within_block,scheduled_reward_index_within_block,repeat_number,is_response,is_correct,is_incorrect,is_hit,is_false_alarm,is_correct_reject,is_miss,is_go,is_nogo,is_rewarded,is_noncontingent_reward,is_contingent_reward,is_reward_scheduled,is_aud_stim,is_vis_stim,is_catch,is_aud_target,is_vis_target,is_aud_nontarget,is_vis_nontarget,is_vis_context,is_aud_context,is_context_switch,is_repeat,is_opto
23.226977400024886,23.226977400024886,24.72841430002311,24.72841430002311,24.82839500002749,25.228685700052417,24.861790400007273,25.72910880001448,25.72910880001448,27.73077930004522,,,28.73162120005302,vis1,1,0,vis,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
65.1790843000142,65.1790843000142,66.68042560004118,66.68042560004118,66.78047570005013,67.18079590000865,66.9306012000395,67.68121990003577,67.68121990003577,69.68284680002556,,,70.68368880003412,vis1,1,0,vis,1.0,1.0,1.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
119.34150200000452,119.34150200000452,120.84272810002743,120.84272810002743,120.942877000032,121.34314130003052,121.12636290002568,121.84354570002482,121.84354570002482,123.84531780001429,,,124.84608840000304,vis1,1,0,vis,2.0,2.0,2.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
126.23067140003853,126.23067140003853,127.73200120003615,127.73200120003615,127.83199149999722,128.23236050003626,128.0154893000233,128.7327482000198,128.7327482000198,130.73446990003296,,,131.7352292000521,vis1,1,0,vis,3.0,3.0,3.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
143.71210330003825,143.71210330003825,145.21334290004754,145.21334290004754,145.31342460000607,145.71368920000688,145.39688070002896,146.21411180002335,146.21411180002335,148.21581760003184,,,149.2167108000228,vis1,1,0,vis,4.0,4.0,4.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
161.64385820000618,161.64385820000618,163.14515500004356,163.14515500004356,163.24521980004803,163.64549700002837,163.64549700002837,164.1458726000362,164.1458726000362,166.14760860004182,166.14760860004182,166.14760860004182,167.14844310005148,vis2,2,0,vis,5.0,5.0,,0.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
175.02174740000348,175.02174740000348,176.52309510002098,176.52309510002098,176.62318130001378,177.02347090003033,176.97348700004815,177.52387650003377,177.52387650003377,179.52556450002314,179.52556450002314,179.52556450002314,180.52642300004092,vis2,2,0,vis,5.0,6.0,,1.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False
181.0435642000027,181.0435642000027,182.54484300001943,182.54484300001943,182.64492570004379,183.0452027000226,182.961907300001,183.5455814999966,183.5455814999966,185.54735910002793,185.54735910002793,185.54735910002793,186.54813260003877,vis2,2,0,vis,5.0,7.0,,2.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False
188.98357920000282,188.98357920000282,190.4848791000056,190.4848791000056,190.58495759999798,190.98525130004575,190.58495759999798,191.4856990000205,191.4856990000205,193.48735340004507,,,194.4881939000422,vis2,2,0,vis,5.0,8.0,,3.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False
200.91027800000458,200.91027800000458,202.41169430002057,202.41169430002057,202.51178240002784,202.91203090002247,202.74522590003627,203.41253320000553,203.41253320000553,205.4140864000162,,,206.41493430001148,vis1,1,0,vis,6.0,9.0,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
209.83447960002533,209.83447960002533,211.33583370003336,211.33583370003336,211.43596310000586,211.83616900002536,211.75288960000918,212.33659339999733,212.33659339999733,214.338280100035,214.338280100035,214.338280100035,215.3391285000341,vis2,2,0,vis,7.0,10.0,,0.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
226.96556250001024,226.96556250001024,228.46696210001548,228.46696210001548,228.5670573000186,228.96734179999632,,229.46771270002657,229.46771270002657,231.469411900043,,,232.4702644000151,vis2,2,0,vis,7.0,11.0,,1.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False
240.84396180004998,240.84396180004998,242.34532300005387,242.34532300005387,242.44540350000327,242.84568560002091,,243.3460745000136,243.3460745000136,245.34778890002937,,,246.3486543000415,vis2,2,0,vis,8.0,12.0,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
247.1826681000036,247.1826681000036,248.68399880000808,248.68399880000808,248.78406770004378,249.1843219000236,249.01761480002617,249.68478020002087,249.68478020002087,251.68650590000627,251.68650590000627,251.68650590000627,252.68733650004444,vis2,2,0,vis,9.0,13.0,,0.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
253.2210530000245,253.2210530000245,254.72248180001927,254.72248180001927,254.82252570003922,255.2227771999985,,255.72321320000057,255.72321320000057,257.7248921000371,,,258.7257423000499,vis2,2,0,vis,9.0,14.0,,1.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False
262.2954587000511,262.2954587000511,263.79675730004396,263.79675730004396,263.8968256000169,264.29710120004324,263.8968256000169,264.7975135000395,264.7975135000395,266.79926100001626,,,267.80007649999766,vis1,1,0,vis,10.0,15.0,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
276.1237128000446,276.1237128000446,277.6251159000183,277.6251159000183,277.72521559999745,278.1254359000102,277.75854499999855,278.62587789999975,278.62587789999975,280.6275641000336,,,281.62842400000386,vis1,1,0,vis,11.0,16.0,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
281.8619865000453,281.8619865000453,283.36327610002786,283.36327610002786,283.46333310003115,283.8637141000452,283.68016050000165,284.36405460001856,284.36405460001856,286.36572340003636,,,287.36653940002157,vis1,1,0,vis,12.0,17.0,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
323.5971635000403,323.5971635000403,325.0984789000447,325.0984789000447,325.1985995000084,325.59884749999924,325.61551280000435,326.09928730003026,326.09928730003026,328.1010049000122,328.1010049000122,328.1010049000122,329.1017692000112,vis2,2,0,vis,13.0,18.0,,0.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
