start_time,quiescent_start_time,opto_start_time,quiescent_stop_time,stim_start_time,response_window_start_time,stim_stop_time,response_time,response_window_stop_time,opto_stop_time,post_response_window_start_time,post_response_window_stop_time,stop_time,stim_name,stim_index,block_index,context_name,index,index_within_block,scheduled_reward_index_within_block,opto_voltage,galvo_voltage_x,galvo_voltage_y,repeat_number,is_response,is_correct,is_incorrect,is_hit,is_false_alarm,is_correct_reject,is_miss,is_go,is_nogo,is_rewarded,is_noncontingent_reward,is_contingent_reward,is_reward_scheduled,is_aud_stim,is_vis_stim,is_catch,is_aud_target,is_vis_target,is_aud_nontarget,is_vis_nontarget,is_vis_context,is_aud_context,is_context_switch,is_repeat,is_opto
4.431759600128978,4.431759600128978,,5.933055299866944,5.923055299866944,6.033141200032085,6.423055299866944,6.483529999919235,6.933915599782019,,6.933915599782019,8.935610000111163,9.936537100069225,sound1,1,0,sound,0.0,0.0,0.0,,,,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False
10.003274799857289,10.003274799857289,,11.504553599815816,11.494553599815816,11.60467599990964,11.994553599815816,12.055249900158495,12.505453900035471,,12.505453900035471,14.507082399979234,15.507955600108952,sound1,1,0,sound,1.0,1.0,1.0,,,,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False
15.958381100159139,15.958381100159139,,17.459671699974685,17.449671699974687,17.559730100046842,17.949671699974687,17.943393900126217,18.460518700137733,,18.460518700137733,20.462484200086443,21.463130700003354,sound1,1,0,sound,2.0,2.0,2.0,,,,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False
22.013593799967317,22.013593799967317,,23.51479869994521,23.504798699945212,23.61515960010886,24.004798699945212,23.9986465001218,24.515706900108604,,24.515706900108604,26.517447500091045,27.534967099849133,sound1,1,0,sound,3.0,3.0,3.0,,,,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False
28.63593639998883,28.63593639998883,,30.137186300076543,30.127186300076545,30.237257499780505,30.627186300076545,30.68773010007292,31.13803499990329,,31.13803499990329,33.139806999891995,34.14108920010924,sound1,1,0,sound,4.0,4.0,4.0,,,,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False
34.97470409988612,34.97470409988612,36.475954199742525,36.475954199742525,36.46595419974253,36.59271939990297,36.96595419974253,,37.49352179986611,37.475954199742525,37.49352179986611,39.49528619979694,40.49607970013469,sound2,2,0,sound,5.0,5.0,,5.0,-0.17,-2.18,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
40.64620050003007,40.64620050003007,42.14748180012405,42.14748180012405,42.14748180012405,42.24772159994766,42.14748180012405,,43.14840939973667,43.14748180012405,43.14840939973667,45.150101500164716,46.150928999830036,catch,0,0,sound,,,,2.0,-0.5,-1.35,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
46.818183399803935,46.818183399803935,,48.31949009985849,48.31949009985849,48.419594499815254,48.819886599734424,,49.32033309999108,,49.32033309999108,51.33871819970384,52.339541100032626,vis2,4,0,sound,6.0,6.0,,,,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
52.80668400001898,52.80668400001898,54.30792929983884,54.30792929983884,54.29792929983884,54.40799660009518,54.79792929983884,54.87511880004033,55.308812100041656,55.30792929983884,55.308812100041656,57.327242499750106,58.32800949976966,sound1,1,0,sound,7.0,7.0,,5.0,-0.17,-2.18,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
59.16211010010168,59.16211010010168,60.66339439998567,60.66339439998567,60.66339439998567,60.780209099940954,61.180537799905984,,61.680888199780135,61.66339439998567,61.680888199780135,63.68263689994067,64.6835420998484,vis2,4,0,sound,8.0,8.0,,2.0,-0.5,-1.35,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
