start_time,stim_start_time,stim_stop_time,stop_time,index,is_AM_noise,is_pure_tone,freq
81.7712747407126,81.77558749999999,82.02558749999999,82.2716747407126,5,True,False,80.0
89.01062974071259,89.04504666666665,89.29504666666665,89.5110547407126,19,False,True,11000.0
90.56201525928739,90.59549166666665,90.84549166666665,91.0624452592874,22,False,True,8000.0
94.18161474071259,94.21544666666665,94.46544666666665,94.68202474071259,29,True,False,80.0
97.8013802592874,97.83541666666665,98.08541666666665,98.3017952592874,36,True,False,20.0
99.3526247407126,99.38527999999998,99.63527999999998,99.8530147407126,39,False,True,14000.0
99.86976525928739,99.89782499999998,100.14782499999998,100.3701902592874,40,False,True,15000.0
100.38679974071259,100.41539666666664,100.66539666666664,100.88720474071259,41,True,False,0.0
101.4209847407126,101.44573999999997,101.69573999999997,101.9214247407126,43,False,True,11000.0
102.4551747407126,102.48538999999997,102.73538999999997,102.9556247407126,45,True,False,12.0
103.4893647407126,103.51539166666664,103.76539166666664,103.98980974071259,47,True,False,0.0
104.5236147407126,104.54537583333331,104.79537583333331,105.0240097407126,49,True,False,40.0
105.0407602592874,105.06558416666665,105.31558416666665,105.5411602592874,50,False,True,14000.0
105.55777974071259,105.58536333333332,105.83536333333332,106.05818974071259,51,False,True,12000.0
107.6261747407126,107.65531499999999,107.90531499999999,108.12658974071259,55,False,True,8000.0
108.1433402592874,108.16573749999998,108.41573749999998,108.6437752592874,56,False,True,5000.0
108.6603647407126,108.68547499999998,108.93547499999998,109.16078474071259,57,False,True,7000.0
110.7287847407126,110.75530166666665,111.00530166666665,111.2291747407126,61,True,False,40.0
111.24592525928739,111.27544333333331,111.52544333333331,111.7463102592874,62,False,True,7000.0
120.58704025928739,120.61521916666665,120.86521916666665,121.08748525928739,80,True,False,40.0
122.65544525928739,122.68542999999998,122.93542999999998,123.1558752592874,84,False,True,13000.0
124.2066797407126,124.23516749999997,124.48516749999997,124.7071147407126,87,False,True,6000.0
129.39436974071262,129.4251383333333,129.6751383333333,129.8947797407126,97,True,False,0.0
129.91153025928742,129.9354383333333,130.1854383333333,130.4119102592874,98,False,True,13000.0
131.4627847407126,131.48465583333333,131.73465583333333,131.96315974071263,101,False,True,11000.0
131.9799102592874,132.0051233333333,132.2551233333333,132.48033525928741,102,False,True,4000.0
134.5820097407126,134.6050733333333,134.8550733333333,135.0823947407126,107,True,False,20.0
136.65037974071262,136.6749633333333,136.9249633333333,137.1508147407126,111,False,True,10000.0
139.75298974071262,139.77487499999998,140.02487499999998,140.2534047407126,117,False,True,7000.0
142.87228474071262,142.89372916666665,143.14372916666665,143.37268974071262,123,False,True,15000.0
143.3894402592874,143.41500749999997,143.66500749999997,143.8898652592874,124,False,True,6000.0
148.5771152592874,148.60492499999998,148.85492499999998,149.0775102592874,134,False,True,4000.0
151.1625197407126,151.18503916666663,151.43503916666663,151.66290974071262,139,False,True,10000.0
151.6796602592874,151.7046925,151.9546925,152.18011525928742,140,False,True,13000.0
153.74809525928742,153.7748758333333,154.0248758333333,154.2485202592874,144,False,True,4000.0
155.8331652592874,155.8548808333333,156.1048808333333,156.33359525928742,148,False,True,14000.0
156.86736525928742,156.89503083333332,157.14503083333332,157.3678102592874,150,False,True,14000.0
158.9357502592874,158.96480749999998,159.21480749999998,159.4361702592874,154,False,True,16000.0
162.0550302592874,162.08501833333332,162.33501833333332,162.5554402592874,160,False,True,10000.0
163.6062447407126,163.63476166666663,163.88476166666663,164.1066997407126,163,False,True,16000.0
164.6404447407126,164.66932416666666,164.91932416666666,165.1408647407126,165,False,True,15000.0
166.7088447407126,166.7347658333333,166.9847658333333,167.2092697407126,169,True,False,20.0
174.9991547407126,175.02469249999996,175.27469249999996,175.5162047407126,185,False,True,6000.0
179.15260974071262,179.1742583333333,179.4242583333333,179.65301474071262,193,False,True,5000.0
180.1867747407126,180.214665,180.464665,180.68722474071262,195,True,False,12.0
182.7890502592874,182.81488666666664,183.06488666666664,183.28948025928742,200,False,True,11000.0
184.34027974071262,184.3650508333333,184.6150508333333,184.8407147407126,203,False,True,7000.0
185.3744747407126,185.40498999999997,185.65498999999997,185.87488474071262,205,False,True,5000.0
186.9258452592874,186.95458166666663,187.20458166666663,187.4262902592874,208,False,True,4000.0
187.9600402592874,187.98464916666666,188.23464916666666,188.46046525928742,210,False,True,16000.0
193.1476702592874,193.17454583333333,193.42454583333333,193.6481252592874,220,False,True,9000.0
194.1819102592874,194.2046658333333,194.4546658333333,194.6823302592874,222,False,True,12000.0
195.7331397407126,195.7647133333333,196.0147133333333,196.23376474071262,225,False,True,5000.0
196.78402474071262,196.81448833333332,197.06448833333332,197.28443974071263,227,True,False,12.0
198.33537525928742,198.36448249999998,198.61448249999998,198.83582525928742,230,False,True,10000.0
198.85241474071262,198.88446166666665,199.13446166666665,199.35287474071262,231,False,True,12000.0
201.4380102592874,201.46423249999998,201.71423249999998,201.9384002592874,236,False,True,9000.0
201.95502474071262,201.9843433333333,202.2343433333333,202.4554247407126,237,False,True,9000.0
202.4721752592874,202.49444416666663,202.74444416666663,202.9725852592874,238,True,False,80.0
204.02339974071262,204.0544308333333,204.3044308333333,204.52384974071262,241,False,True,6000.0
204.5406002592874,204.56459249999997,204.81459249999997,205.04099525928743,242,False,True,12000.0
207.6598302592874,207.6856658333333,207.9356658333333,208.1602502592874,248,False,True,15000.0
208.17687974071262,208.20445416666666,208.45445416666666,208.67729474071263,249,False,True,16000.0
209.21106974071262,209.23438,209.48438,209.71148474071262,251,False,True,8000.0
210.2452497407126,210.27424749999997,210.52424749999997,210.7456997407126,253,False,True,9000.0
212.84755525928742,212.8743558333333,213.1243558333333,213.34793525928742,258,False,True,8000.0
215.9501452592874,215.9743308333333,216.2243308333333,216.45054525928742,264,True,False,0.0
216.4671897407126,216.49431666666663,216.74431666666663,216.9675747407126,265,True,False,40.0
218.5355597407126,218.5642058333333,218.8142058333333,219.05263474071262,269,False,True,13000.0
219.5864197407126,219.6142775,219.8642775,220.0868297407126,271,True,False,12.0
220.1035802592874,220.13429999999997,220.38429999999997,220.60400525928742,272,True,False,20.0
221.1377952592874,221.16428166666662,221.41428166666662,221.63819525928741,274,True,False,80.0
225.8083147407126,225.83422916666663,226.08422916666663,226.30872474071262,283,False,True,6000.0
227.37632525928743,227.40419583333332,227.65419583333332,227.8767502592874,286,False,True,6000.0
231.5298302592874,231.5542608333333,231.8042608333333,232.0302402592874,294,False,True,9000.0
235.68328025928741,235.71446916666665,235.96446916666665,236.18373025928742,302,False,True,15000.0
236.2003147407126,236.22413333333333,236.47413333333333,236.70077474071263,303,True,False,12.0
236.7175252592874,236.74431499999997,236.99431499999997,237.2179452592874,304,False,True,5000.0
238.80259525928741,238.83422,239.08422,239.3030252592874,308,False,True,9000.0
239.3196147407126,239.3440883333333,239.5940883333333,239.8200447407126,309,True,False,40.0
239.8367952592874,239.86407583333332,240.11407583333332,240.3372252592874,310,False,True,7000.0
241.92186525928742,241.95407166666664,242.20407166666664,242.4222752592874,314,False,True,5000.0
242.9560802592874,242.98397083333333,243.23397083333333,243.4564602592874,316,False,True,10000.0
245.02444025928742,245.05443249999996,245.30443249999996,245.5248852592874,320,False,True,5000.0
246.59238474071262,246.62394166666664,246.87394166666664,247.0928297407126,323,False,True,12000.0
255.95016974071262,255.97390249999998,256.2239025,256.4506297407126,341,False,True,16000.0
258.0185847407126,258.04390166666667,258.29390166666667,258.5190097407126,345,False,True,7000.0
261.1379147407126,261.16387166666664,261.41387166666664,261.63830474071256,351,False,True,4000.0
262.69701525928735,262.73389416666663,262.98389416666663,263.2063502592874,354,True,False,0.0
267.37645974071256,267.4038366666666,267.6538366666666,267.8768747407126,363,True,False,0.0
269.4448547407126,269.4738075,269.7238075,269.9452597407126,367,False,True,13000.0
269.9620102592874,269.9940458333333,270.2440458333333,270.4624602592874,368,False,True,13000.0
270.49571974071256,270.5237916666667,270.7737916666667,270.9961647407126,369,True,False,12.0
274.6492147407126,274.6739708333333,274.9239708333333,275.1496347407126,377,False,True,14000.0
275.1663852592874,275.1937658333333,275.4437658333333,275.6668102592874,378,False,True,10000.0
275.68341974071257,275.71387749999997,275.96387749999997,276.18382974071255,379,False,True,16000.0
278.80268474071255,278.83372249999996,279.08372249999996,279.30305974071257,385,False,True,8000.0
279.8368647407126,279.86369249999996,280.11369249999996,280.3372697407126,387,False,True,8000.0
280.3540202592874,280.38371916666665,280.63371916666665,280.85446025928735,388,False,True,10000.0
284.5075302592874,284.5338341666667,284.7838341666667,285.00800025928737,396,False,True,14000.0
286.0754297407126,286.1037841666667,286.3537841666667,286.5758347407126,399,False,True,16000.0
288.1438097407126,288.17365249999995,288.42365249999995,288.66092974071256,403,True,False,20.0
288.6776802592874,288.70363166666664,288.95363166666664,289.1781152592874,404,False,True,12000.0
289.1947397407126,289.22322166666663,289.47322166666663,289.6951447407126,405,False,True,5000.0
294.3823947407126,294.4136808333333,294.6636808333333,294.8828197407126,415,False,True,11000.0
