start_time,stim_start_time,stim_stop_time,stop_time,index,is_AM_noise,is_pure_tone,freq
96.4203,96.39310416666665,96.64310416666665,96.92103639530126,0,False,True,5000.0
96.93764360469874,96.94305916666664,97.19305916666664,97.43803360469873,1,False,True,12000.0
97.97181360469872,97.97251249999998,98.22251249999998,98.47225360469874,3,False,True,11000.0
99.00600860469872,99.01286749999998,99.26286749999998,99.50642360469872,5,False,True,6000.0
100.04022360469874,100.04288166666664,100.29288166666664,100.54064360469873,7,True,False,40.0
102.62578639530126,102.63342999999998,102.88342999999998,103.12617139530126,12,False,True,15000.0
105.72838639530126,105.7326258333333,105.9826258333333,106.22877639530127,18,False,True,11000.0
106.76256639530126,106.76279333333332,107.01279333333332,107.26297139530126,20,False,True,11000.0
111.93358639530126,111.92262999999998,112.17262999999998,112.43395639530127,30,False,True,16000.0
112.96776639530127,112.96272666666665,113.21272666666665,113.46815639530126,32,False,True,10000.0
116.07033139530127,116.06269333333331,116.31269333333331,116.57074139530127,38,True,False,0.0
119.18958639530126,119.18265749999998,119.43265749999998,119.69004639530127,44,True,False,80.0
120.22381639530127,120.2124408333333,120.4624408333333,120.72422139530126,46,False,True,5000.0
120.74082360469873,120.73240499999997,120.98240499999997,121.24125360469873,47,False,True,13000.0
122.29219639530126,122.28273583333332,122.53273583333332,122.79261639530127,50,False,True,11000.0
124.87762360469873,124.87260916666665,125.12260916666665,125.37801360469872,55,False,True,8000.0
125.39476639530126,125.39260166666665,125.64260166666665,125.89521139530126,56,True,False,20.0
125.91179860469873,125.90248749999998,126.15248749999998,126.41998860469873,57,False,True,16000.0
127.47986639530126,127.47278333333333,127.72278333333333,127.98029639530127,60,False,True,10000.0
132.65083139530128,132.64252333333332,132.89252333333332,133.15127639530127,70,False,True,12000.0
133.68503139530128,133.68251499999997,133.93251499999997,134.18547139530128,72,False,True,6000.0
134.73595139530127,134.73251666666667,134.98251666666667,135.2363613953013,74,True,False,80.0
141.47479360469873,141.47244999999998,141.72244999999998,141.97521360469875,87,True,False,40.0
142.50901860469875,142.50241666666665,142.75241666666665,143.00942360469875,89,False,True,8000.0
145.61160860469874,145.60228583333333,145.85228583333333,146.11198360469876,95,False,True,10000.0
146.12873639530127,146.12240583333332,146.37240583333332,146.62919639530128,96,True,False,12.0
147.67998360469875,147.67336583333332,147.92336583333332,148.18041360469874,99,False,True,15000.0
148.19716639530128,148.19234916666665,148.44234916666665,148.69757639530127,100,True,False,12.0
149.23135139530126,149.2223408333333,149.4723408333333,149.73176139530128,102,False,True,9000.0
158.05532360469874,158.05241249999997,158.30241249999997,158.55571860469874,119,False,True,14000.0
158.57247139530128,158.56226583333333,158.81226583333333,159.07291639530126,120,False,True,9000.0
159.08951860469875,159.08224333333334,159.33224333333334,159.58994860469875,121,False,True,4000.0
161.67506139530127,161.67210333333333,161.92210333333333,162.17549639530125,126,False,True,16000.0
168.41400860469875,168.41216749999998,168.66216749999998,168.91439360469874,139,True,False,0.0
171.01621639530126,171.01226916666667,171.26226916666667,171.51664139530126,144,False,True,14000.0
172.05040639530128,172.04167833333332,172.29167833333332,172.5508313953013,146,False,True,7000.0
173.08462639530129,173.08227083333333,173.33227083333333,173.5850413953013,148,False,True,12000.0
174.11881139530126,174.1120933333333,174.3620933333333,174.61922139530128,150,True,False,20.0
175.67004860469874,175.66206999999997,175.91206999999997,176.17044860469875,153,False,True,7000.0
176.1872013953013,176.1820775,176.4320775,176.68762139530128,154,False,True,4000.0
177.22139639530127,177.21206916666665,177.46206916666665,177.72182639530126,156,False,True,4000.0
178.25557639530126,178.25245249999998,178.50245249999998,178.75602639530126,158,False,True,15000.0
179.82353860469874,179.82203166666665,180.07203166666665,180.32392860469875,161,True,False,20.0
180.34068139530126,180.33201666666665,180.58201666666665,180.84111639530127,162,False,True,5000.0
181.89195360469876,181.88243916666664,182.13243916666664,182.39234360469874,165,False,True,7000.0
184.47748139530128,184.47190166666664,184.72190166666664,184.97791139530128,170,False,True,10000.0
