start_time,quiescent_start_time,quiescent_stop_time,stim_start_time,response_window_start_time,stim_stop_time,response_time,response_window_stop_time,post_response_window_start_time,post_response_window_stop_time,stop_time,stim_name,stim_index,block_index,context_name,index,index_within_block,scheduled_reward_index_within_block,repeat_number,is_response,is_correct,is_incorrect,is_hit,is_false_alarm,is_correct_reject,is_miss,is_go,is_nogo,is_rewarded,is_noncontingent_reward,is_contingent_reward,is_reward_scheduled,is_aud_stim,is_vis_stim,is_catch,is_aud_target,is_vis_target,is_aud_nontarget,is_vis_nontarget,is_vis_context,is_aud_context,is_context_switch,is_repeat,is_opto
3.9022442000075244,5.404316400012001,5.404316400012001,5.404316400012001,5.504565100019797,5.905147199993487,5.654505199994426,6.405295400016009,6.405295400016009,8.406095099993516,9.406961900016293,vis1,0,0,vis,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
10.391325600046665,11.892368400012609,11.892368400012609,11.892368400012609,11.992571000018623,12.392786599995569,12.075882100043353,12.893731800033246,12.893731800033246,14.894948300041259,15.895864100029693,vis1,0,0,vis,1.0,1.0,1.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
15.995868100036867,17.49722860003542,17.49722860003542,17.49722860003542,17.597324300042352,17.997538200006353,17.78072260000929,18.498099200028925,18.498099200028925,20.499679600013884,21.50057250000257,vis1,0,0,vis,2.0,2.0,2.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
21.533996700027025,23.035227700029033,23.035227700029033,23.035227700029033,23.135307800033594,23.535730000012087,,24.036134500007144,24.036134500007144,26.038121800005435,27.038748900007455,vis1,0,0,vis,3.0,3.0,3.0,0.0,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
28.489997400037943,29.99124920002371,29.99124920002371,29.99124920002371,30.091563900010193,30.491596799992955,30.458211600032634,30.99223899999354,30.99223899999354,32.99373990001343,33.99466780003579,vis1,0,0,vis,4.0,4.0,4.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
34.778591800024266,36.27996500000311,36.27996500000311,36.27996500000311,36.38012560003856,36.78064770002104,,37.28075350001175,37.28075350001175,39.28256950004445,40.28341710003745,vis2,1,0,vis,5.0,5.0,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
42.718833100001326,44.220008900048676,44.220008900048676,44.220008900048676,44.32020790002728,44.72039700003527,,45.220973600002004,45.220973600002004,47.22254210001277,48.2235081000342,vis2,1,0,vis,6.0,6.0,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
50.61003009999124,52.111345299994106,52.111345299994106,52.111345299994106,52.210946900022215,52.611513000048696,,53.11173479999136,53.11173479999136,55.1134154000408,56.11428450002288,vis1,0,0,vis,7.0,7.0,7.0,0.0,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
60.63484800002491,62.13610350003885,62.13610350003885,62.13610350003885,62.23625630001491,62.63679610001575,62.269536599991376,63.13711570000462,63.13711570000462,65.13895669999486,66.13997580001318,vis2,1,0,vis,8.0,8.0,,0.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
67.62445880002063,69.12564520003228,69.12564520003228,69.12564520003228,69.22581640003203,69.62587769999821,,70.12937690004195,70.12937690004195,72.1279923000345,73.12903180003353,vis2,1,0,vis,9.0,9.0,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
73.24570910004853,74.74694560003421,74.74694560003421,74.74694560003421,74.84700400004816,75.24730170000997,75.49789350003424,75.74804169999855,75.74804169999855,77.75001160003897,78.75034979999485,vis1,0,0,vis,10.0,10.0,10.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
78.88397470001085,80.3851127000032,80.3851127000032,80.3851127000032,80.48526920000744,80.88584340003739,80.5185490000383,81.38593759999797,81.38593759999797,83.38786240004423,84.38883429999417,vis1,0,0,vis,11.0,11.0,11.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
84.8221491000238,86.3237105000387,86.3237105000387,86.3237105000387,86.4238619000041,86.82387410000386,,87.32434810000426,87.32434810000426,89.32628610003461,90.32707569999342,vis2,1,0,vis,12.0,12.0,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
91.12777880003863,92.62886659999798,92.62886659999798,92.62886659999798,92.72919490002981,93.12928940001596,92.72919490002981,93.62996480003652,93.62996480003652,95.6314463000251,96.63250660000789,vis1,0,0,vis,13.0,13.0,13.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
