start_time,quiescent_start_time,quiescent_stop_time,stim_start_time,response_window_start_time,stim_stop_time,response_time,response_window_stop_time,post_response_window_start_time,post_response_window_stop_time,timeout_start_time,timeout_stop_time,stop_time,stim_name,stim_index,block_index,context_name,index,index_within_block,scheduled_reward_index_within_block,repeat_number,is_response,is_correct,is_incorrect,is_hit,is_false_alarm,is_correct_reject,is_miss,is_go,is_nogo,is_rewarded,is_noncontingent_reward,is_contingent_reward,is_reward_scheduled,is_aud_stim,is_vis_stim,is_catch,is_aud_target,is_vis_target,is_aud_nontarget,is_vis_nontarget,is_vis_context,is_aud_context,is_context_switch,is_repeat,is_opto
3.625914499929175,3.625914499929175,5.127288899917155,5.127288899917155,5.227341099942103,5.627668000009842,5.577657499999739,6.1280668999040495,6.1280668999040495,8.129779499906116,,,9.130628099964932,vis1,1,0,vis,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
10.265009699922055,10.265009699922055,11.766247799919919,11.766247799919919,11.866339699897916,11.766247799919919,,12.76712579996977,12.76712579996977,14.768820299950429,,,15.769697099991143,catch,0,0,vis,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
17.804731699937953,17.804731699937953,19.306141399961895,19.306141399961895,19.406217399935237,19.806465899988076,19.773198099990374,20.306973300009965,20.306973300009965,22.308678099952637,,,23.309514599919318,vis1,1,0,vis,1.0,1.0,1.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
23.643149099961853,23.643149099961853,25.14444199991133,25.14444199991133,25.24468089996092,25.64483279997669,25.544802700003608,26.145289199959485,26.145289199959485,28.14703709999751,,,29.147879500009118,vis1,1,0,vis,2.0,2.0,2.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
31.08286249993555,31.08286249993555,32.58428389993217,32.58428389993217,32.684408999930135,33.08459479997121,32.96788269998226,33.58497949999012,33.58497949999012,35.58670319996029,,,36.58761649992969,vis1,1,0,vis,3.0,3.0,3.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
36.687716099966316,36.687716099966316,38.18904879998602,38.18904879998602,38.289117499903774,38.68940360001009,38.589384200002065,39.189796599975786,39.189796599975786,41.191580999942495,41.191580999942495,41.191580999942495,42.19242199994344,vis2,2,0,vis,4.0,4.0,,0.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
42.97644429998193,42.97644429998193,44.47779189999867,44.47779189999867,44.57787049999181,44.97814789991546,44.94485739997774,45.47860939993709,45.47860939993709,47.48034189997427,47.48034189997427,47.48034189997427,48.481173899906686,vis2,2,0,vis,4.0,5.0,,1.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False
48.81475589989871,48.81475589989871,50.31613020000234,50.31613020000234,50.41623309994768,50.81651059998851,,51.31695899991039,51.31695899991039,53.3186626999611,,,54.31967489998508,vis2,2,0,vis,4.0,6.0,,2.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False
54.71988059994485,54.71988059994485,56.221300499930045,56.221300499930045,56.32132339996472,56.7216366999289,56.67163810000941,57.22201119998656,57.22201119998656,59.223701899938284,,,60.224653399965725,vis1,1,0,vis,5.0,7.0,7.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
61.65914399998449,61.65914399998449,63.16056890000775,63.16056890000775,63.26064729999937,63.66091949999984,63.627594399915075,64.16128770000954,64.16128770000954,66.16305599997007,,,67.16393759993092,vis1,1,0,vis,6.0,8.0,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
