start_time,stim_start_time,stim_stop_time,stop_time,index,is_AM_noise,is_pure_tone,freq
106.67323688377846,106.67721916666665,106.92721916666665,107.17366188377846,4,False,True,4000.0
109.77581688377846,109.80498499999997,110.05498499999997,110.27626188377846,10,False,True,15000.0
111.32706811622153,111.36715166666664,111.61715166666664,111.82748811622153,13,False,True,6000.0
112.36124311622153,112.39704999999998,112.64704999999998,112.86168811622153,15,False,True,16000.0
116.49805311622153,116.53724333333331,116.78724333333331,116.99846811622153,23,False,True,14000.0
117.01522188377845,117.04755083333332,117.29755083333332,117.51563188377847,24,False,True,11000.0
117.53223811622154,117.56708999999996,117.81708999999996,118.03265811622153,25,False,True,6000.0
119.60063811622153,119.63716416666664,119.88716416666664,120.10104311622153,29,False,True,12000.0
121.66902811622153,121.70707416666664,121.95707416666664,122.16946811622154,33,True,False,0.0
124.25457688377845,124.27702666666664,124.52702666666664,124.75500188377846,38,True,False,40.0
125.28878188377846,125.31716249999998,125.56716249999998,125.78917688377847,40,False,True,7000.0
130.45978688377846,130.48698666666664,130.73698666666664,130.97686188377847,50,True,False,12.0
132.02770811622156,132.05696583333332,132.30696583333332,132.52812311622154,53,True,False,0.0
132.54487688377847,132.56675749999997,132.81675749999997,133.04529688377846,54,False,True,10000.0
133.06190311622154,133.0871733333333,133.3371733333333,133.56228811622154,55,False,True,9000.0
134.61326188377848,134.63706916666666,134.88706916666666,135.11366688377848,58,False,True,16000.0
135.13027811622155,135.15655166666664,135.40655166666664,135.63070311622155,59,False,True,5000.0
138.24951311622155,138.27690666666663,138.52690666666663,138.74994811622156,65,False,True,10000.0
138.76670188377847,138.79688416666664,139.04688416666664,139.26711688377847,66,False,True,6000.0
140.31791311622155,140.34689833333331,140.59689833333331,140.81834311622154,69,True,False,20.0
141.86929188377846,141.89685916666664,142.14685916666664,142.36968688377846,72,True,False,40.0
142.90347188377848,142.92658999999998,143.17658999999998,143.40390688377846,74,False,True,11000.0
146.02275188377848,146.04686416666664,146.29686416666664,146.52318188377848,80,True,False,20.0
146.53979811622153,146.56642,146.81642,147.04022811622156,81,False,True,5000.0
147.05698188377846,147.08682,147.33682,147.55743188377846,82,False,True,8000.0
148.60820811622156,148.63679666666664,148.88679666666664,149.10859311622156,85,False,True,4000.0
149.12534688377846,149.14688749999996,149.39688749999996,149.62581688377847,86,False,True,14000.0
150.15958688377847,150.18679499999996,150.43679499999996,150.65997688377846,88,False,True,12000.0
151.19377188377845,151.21679749999996,151.46679749999996,151.69420688377846,90,False,True,4000.0
155.34721688377846,155.37659083333332,155.62659083333332,155.84764688377848,98,False,True,13000.0
158.96684311622155,158.99661416666666,159.24661416666666,159.46726811622156,105,False,True,10000.0
161.05192811622155,161.07637916666664,161.32637916666664,161.55237311622156,109,False,True,13000.0
163.12033811622155,163.1466783333333,163.3966783333333,163.62073811622156,113,True,False,40.0
165.70588688377848,165.73663666666664,165.98663666666664,166.20626688377845,118,True,False,80.0
166.74778188377846,166.78663999999998,167.03663999999998,167.25714688377846,120,True,False,20.0
167.79094688377847,167.81664416666663,168.06664416666663,168.29137688377847,122,False,True,12000.0
171.41056311622157,171.43644833333332,171.68644833333332,171.91097311622156,129,False,True,7000.0
172.44475311622156,172.46680499999997,172.71680499999997,172.94518811622154,131,False,True,10000.0
174.52985811622156,174.5565833333333,174.8065833333333,175.03028311622154,135,True,False,12.0
175.04703688377847,175.0761533333333,175.3261533333333,175.54744188377848,136,False,True,5000.0
177.63245811622156,177.65653916666665,177.90653916666665,178.13287811622155,141,False,True,8000.0
180.22574188377845,180.26652583333333,180.51652583333333,180.73507688377848,146,False,True,6000.0
181.26882688377847,181.29657583333332,181.54657583333332,181.76929688377848,148,False,True,16000.0
181.78589311622156,181.81622666666667,182.06622666666667,182.28632811622154,149,False,True,7000.0
187.4908018837785,187.5164458333333,187.7664458333333,187.9912068837785,160,True,False,40.0
188.52497188377848,188.55643583333332,188.80643583333332,189.02542188377848,162,False,True,4000.0
190.59339188377848,190.61641999999998,190.86641999999998,191.09378688377848,166,True,False,80.0
193.69597188377847,193.72598666666664,193.97598666666664,194.19638688377847,172,False,True,15000.0
194.21300811622154,194.23656749999998,194.48656749999998,194.71342311622155,173,False,True,11000.0
200.43481811622155,200.46632666666665,200.71632666666665,200.93523811622154,185,True,False,0.0
208.72512811622155,208.75634499999998,209.00634499999998,209.24214811622156,201,False,True,9000.0
210.29311688377845,210.3161583333333,210.5661583333333,210.79355688377848,204,False,True,12000.0
212.36155688377846,212.38623499999997,212.63623499999997,212.86195188377846,208,False,True,8000.0
213.39573688377848,213.4262033333333,213.6762033333333,213.8961518837785,210,True,False,80.0
214.94695811622154,214.97640083333332,215.22640083333332,215.44737811622156,213,False,True,5000.0
217.03207311622154,217.05618166666665,217.30618166666665,217.53248811622154,217,True,False,80.0
217.54924188377848,217.5761758333333,217.8261758333333,218.04967688377846,218,False,True,8000.0
218.58345688377847,218.60618333333332,218.85618333333332,219.08387188377847,220,False,True,16000.0
225.8394718837785,225.8663183333333,226.1163183333333,226.33990188377848,234,False,True,14000.0
227.39067811622155,227.41606916666666,227.66606916666666,227.89902811622156,237,False,True,14000.0
227.91578188377846,227.9560958333333,228.2060958333333,228.42503188377847,238,True,False,12.0
228.95876688377845,228.98564249999998,229.23564249999998,229.45920188377846,240,False,True,7000.0
233.11223188377846,233.13602749999998,233.38602749999998,233.61264188377848,248,True,False,20.0
234.66347311622155,234.68648416666665,234.93648416666665,235.17181311622156,251,False,True,13000.0
236.23157188377846,236.25599499999998,236.50599499999998,236.73196188377847,254,True,False,0.0
238.29993688377846,238.3263033333333,238.5763033333333,238.80037188377847,258,False,True,13000.0
238.81696811622155,238.8473183333333,239.0973183333333,239.32509311622155,259,False,True,15000.0
241.93622811622154,241.96604666666664,242.21604666666664,242.43661811622155,265,False,True,9000.0
242.4533718837785,242.47606166666665,242.72606166666665,242.95381188377846,266,False,True,9000.0
244.02132811622155,244.04590666666664,244.29590666666664,244.52175311622156,269,True,False,12.0
246.62354688377846,246.64382666666663,246.89382666666663,247.12394688377847,274,False,True,15000.0
247.14059311622154,247.16563333333332,247.41563333333332,247.64097811622156,275,False,True,11000.0
247.65773188377847,247.68602499999997,247.93602499999997,248.15814688377847,276,False,True,7000.0
250.77706188377846,250.80587,251.05587,251.27747188377847,282,True,False,20.0
251.29406811622155,251.3259583333333,251.5759583333333,251.79453311622154,283,False,True,11000.0
263.7711981162215,263.79572999999993,264.04572999999993,264.2716081162215,307,True,False,12.0
264.28836188377846,264.3158141666666,264.5658141666666,264.7888118837784,308,False,True,12000.0
264.8054081162215,264.83579166666664,265.08579166666664,265.3057981162215,309,False,True,16000.0
269.47600188377845,269.5057758333333,269.7557758333333,269.97640688377845,318,False,True,10000.0
271.02722311622153,271.0556783333333,271.3056783333333,271.54437811622154,321,False,True,4000.0
274.6714368837784,274.7056583333333,274.9556583333333,275.18082188377844,328,True,False,12.0
276.74877188377843,276.77569249999993,277.02569249999993,277.24919188377845,332,False,True,16000.0
278.3167031162215,278.3456083333333,278.5956083333333,278.8171381162215,335,True,False,80.0
278.83389188377845,278.8654825,279.1154825,279.33428188377843,336,False,True,9000.0
281.4359731162215,281.46557666666666,281.71557666666666,281.9363681162215,341,True,False,0.0
285.05572188377846,285.0855491666667,285.3355491666667,285.5728468837784,348,False,True,9000.0
287.14082688377846,287.16562916666663,287.41562916666663,287.64126188377844,352,False,True,10000.0
290.26007188377844,290.2859283333333,290.5359283333333,290.76048688377847,358,False,True,7000.0
291.29424188377845,291.32546249999996,291.57546249999996,291.7946818837784,360,False,True,8000.0
296.49862688377846,296.52560666666665,296.77560666666665,296.99905188377846,370,False,True,12000.0
303.77139688377844,303.79576999999995,304.04576999999995,304.27182188377844,384,False,True,5000.0
305.83981688377844,305.8653283333333,306.1153283333333,306.34021688377845,388,False,True,6000.0
307.9249318837784,307.9557991666666,308.2057991666666,308.42534688377845,392,False,True,13000.0
311.04417188377846,311.0753266666666,311.3253266666666,311.5445668837785,398,True,False,0.0
311.5611681162215,311.5852958333333,311.8352958333333,312.0615981162215,399,True,False,12.0
313.11255188377845,313.1453466666666,313.3953466666666,313.61297688377846,402,False,True,16000.0
315.19765188377846,315.22526999999997,315.47526999999997,315.69808688377844,406,True,False,40.0
316.7488981162215,316.7754566666667,317.0254566666667,317.26596811622153,409,False,True,14000.0
317.28272188377844,317.3151,317.5651,317.78311688377846,410,False,True,7000.0
318.8339331162215,318.8651191666666,319.1151191666666,319.3343631162215,413,False,True,8000.0
320.38531188377846,320.41528333333326,320.66528333333326,320.90246188377847,416,False,True,16000.0
323.50461688377845,323.53318833333327,323.78318833333327,324.0216718837784,422,False,True,15000.0
324.0383131162215,324.06494833333335,324.31494833333335,324.5386931162215,423,False,True,9000.0
324.5554468837785,324.58505833333334,324.83505833333334,325.05588188377845,424,False,True,10000.0
325.58966188377843,325.6151741666667,325.8651741666667,326.0900718837785,426,True,False,80.0
328.70896188377844,328.73491333333334,328.98491333333334,329.2093968837785,432,False,True,5000.0
329.2259881162215,329.25503249999997,329.50503249999997,329.7264381162215,433,False,True,10000.0
331.82821688377845,331.85510083333327,332.10510083333327,332.32862688377844,438,True,False,0.0
334.41363811622153,334.44382083333335,334.69382083333335,334.9305731162215,443,False,True,15000.0
335.4645381162215,335.4948458333333,335.7448458333333,335.96497311622153,445,False,True,14000.0
335.98172688377844,336.0050683333333,336.2550683333333,336.48214188377847,446,True,False,20.0
336.4987731162215,336.52505583333334,336.77505583333334,336.9991981162215,447,True,False,40.0
337.0159518837784,337.0450508333333,337.2950508333333,337.51633188377843,448,False,True,6000.0
338.05011188377847,338.07504249999994,338.32504249999994,338.56719188377843,450,True,False,40.0
340.13515688377845,340.16500833333333,340.41500833333333,340.63560188377846,454,False,True,4000.0
342.7373081162215,342.76501083333335,343.01501083333335,343.2377481162215,459,False,True,12000.0
343.25450188377846,343.28514916666666,343.53514916666666,343.75493188377845,460,False,True,14000.0
344.28868188377845,344.31498916666663,344.56498916666663,344.7890968837784,462,True,False,80.0
344.8057331162215,344.83476583333334,345.08476583333334,345.3061181162215,463,False,True,5000.0
347.40791688377846,347.4349575,347.6849575,347.90834688377845,468,False,True,4000.0
350.0100481162215,350.0349475,350.2849475,350.5105081162215,473,False,True,13000.0
350.52726188377846,350.5549225,350.8049225,351.02765188377845,474,True,False,20.0
352.61228188377845,352.6448908333333,352.8948908333333,353.11270688377846,478,True,False,40.0
353.1292931162215,353.15491749999995,353.40491749999995,353.6297181162215,479,True,False,80.0
356.2319131162215,356.2642733333333,356.5142733333333,356.74905311622155,485,False,True,15000.0
357.28280311622154,357.3152625,357.5652625,357.78323311622154,487,False,True,5000.0
359.36786811622153,359.39448666666664,359.64448666666664,359.8683031162215,491,False,True,11000.0
359.8850568837785,359.9148258333333,360.1648258333333,360.38545188377844,492,False,True,6000.0
361.9534318837784,361.9848308333333,362.2348308333333,362.4538168837785,496,False,True,8000.0
362.4704481162215,362.494275,362.744275,362.9876081162215,497,False,True,15000.0
363.5213831162215,363.5547858333333,363.8047858333333,364.02177311622154,499,False,True,4000.0
365.07272688377844,365.10452749999996,365.35452749999996,365.5731418837785,502,False,True,11000.0
366.12356688377844,366.1544925,366.4044925,366.62399188377844,504,False,True,7000.0
367.6747731162215,367.70476916666667,367.95476916666667,368.17520311622155,507,False,True,6000.0
368.19195688377846,368.22444499999995,368.47444499999995,368.69240688377846,508,False,True,13000.0
370.7940681162215,370.8247458333333,371.0747458333333,371.2945131162215,513,False,True,12000.0
371.31126688377844,371.34461,371.59461,371.81169188377845,514,False,True,8000.0
372.34546188377846,372.3747466666666,372.6247466666666,372.84591188377846,516,True,False,0.0
373.3962918837785,373.4245233333333,373.6745233333333,373.8967368837785,518,False,True,11000.0
377.0326581162215,377.0646766666666,377.3146766666666,377.5330681162215,525,True,False,20.0
377.54982188377846,377.57475666666664,377.82475666666664,378.0502218837785,526,False,True,14000.0
384.3053781162215,384.335085,384.585085,384.8057681162215,539,False,True,13000.0
388.45877811622154,388.4845875,388.7345875,388.9591681162215,547,False,True,9000.0
388.9759218837784,389.00458583333335,389.25458583333335,389.47633188377847,548,True,False,12.0
392.6122531162215,392.64461166666666,392.89461166666666,393.1126731162215,555,False,True,14000.0
394.6806181162215,394.7044991666666,394.9544991666666,395.1976831162215,559,False,True,7000.0
397.28280188377846,397.31477249999995,397.56477249999995,397.78323188377846,564,False,True,11000.0
397.79984311622155,397.8244775,398.0744775,398.3002481162215,565,False,True,4000.0
398.8507181162215,398.88454416666667,399.13454416666667,399.35113311622155,567,False,True,12000.0
402.48710688377844,402.51446666666664,402.76446666666664,402.98753688377843,574,False,True,16000.0
405.0892431162215,405.1144116666666,405.3644116666666,405.58963311622153,579,True,False,12.0
407.1576081162215,407.18441583333333,407.43441583333333,407.6580481162215,583,True,False,80.0
407.67480188377846,407.70475416666665,407.95475416666665,408.17520188377847,584,False,True,11000.0
410.2768031162215,410.3071141666666,410.5571141666666,410.77724311622154,589,False,True,15000.0
