start_time,quiescent_start_time,opto_start_time,quiescent_stop_time,stim_start_time,response_window_start_time,stim_stop_time,response_time,response_window_stop_time,opto_stop_time,post_response_window_start_time,post_response_window_stop_time,timeout_start_time,timeout_stop_time,stop_time,stim_name,stim_index,block_index,context_name,index,index_within_block,scheduled_reward_index_within_block,TODO_opto_area_name,TODO_opto_area_index,opto_voltage,galvo_voltage_x,galvo_voltage_y,repeat_number,is_response,is_correct,is_incorrect,is_hit,is_false_alarm,is_correct_reject,is_miss,is_go,is_nogo,is_rewarded,is_noncontingent_reward,is_contingent_reward,is_reward_scheduled,is_aud_stim,is_vis_stim,is_catch,is_aud_target,is_vis_target,is_aud_nontarget,is_vis_nontarget,is_vis_context,is_aud_context,is_repeat,is_opto,is_context_switch
1001.7075516586973,1001.7075516586973,,1003.2088266586973,1003.2088266586973,1003.3088916586973,1003.7092466586973,1003.6926583413027,1004.2096666586973,,1004.2096666586973,1006.2113266586973,,,1007.2121766586973,vis1,3,0,vis,0.0,0,0.0,,,,,,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
1009.3139266586974,1009.3139266586974,,1010.8151666586973,1010.8151666586973,1010.9152416586973,1011.3156066586973,1011.1487916586973,1011.8160416586973,,1011.8160416586973,1013.8177066586974,,,1014.8185366586973,vis1,3,0,vis,1.0,1,1.0,,,,,,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True
1015.4358433413028,1015.4358433413028,,1016.9370883413027,1016.9370883413027,1017.0371583413028,1017.4374833413028,1017.2539116586973,1017.9379083413028,,1017.9379083413028,1019.9395733413028,,,1020.9570833413028,vis1,3,0,vis,2.0,2,2.0,,,,,,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
1021.4073666586974,1021.4073666586974,,1022.9086166586974,1022.9086166586974,1023.0087016586973,1023.4090366586973,1023.2422266586973,1023.9094566586973,,1023.9094566586973,1025.9111266586974,,,1026.9119816586974,vis1,3,0,vis,3.0,3,3.0,,,,,,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
1027.4959083413028,1027.4959083413028,,1029.0138383413027,1029.0138383413027,1029.1139183413027,1029.5142683413026,1029.3474383413027,1030.0146733413028,,1030.0146733413028,1032.0163583413027,,,1033.0172033413028,vis1,3,0,vis,4.0,4,4.0,,,,,,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
1033.7343516586975,1033.7343516586975,,1035.2522966586973,1035.2522966586973,1035.3523716586974,1035.7526816586974,1035.5693133413029,1036.2531366586973,,1036.2531366586973,1038.2548166586973,,,1039.2556516586974,vis1,3,0,vis,5.0,5,,,,,,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
1039.3890816586975,1039.3890816586975,,1040.8903566586973,1040.89537,1041.0071166586972,1041.39537,,1041.9078616586974,,1041.9078616586974,1043.9095366586973,,,1044.9103666586973,sound1,1,0,vis,6.0,6,,,,,,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
1046.6118016586975,1046.6118016586975,,1048.1297516586974,1048.1653083333333,1048.2298216586973,1048.6653083333333,1048.6968766586974,1049.1305616586974,,1049.1305616586974,1051.1322566586973,,,1052.1331116586973,sound2,2,0,vis,7.0,7,,,,,,,0.0,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
1053.0004666586974,1053.0004666586974,,1054.5017416586975,1054.5352475,1054.6018316586974,1055.0352475,1054.9189033413027,1055.5192666586972,,1055.5192666586972,1057.5209516586974,,,1058.5217916586973,sound1,1,0,vis,8.0,8,,,,,,,0.0,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
1060.3734483413027,1060.3734483413027,,1061.8746933413026,1061.90518,1061.9747833413028,1062.40518,,1062.8922133413027,,1062.8922133413027,1064.8939033413028,,,1065.8947283413027,sound2,2,0,vis,9.0,9,,,,,,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
1068.0298533413027,1068.0298533413027,,1069.5388833413026,1069.5388833413026,1069.6478733413028,1070.0481833413028,1069.7311516586974,1070.5486483413026,,1070.5486483413026,1072.5502733413027,,,1073.5511383413027,vis2,4,0,vis,10.0,10,,,,,,,0.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
1077.8046933413027,1077.8046933413027,,1079.3059633413027,1079.3059633413027,1079.4060383413027,1079.8063783413027,,1080.3068233413028,,1080.3068233413028,1082.3084533413028,,,1083.3259883413027,vis2,4,0,vis,11.0,11,,,,,,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
1086.9122016586973,1086.9122016586973,,1088.4134366586975,1088.4448975,1088.5135366586974,1088.9448975,1088.6971483413026,1089.4143116586974,,1089.4143116586974,1091.4326566586974,,,1092.4335216586974,sound1,1,0,vis,12.0,12,,,,,,,0.0,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
1093.2176083413026,1093.2176083413026,,1094.7188633413027,1094.7188633413027,1094.8189483413028,1095.2192933413028,,1095.7197133413026,,1095.7197133413026,1097.7380383413026,,,1098.7389083413027,catch,0,0,vis,,13,,,,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1099.5561166586974,1099.5561166586974,,1101.0573716586973,1101.0573716586973,1101.1574816586974,1101.5578116586973,1101.4077683413027,1102.0582416586974,,1102.0582416586974,1104.0599016586973,,,1105.0685716586972,vis1,3,0,vis,13.0,14,,,,,,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
1105.3109166586974,1105.3109166586974,,1106.8121916586974,1106.8121916586974,1106.9122916586973,1107.3126466586973,1107.1458116586973,1107.8130516586973,,1107.8130516586973,1109.8147216586974,,,1110.8155766586974,vis1,3,0,vis,14.0,15,,,,,,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
1112.6505183413028,1112.6505183413028,,1114.1517733413027,1114.1746575,1114.2518683413027,1114.6746575,,1115.1526333413028,,1115.1526333413028,1117.1542883413026,,,1118.1551283413028,sound2,2,0,vis,15.0,16,,,,,,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
1120.1567166586974,1120.1567166586974,,1121.6579416586974,1121.6579416586974,1121.7580416586973,1122.1584016586974,,1122.6587866586974,,1122.6587866586974,1124.6771566586974,,,1125.6779816586975,vis2,4,0,vis,16.0,17,,,,,,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
1125.6947683413027,1125.6947683413027,,1127.2127133413026,1127.2127133413026,1127.3127533413028,1127.7131233413027,1127.5628866586974,1128.2135433413027,,1128.2135433413027,1130.2318483413028,,,1131.2326883413027,vis1,3,0,vis,17.0,18,,,,,,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
1131.5494966586973,1131.5494966586973,,1133.0675016586974,1133.0675016586974,1133.1675716586974,1133.5679066586974,,1134.0683016586972,,1134.0683016586972,1136.0699816586973,,,1137.0707916586973,vis2,4,0,vis,18.0,19,,,,,,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
1139.7230016586975,1139.7230016586975,,1141.2409116586973,1141.2409116586973,1141.3409966586973,1141.7413466586975,,1142.2417366586974,,1142.2417366586974,1144.2600716586974,,,1145.2609216586975,catch,0,0,vis,,20,,,,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1149.7981333413027,1149.7981333413027,,1151.2993633413028,1151.32431,1151.3994383413028,1151.82431,1151.6162733413028,1152.3168483413028,,1152.3168483413028,1154.3184883413028,,,1155.3193483413027,sound1,1,0,vis,19.0,21,,,,,,,0.0,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
1155.5861266586974,1155.5861266586974,,1157.0873616586973,1157.0873616586973,1157.1874566586973,1157.5877916586974,1157.4377783413026,1158.0881916586973,,1158.0881916586973,1160.1065066586973,,,1161.1073416586974,vis1,3,0,vis,20.0,22,,,,,,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
1161.4409466586974,1161.4409466586974,,1162.9589016586974,1162.9841691666666,1163.0589566586973,1163.4841691666666,,1163.9597166586973,,1163.9597166586973,1165.9613716586973,,,1166.9788866586973,sound1,1,0,vis,21.0,23,,,,,,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
1167.3959883413027,1167.3959883413027,,1168.8972433413028,1168.8972433413028,1168.9973183413028,1169.3976633413029,,1169.9147583413028,,1169.9147583413028,1171.9164333413028,,,1172.9172683413028,vis2,4,0,vis,22.0,24,,,,,,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
1176.0698433413027,1176.0698433413027,,1177.5877533413027,1177.5877533413027,1177.6878633413028,1178.0881683413027,,1178.5885883413027,,1178.5885883413027,1180.5902233413028,,,1181.6077483413028,catch,0,0,vis,,25,,,,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1183.6094033413026,1183.6094033413026,,1185.1273633413027,1185.1539583333333,1185.2274083413026,1185.6539583333333,,1186.1281583413027,,1186.1281583413027,1188.1465083413027,,,1189.1473633413027,sound2,2,0,vis,23.0,26,,,,,,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
1190.1980966586973,1190.1980966586973,,1191.7160216586974,1191.7438925000001,1191.8161166586974,1192.2438925000001,1192.4333483413027,1192.7168466586972,,1192.7168466586972,1194.7184966586974,,,1195.7359916586972,sound2,2,0,vis,24.0,27,,,,,,,0.0,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
1196.0196783413028,1196.0196783413028,,1197.5209483413028,1197.5209483413028,1197.6209983413028,1198.0213133413026,,1198.5384583413027,,1198.5384583413027,1200.5401083413028,,,1201.5409483413027,vis2,4,0,vis,25.0,28,,,,,,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
1203.8093766586974,1203.8093766586974,,1205.3106166586974,1205.3337841666666,1205.4106916586975,1205.8337841666666,1206.0612466586972,1206.3281216586975,,1206.3281216586975,1208.3297866586975,,,1209.3306216586973,sound2,2,0,vis,26.0,29,,,,,,,0.0,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
1209.5308633413026,1209.5308633413026,,1211.0320983413028,1211.0320983413028,1211.1322083413027,1211.5325183413026,,1212.0329583413027,,1212.0329583413027,1214.0512883413028,,,1215.0521233413026,catch,0,0,vis,,30,,,,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1216.7200666586973,1216.7200666586973,,1218.2212966586974,1218.2212966586974,1218.3213816586974,1218.7217066586973,1218.6216316586974,1219.2221216586975,,1219.2221216586975,1221.2404916586972,,,1222.2413016586972,vis1,3,0,vis,27.0,31,,,,,,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
