start_time,stop_time,stim_start_time,stim_stop_time,index,is_AM_noise,is_pure_tone,freq
52.38467,52.88533688358366,52.389921666666645,52.639921666666645,0,True,False,0.0
53.419101883583664,53.91950188358366,53.460032499999976,53.710032499999976,2,False,True,16000.0
54.453306883583664,54.95373688358366,54.48988916666664,54.73988916666664,4,True,False,12.0
55.48749688358367,55.987916883583665,55.519864999999974,55.769864999999974,6,False,True,8000.0
61.17548811641634,61.67589311641635,61.21055916666664,61.46055916666664,17,False,True,15000.0
62.726876883583664,63.227301883583664,62.759522499999974,63.009522499999974,20,False,True,7000.0
63.761036883583664,64.26148188358366,63.80003083333331,64.05003083333331,22,False,True,4000.0
64.27807811641634,64.77850811641633,64.30958833333331,64.55958833333331,23,False,True,10000.0
69.44909311641634,69.94950311641634,69.47971749999998,69.72971749999998,33,True,False,80.0
70.48328811641633,70.98370811641634,70.50999999999998,70.75999999999998,35,False,True,7000.0
73.06884688358366,73.56925688358366,73.09994666666664,73.34994666666664,40,False,True,4000.0
73.58586811641634,74.08627311641634,73.60968333333331,73.85968333333331,41,False,True,11000.0
76.18807688358366,76.68852188358366,76.20942916666664,76.45942916666664,46,False,True,9000.0
79.29074188358365,79.79110688358365,79.31963166666665,79.56963166666665,52,True,False,12.0
79.80773811641633,80.30813811641633,79.82923999999998,80.07923999999998,53,False,True,13000.0
84.47836188358366,84.97875688358366,84.49934416666665,84.74934416666665,62,False,True,9000.0
86.54674188358365,87.04717688358366,86.56957416666665,86.81957416666665,66,True,False,0.0
90.18307811641633,90.68330311641633,90.20950916666665,90.45950916666665,73,True,False,40.0
94.31983311641633,94.82025311641634,94.34931999999998,94.59931999999998,81,False,True,12000.0
95.35400811641634,95.85445311641634,95.37943499999997,95.62943499999997,83,True,False,80.0
97.43908811641634,97.93952811641634,97.46945249999999,97.71945249999999,87,False,True,8000.0
101.05885188358366,101.55928188358365,101.08935249999998,101.33935249999998,94,False,True,14000.0
104.67846311641634,105.19556811641634,104.70960416666664,104.95960416666664,101,False,True,4000.0
105.21232188358366,105.71271688358365,105.23935249999998,105.48935249999998,102,True,False,40.0
106.76355811641633,107.26395811641633,106.78941416666665,107.03941416666665,105,False,True,11000.0
107.79775811641633,108.29819311641633,107.81933249999997,108.06933249999997,107,False,True,14000.0
108.31494688358366,108.81537188358365,108.33916416666665,108.58916416666665,108,False,True,12000.0
109.86614811641634,110.36656811641633,109.88929499999998,110.13929499999998,111,False,True,10000.0
110.90034811641632,111.40853811641634,110.92943249999998,111.17943249999998,113,False,True,7000.0
111.42529188358365,111.93460688358365,111.45927833333332,111.70927833333332,114,True,False,80.0
115.57098188358366,116.07142688358365,115.59923333333332,115.84923333333332,122,False,True,5000.0
116.08801811641634,116.58839811641633,116.11925416666665,116.36925416666665,123,True,False,40.0
119.72444688358365,120.22487188358366,119.74906666666665,119.99906666666665,130,False,True,7000.0
126.46335811641633,126.96375811641633,126.48886999999998,126.73886999999998,143,False,True,11000.0
128.53176811641634,129.03216311641634,128.55911499999996,128.80911499999996,147,False,True,6000.0
129.04891688358367,129.54931688358369,129.0793408333333,129.3293408333333,148,False,True,14000.0
129.56593811641636,130.06634811641635,129.58908,129.83908,149,True,False,0.0
130.60012311641634,131.10058811641633,130.62863916666663,130.87863916666663,151,False,True,9000.0
