start_time,stim_start_time,stim_stop_time,stop_time,index,is_small_field_grating,grating_orientation,grating_x,grating_y,is_full_field_flash,flash_contrast
52.90192811641634,52.90192811641634,53.152221883583664,53.40234811641634,1,True,0.0,-479.2336517082798,-438.7227528471331,False,
53.936113116416344,53.936113116416344,54.18640188358366,54.43655311641634,3,True,90.0,-159.74455056942656,-438.7227528471331,False,
54.97035311641634,54.97035311641634,55.22062688358366,55.470743116416344,5,True,0.0,798.722752847133,146.240917615711,False,
56.004523116416344,56.004523116416344,56.254791883583664,56.50496311641634,7,False,,,,True,0.0
56.521716883583665,56.521716883583665,56.77181811641634,57.022121883583665,8,True,90.0,479.2336517082799,-438.7227528471331,False,
57.038708116416345,57.038708116416345,57.289021883583665,57.539158116416345,9,True,135.0,798.722752847133,-438.7227528471331,False,
57.55591188358366,57.55591188358366,57.806033116416344,58.05633688358366,10,True,225.0,479.2336517082799,438.7227528471331,False,
58.07290311641634,58.07290311641634,58.32320688358366,58.57333311641634,11,True,0.0,798.722752847133,-438.7227528471331,False,
58.590086883583666,58.590086883583666,58.840243116416346,59.09050188358366,12,True,315.0,-798.722752847133,438.7227528471331,False,
59.107098116416346,59.107098116416346,59.35741688358366,59.60753811641634,13,True,90.0,-159.74455056942656,438.7227528471331,False,
59.62429188358366,59.62429188358366,59.874423116416345,60.124716883583666,14,True,90.0,798.722752847133,146.240917615711,False,
60.14132811641635,60.14132811641635,60.39158688358366,60.641723116416344,15,False,,,,True,0.0
60.65847688358366,60.65847688358366,60.908628116416345,61.15890188358367,16,True,90.0,798.722752847133,-146.24091761571106,False,
61.69264688358366,61.69264688358366,61.942833116416345,62.193096883583664,18,True,90.0,-798.722752847133,-438.7227528471331,False,
62.20967811641634,62.20967811641634,62.45998688358366,62.71012311641634,19,True,270.0,-479.2336517082798,-438.7227528471331,False,
63.243893116416345,63.243893116416345,63.49415688358366,63.74428311641635,21,True,45.0,-479.2336517082798,146.240917615711,False,
64.79526188358366,64.79526188358366,65.04543311641633,65.29568688358366,24,True,45.0,-798.722752847133,-146.24091761571106,False,
65.31229311641633,65.31229311641633,65.56259688358365,65.81271811641633,25,True,270.0,479.2336517082799,438.7227528471331,False,
65.82947188358365,65.82947188358365,66.07959311641633,66.32988688358365,26,True,45.0,479.2336517082799,146.240917615711,False,
66.34648811641634,66.34648811641634,66.59678188358366,66.84689811641633,27,True,180.0,798.722752847133,-146.24091761571106,False,
66.86365188358366,66.86365188358366,67.11378311641633,67.36408188358367,28,True,45.0,-479.2336517082798,-438.7227528471331,False,
67.38067311641633,67.38067311641633,67.63099188358366,67.88111811641633,29,True,90.0,-798.722752847133,-146.24091761571106,False,
67.89787188358366,67.89787188358366,68.14800311641633,68.39828188358365,30,True,270.0,159.74455056942668,438.7227528471331,False,
68.41487311641633,68.41487311641633,68.66519188358366,68.91533311641633,31,True,90.0,479.2336517082799,438.7227528471331,False,
68.93208688358366,68.93208688358366,69.18218811641634,69.43249188358365,32,True,0.0,159.74455056942668,-438.7227528471331,False,
69.96625688358365,69.96625688358365,70.21647311641634,70.46666688358366,34,False,,,,True,-1.0
71.00046188358365,71.00046188358365,71.25056811641633,71.50087188358366,36,True,135.0,-479.2336517082798,438.7227528471331,False,
71.51747811641633,71.51747811641633,71.76777188358366,72.01787811641634,37,True,315.0,-479.2336517082798,146.240917615711,False,
72.03463188358366,72.03463188358366,72.28478311641634,72.53508188358366,38,True,0.0,-798.722752847133,146.240917615711,False,
72.55167811641634,72.55167811641634,72.80198188358365,73.05209311641633,39,True,315.0,-479.2336517082798,438.7227528471331,False,
