start_time,stop_time,stim_start_time,stim_stop_time,index,is_small_field_grating,grating_orientation,grating_x,grating_y,is_full_field_flash,flash_contrast
150.92381,151.42449493551908,150.92381,151.17422506448094,0,True,90.0,159.74455056942668,-438.7227528471331,False,
151.44112006448094,151.94156006448094,151.44112006448094,151.69138493551907,1,True,180.0,-479.2336517082798,438.7227528471331,False,
151.95830993551908,152.45870993551907,151.95830993551908,152.20843006448095,2,True,135.0,159.74455056942668,-146.24091761571106,False,
152.47529006448093,152.97572006448095,152.47529006448093,152.72558493551907,3,True,270.0,479.2336517082799,-146.24091761571106,False,
152.99246993551907,153.49289493551908,152.99246993551907,153.24266006448093,4,True,0.0,-479.2336517082798,438.7227528471331,False,
153.50952006448094,154.00994506448095,153.50952006448094,153.75981493551907,5,True,135.0,479.2336517082799,438.7227528471331,False,
154.0266949355191,154.52711493551908,154.0266949355191,154.27684506448094,6,True,270.0,-479.2336517082798,-438.7227528471331,False,
154.54372006448094,155.04412006448095,154.54372006448094,154.7939849355191,7,True,270.0,798.722752847133,-146.24091761571106,False,
155.57791506448095,156.07830506448093,155.57791506448095,155.82817993551907,9,True,0.0,-479.2336517082798,-146.24091761571106,False,
156.09505493551907,156.5955099355191,156.09505493551907,156.34521006448094,10,True,270.0,-479.2336517082798,438.7227528471331,False,
157.12926493551907,157.62966993551908,157.12926493551907,157.37939006448096,12,True,225.0,798.722752847133,-438.7227528471331,False,
158.68047506448093,159.18089006448093,158.68047506448093,158.93078993551907,15,True,225.0,479.2336517082799,-146.24091761571106,False,
159.19763993551908,159.6980849355191,159.19763993551908,159.44781006448096,16,True,180.0,479.2336517082799,438.7227528471331,False,
159.71470506448094,160.21515506448094,159.71470506448094,159.96500493551906,17,True,270.0,479.2336517082799,146.240917615711,False,
160.23190493551908,160.73230493551907,160.23190493551908,160.48202006448093,18,True,225.0,159.74455056942668,146.240917615711,False,
161.26604993551908,161.76647993551907,161.26604993551908,161.51620006448096,20,False,,,,True,0.0
161.78307506448093,162.28351506448095,161.78307506448093,162.03338493551908,21,True,225.0,479.2336517082799,146.240917615711,False,
162.30026493551907,162.80069993551908,162.30026493551907,162.55038006448095,22,True,315.0,-479.2336517082798,146.240917615711,False,
163.85148506448095,164.35191006448093,163.85148506448095,164.1017349355191,25,True,45.0,159.74455056942668,438.7227528471331,False,
164.36865993551908,164.86904993551906,164.36865993551908,164.61876506448095,26,True,180.0,479.2336517082799,-146.24091761571106,False,
164.88568006448094,165.38611506448095,164.88568006448094,165.13595493551907,27,True,90.0,-159.74455056942656,146.240917615711,False,
165.40286493551906,165.90326993551906,165.40286493551906,165.65299506448093,28,True,270.0,-159.74455056942656,-438.7227528471331,False,
166.43702993551906,166.93744993551908,166.43702993551906,166.68718006448094,30,True,90.0,798.722752847133,-438.7227528471331,False,
166.95405506448094,167.45451006448093,166.95405506448094,167.2043549355191,31,True,270.0,159.74455056942668,-146.24091761571106,False,
167.47125993551907,167.97165493551907,167.47125993551907,167.72131506448093,32,False,,,,True,1.0
168.50543993551906,169.00584993551908,168.50543993551906,168.75559506448096,34,True,180.0,798.722752847133,-438.7227528471331,False,
169.53960993551908,170.0400449355191,169.53960993551908,169.78979506448096,36,True,135.0,-798.722752847133,438.7227528471331,False,
170.05666506448094,170.55706506448095,170.05666506448094,170.30691493551907,37,True,45.0,479.2336517082799,-146.24091761571106,False,
171.09086506448094,171.59128006448094,171.09086506448094,171.34114493551908,39,True,270.0,798.722752847133,146.240917615711,False,
172.64224493551907,173.14262493551908,172.64224493551907,172.89236506448094,42,True,45.0,-798.722752847133,-438.7227528471331,False,
173.15925506448093,173.65966506448095,173.15925506448093,173.40951993551906,43,True,90.0,798.722752847133,-146.24091761571106,False,
173.6764149355191,174.17682993551907,173.6764149355191,173.92656006448095,44,True,0.0,-798.722752847133,146.240917615711,False,
174.19344506448093,174.69386006448096,174.19344506448093,174.44372993551906,45,True,45.0,798.722752847133,146.240917615711,False,
174.71060993551907,175.21102993551906,174.71060993551907,174.96076506448094,46,True,270.0,798.722752847133,-438.7227528471331,False,
175.22766506448096,175.72807006448096,175.22766506448096,175.47792993551906,47,True,225.0,159.74455056942668,438.7227528471331,False,
176.26183506448095,176.76225506448094,176.26183506448095,176.51212493551907,49,True,180.0,159.74455056942668,-438.7227528471331,False,
177.29600506448094,177.79648006448093,177.29600506448094,177.54630993551908,51,True,0.0,479.2336517082799,438.7227528471331,False,
178.33026006448094,178.83066506448094,178.33026006448094,178.58051993551908,53,True,315.0,798.722752847133,-438.7227528471331,False,
178.84741493551908,179.34783493551907,178.84741493551908,179.09756506448093,54,True,135.0,-479.2336517082798,438.7227528471331,False,
179.36435506448095,179.86484006448094,179.36435506448095,179.61467993551906,55,True,45.0,798.722752847133,438.7227528471331,False,
179.88158993551906,180.38200993551908,179.88158993551906,180.13174506448092,56,True,0.0,-159.74455056942656,146.240917615711,False,
180.39863506448094,180.89904006448094,180.39863506448094,180.6489149355191,57,True,135.0,159.74455056942668,-438.7227528471331,False,
181.43285006448096,181.93325006448094,181.43285006448096,181.6831249355191,59,True,0.0,-798.722752847133,438.7227528471331,False,
181.94999993551906,182.4504049355191,181.94999993551906,182.20012506448094,60,True,135.0,-479.2336517082798,146.240917615711,False,
182.46703506448094,182.96745506448093,182.46703506448094,182.71731493551908,61,True,270.0,-159.74455056942656,146.240917615711,False,
183.50121006448094,184.00163506448095,183.50121006448094,183.75150493551908,63,True,225.0,-479.2336517082798,438.7227528471331,False,
184.53539006448094,185.03585006448094,184.53539006448094,184.78567493551907,65,True,315.0,-798.722752847133,-438.7227528471331,False,
185.56959506448095,186.07002506448094,185.56959506448095,185.81988493551907,67,True,180.0,-798.722752847133,-146.24091761571106,False,
186.60383006448095,187.10427006448094,186.60383006448095,186.85407493551907,69,True,315.0,159.74455056942668,-438.7227528471331,False,
187.1210199355191,187.62136993551908,187.1210199355191,187.37112506448094,70,True,180.0,479.2336517082799,146.240917615711,False,
188.1551399355191,188.65558493551907,188.1551399355191,188.40531506448093,72,False,,,,True,0.0
188.67216506448096,189.17263506448094,188.67216506448096,188.9224649355191,73,True,90.0,479.2336517082799,-146.24091761571106,False,
189.70639506448094,190.20683006448095,189.70639506448094,189.95668993551908,75,True,315.0,-479.2336517082798,-438.7227528471331,False,
190.74060506448095,191.24102006448095,190.74060506448095,190.99084493551908,77,True,0.0,159.74455056942668,146.240917615711,False,
192.29175493551907,192.79239993551906,192.29175493551907,192.54214506448093,80,True,135.0,798.722752847133,438.7227528471331,False,
193.32614993551908,193.8265749355191,193.32614993551908,193.57629506448095,82,True,45.0,-159.74455056942656,-146.24091761571106,False,
193.84318006448095,194.34360006448094,193.84318006448095,194.09346993551907,83,True,90.0,-479.2336517082798,-146.24091761571106,False,
195.39454493551906,195.89496993551907,195.39454493551906,195.64469006448095,86,True,45.0,-159.74455056942656,146.240917615711,False,
195.91155506448095,196.41186506448093,195.91155506448095,196.16186493551908,87,True,270.0,-798.722752847133,146.240917615711,False,
196.42861493551908,196.92917993551907,196.42861493551908,196.67891506448095,88,True,270.0,798.722752847133,438.7227528471331,False,
197.46292993551907,197.96337493551908,197.46292993551907,197.71307506448096,90,True,180.0,-798.722752847133,-438.7227528471331,False,
197.97995506448095,198.48038506448094,197.97995506448095,198.23022493551906,91,True,90.0,-479.2336517082798,438.7227528471331,False,
198.49713493551909,198.99752993551908,198.49713493551909,198.74727506448096,92,True,90.0,-479.2336517082798,146.240917615711,False,
199.01417006448094,199.51482006448094,199.01417006448094,199.26444993551908,93,True,225.0,159.74455056942668,-146.24091761571106,False,
199.5315699355191,200.03175493551907,199.5315699355191,199.78145506448095,94,True,225.0,798.722752847133,438.7227528471331,False,
