start_time,quiescent_start_time,quiescent_stop_time,stim_start_time,response_window_start_time,stim_stop_time,response_time,response_window_stop_time,post_response_window_start_time,post_response_window_stop_time,stop_time,stim_name,stim_index,block_index,context_name,index,index_within_block,scheduled_reward_index_within_block,repeat_number,is_response,is_correct,is_incorrect,is_hit,is_false_alarm,is_correct_reject,is_miss,is_go,is_nogo,is_rewarded,is_noncontingent_reward,is_contingent_reward,is_reward_scheduled,is_aud_stim,is_vis_stim,is_catch,is_aud_target,is_vis_target,is_aud_nontarget,is_vis_nontarget,is_vis_context,is_aud_context,is_context_switch,is_repeat,is_opto
1133.7571394047823,1133.7571394047823,1135.2583844047822,1135.2640625,1135.3584894047822,1135.7640625,1135.4918994047823,1136.2592244047823,1136.2592244047823,1138.2608844047822,1139.2617194047823,sound1,1,0,sound,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False
1144.9830655952178,1144.9830655952178,1146.5009855952178,1146.5339475,1146.601040595218,1147.0339475,1146.7345155952178,1147.5018205952179,1147.5018205952179,1149.5035105952177,1150.5121205952178,sound1,1,0,sound,1.0,1.0,1.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False
1150.8546005952178,1150.8546005952178,1152.3558855952178,1152.3838908333332,1152.4559455952178,1152.8838908333332,1152.5893905952178,1153.356700595218,1153.356700595218,1155.3583855952177,1156.3592105952177,sound1,1,0,sound,2.0,2.0,2.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False
1161.5469005952177,1161.5469005952177,1163.0481255952177,1163.0738058333334,1163.148255595218,1163.5738058333334,1163.2984694047823,1164.048970595218,1164.048970595218,1166.0506355952177,1167.0681455952179,sound1,1,0,sound,3.0,3.0,3.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False
1167.3350605952178,1167.3350605952178,1168.8362855952178,1168.8637175,1168.9364155952178,1169.3637175,1169.0698105952179,1169.837135595218,1169.837135595218,1171.8388155952177,1172.8396755952178,sound1,1,0,sound,4.0,4.0,4.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False
1173.7572394047822,1173.7572394047822,1175.2751544047821,1175.2751544047821,1175.3752344047823,1175.7755494047822,,1176.2759894047822,1176.2759894047822,1178.2776844047821,1179.2785094047822,vis2,4,0,sound,5.0,5.0,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
1180.0124244047822,1180.0124244047822,1181.5303394047824,1181.5536133333335,1181.6304294047823,1182.0536133333335,1181.7804755952177,1182.5312094047822,1182.5312094047822,1184.5329044047824,1185.5337044047822,sound1,1,0,sound,6.0,6.0,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False
1185.9506155952179,1185.9506155952179,1187.4518755952179,1187.4518755952179,1187.5519505952177,1187.9523005952178,1188.0024344047822,1188.469415595218,1188.469415595218,1190.4710705952177,1191.471900595218,vis1,3,0,sound,7.0,7.0,,0.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
1193.9240744047822,1193.9240744047822,1195.4419944047822,1195.4419944047822,1195.5420894047822,1195.9424144047823,1195.8089694047824,1196.4428394047823,1196.4428394047823,1198.4444944047823,1199.4453494047823,vis1,3,0,sound,8.0,8.0,,0.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
1201.530305595218,1201.530305595218,1203.0482755952178,1203.0734058333333,1203.148355595218,1203.5734058333333,1203.281790595218,1204.0491105952178,1204.0491105952178,1206.0507505952178,1207.0515955952178,sound2,2,0,sound,9.0,9.0,,0.0,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
1207.6187555952179,1207.6187555952179,1209.1366755952179,1209.1366755952179,1209.2367455952178,1209.6370855952177,1209.6205094047823,1210.1375355952177,1210.1375355952177,1212.1392005952177,1213.1400005952178,vis1,3,0,sound,10.0,10.0,,0.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
1215.8257044047823,1215.8257044047823,1217.3436894047823,1217.3732475,1217.4437394047823,1217.8732475,1217.5937905952178,1218.3445294047824,1218.3445294047824,1220.3461694047821,1221.3470244047821,sound2,2,0,sound,11.0,11.0,,0.0,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
1221.4137544047821,1221.4137544047821,1222.9227594047823,1222.9227594047823,1223.0317494047822,1223.4320844047822,,1223.9324744047822,1223.9324744047822,1225.9341444047823,1226.9350144047821,vis2,4,0,sound,12.0,12.0,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
1227.4687844047821,1227.4687844047821,1228.9867394047822,1228.9867394047822,1229.0868294047823,1229.4871594047822,1229.5704355952178,1229.9875994047823,1229.9875994047823,1232.0058894047822,1233.0067294047822,vis1,3,0,sound,13.0,13.0,,0.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
1233.2736344047821,1233.2736344047821,1234.7749094047822,1234.8030908333333,1234.8916794047823,1235.3030908333333,1235.0584944047823,1235.7923944047823,1235.7923944047823,1237.7941194047824,1238.8115994047823,sound2,2,0,sound,14.0,14.0,,0.0,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
1238.9616205952177,1238.9616205952177,1240.4628705952177,1240.4930658333335,1240.562975595218,1240.9930658333335,1240.7465694047823,1241.4637205952179,1241.4637205952179,1243.4820755952178,1244.4829255952177,sound1,1,0,sound,15.0,15.0,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False
1244.9668044047821,1244.9668044047821,1246.4846994047823,1246.4846994047823,1246.5847794047822,1246.9851544047822,,1247.4855344047821,1247.4855344047821,1249.5038944047824,1250.5047794047823,vis2,4,0,sound,16.0,16.0,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
1251.121830595218,1251.121830595218,1252.6230855952178,1252.6529116666666,1252.7231755952178,1253.1529116666666,1252.889985595218,1253.6405705952177,1253.6405705952177,1255.6422855952178,1256.6597755952178,sound2,2,0,sound,17.0,17.0,,0.0,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
