start_time,quiescent_start_time,opto_start_time,quiescent_stop_time,stim_start_time,response_window_start_time,stim_stop_time,response_time,response_window_stop_time,opto_stop_time,post_response_window_start_time,post_response_window_stop_time,stop_time,stim_name,stim_index,block_index,context_name,index,index_within_block,scheduled_reward_index_within_block,opto_voltage,galvo_voltage_x,galvo_voltage_y,repeat_number,is_response,is_correct,is_incorrect,is_hit,is_false_alarm,is_correct_reject,is_miss,is_go,is_nogo,is_rewarded,is_noncontingent_reward,is_contingent_reward,is_reward_scheduled,is_aud_stim,is_vis_stim,is_catch,is_aud_target,is_vis_target,is_aud_nontarget,is_vis_nontarget,is_vis_context,is_aud_context,is_context_switch,is_repeat,is_opto
4.031308100160211,4.031308100160211,,5.532609400173649,5.532609400173649,5.6326695001423355,6.033024500191211,6.19982320007123,6.533484900204464,,6.533484900204464,8.535228400092572,9.536049900177867,vis1,3,0,vis,0.0,0.0,0.0,,,,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
10.787127900004387,10.787127900004387,,12.288390400188044,12.288390400188044,12.38848260005191,12.788790400207043,12.738808200063184,13.289200100183487,,13.289200100183487,15.290914700200782,16.291777500018476,vis1,3,0,vis,1.0,1.0,1.0,,,,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
16.575389400191604,16.575389400191604,,18.07662990020774,18.07662990020774,18.176735400056465,18.577070000182836,18.59368850018084,19.077499300075694,,19.077499300075694,21.079173100015147,22.08000840020552,vis1,3,0,vis,2.0,2.0,2.0,,,,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
22.54705240002088,22.54705240002088,,24.048414100028573,24.048414100028573,24.14845869999565,24.548745099987833,24.331909100126474,25.049223800024016,,25.049223800024016,27.050919500013812,28.05176230014488,vis1,3,0,vis,3.0,3.0,3.0,,,,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
40.52898150013946,40.52898150013946,,42.030274100203066,42.030274100203066,42.13031180000119,42.53070520010963,42.56408840005472,43.03113409999944,,43.03113409999944,45.032802800016476,46.03366280004568,vis1,3,0,vis,4.0,4.0,4.0,,,,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
46.10043579998612,46.10043579998612,,47.601691100114955,47.59169110011496,47.70172600012459,48.09169110011496,,48.602497800087555,,48.602497800087555,50.60423910019174,51.60507150001079,sound1,1,0,vis,5.0,5.0,,,,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
52.32237460005283,52.32237460005283,,53.82388080011308,53.82388080011308,53.92365990003757,54.3240709000472,54.273973700191824,54.82443129999749,,54.82443129999749,56.82617140009254,57.82715630002506,vis2,4,0,vis,6.0,6.0,,,,,0.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
58.12738950021751,58.12738950021751,,59.628583400111644,59.628583400111644,59.72863320011832,60.128965300109236,,60.62934190018289,,60.62934190018289,62.63106980018504,63.631926700074224,vis2,4,0,vis,7.0,7.0,,,,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
63.78205600015074,63.78205600015074,,65.28335580003635,65.27335580003634,65.38343660004624,65.77335580003634,,66.28417940002122,,66.28417940002122,68.28588610009477,69.28668460000493,sound2,2,0,vis,8.0,8.0,,,,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
69.50354970020429,69.50354970020429,,71.00486200006866,71.00486200006866,71.10494180007093,71.50528710016236,,72.00568210014329,,72.00568210014329,74.00736540003867,75.0082419000771,vis2,4,0,vis,9.0,9.0,,,,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
