start_time,stim_start_time,stim_stop_time,stop_time,index,is_AM_noise,is_pure_tone,freq
33.823646529620326,33.82889916666665,34.07889916666665,34.32406152962032,5,False,True,6000.0
35.37502347037968,35.40889249999998,35.65889249999998,35.87540347037968,8,False,True,4000.0
35.89203652962033,35.929094999999975,36.179094999999975,36.392431529620325,9,False,True,14000.0
36.40917847037968,36.44929333333331,36.69929333333331,36.909663470379684,10,False,True,5000.0
37.960436529620324,37.99872499999998,38.24872499999998,38.46083652962032,13,False,True,7000.0
38.99460652962032,39.028643333333314,39.278643333333314,39.495046529620325,15,False,True,13000.0
42.097216529620326,42.12867749999998,42.37867749999998,42.59766652962033,21,False,True,7000.0
45.19981152962032,45.23879666666664,45.48879666666664,45.70019152962033,27,True,False,40.0
47.268196529620326,47.308553333333315,47.558553333333315,47.76863152962033,31,False,True,16000.0
48.302416529620324,48.32877749999998,48.57877749999998,48.802826529620326,33,True,False,40.0
48.81957347037968,48.84876249999998,49.09876249999998,49.31996847037968,34,True,False,40.0
51.92216347037968,51.94871916666664,52.19871916666664,52.422583470379685,40,False,True,4000.0
53.47339152962032,53.49882499999998,53.74882499999998,53.973801529620324,43,False,True,10000.0
53.990548470379686,54.01871583333331,54.26871583333331,54.490968470379684,44,True,False,0.0
55.541761529620324,55.56830333333331,55.81830333333331,56.042186529620324,47,False,True,5000.0
56.57597652962033,56.59896249999998,56.84896249999998,57.07641152962032,49,False,True,16000.0
57.610156529620326,57.63853583333331,57.88853583333331,58.110581529620326,51,False,True,14000.0
58.64436652962032,58.66869583333331,58.91869583333331,59.14479652962032,53,True,False,0.0
60.19572347037968,60.21864083333331,60.46864083333331,60.696133470379685,56,False,True,8000.0
61.229938470379686,61.25864249999998,61.50864249999998,61.730358470379684,58,False,True,5000.0
65.88373652962032,65.9086158333333,66.1586158333333,66.38415652962033,67,True,False,40.0
66.91793652962032,66.94861749999997,67.19861749999997,67.41835652962031,69,False,True,12000.0
67.43510347037967,67.45849833333331,67.70849833333331,67.93554347037967,70,False,True,10000.0
70.02051652962031,70.05030166666664,70.30030166666664,70.52093152962031,75,False,True,15000.0
76.22569652962032,76.24881416666665,76.49881416666665,76.72615152962032,87,False,True,16000.0
76.74289847037967,76.76849833333331,77.01849833333331,77.24328847037967,88,False,True,12000.0
78.81129347037967,78.83846583333332,79.08846583333332,79.31165847037967,92,True,False,20.0
