start_time,stop_time,stim_start_time,stim_stop_time,index,is_AM_noise,is_pure_tone,freq
33.823646529620326,34.32406152962032,33.828836666666646,34.078836666666646,5,False,True,6000.0
35.37502347037968,35.87540347037968,35.40947583333331,35.65947583333331,8,False,True,4000.0
35.89203652962033,36.392431529620325,35.929136666666636,36.179136666666636,9,False,True,14000.0
36.40917847037968,36.909663470379684,36.449793333333304,36.699793333333304,10,False,True,5000.0
37.960436529620324,38.46083652962032,37.99897499999998,38.24897499999998,13,False,True,7000.0
38.99460652962032,39.495046529620325,39.02874749999998,39.27874749999998,15,False,True,13000.0
42.097216529620326,42.59766652962033,42.12878166666665,42.37878166666665,21,False,True,7000.0
45.19981152962032,45.70019152962033,45.238900833333304,45.488900833333304,27,True,False,40.0
47.268196529620326,47.76863152962033,47.30840749999998,47.55840749999998,31,False,True,16000.0
48.302416529620324,48.802826529620326,48.32886083333331,48.57886083333331,33,True,False,40.0
48.81957347037968,49.31996847037968,48.848866666666645,49.098866666666645,34,True,False,40.0
51.92216347037968,52.422583470379685,51.94932333333331,52.19932333333331,40,False,True,4000.0
53.47339152962032,53.973801529620324,53.498720833333316,53.748720833333316,43,False,True,10000.0
53.990548470379686,54.490968470379684,54.01881999999998,54.26881999999998,44,True,False,0.0
55.541761529620324,56.042186529620324,55.569407499999976,55.819407499999976,47,False,True,5000.0
56.57597652962033,57.07641152962032,56.59858749999998,56.84858749999998,49,False,True,16000.0
57.610156529620326,58.110581529620326,57.63907749999998,57.88907749999998,51,False,True,14000.0
58.64436652962032,59.14479652962032,58.668799999999976,58.918799999999976,53,True,False,0.0
60.19572347037968,60.696133470379685,60.21861999999998,60.46861999999998,56,False,True,8000.0
61.229938470379686,61.730358470379684,61.25974666666664,61.50974666666664,58,False,True,5000.0
65.88373652962032,66.38415652962033,65.90871999999997,66.15871999999997,67,True,False,40.0
66.91793652962032,67.41835652962031,66.94847166666663,67.19847166666663,69,False,True,12000.0
67.43510347037967,67.93554347037967,67.45839416666664,67.70839416666664,70,False,True,10000.0
70.02051652962031,70.52093152962031,70.04761416666665,70.29761416666665,75,False,True,15000.0
76.22569652962032,76.72615152962032,76.24818916666665,76.49818916666665,87,False,True,16000.0
76.74289847037967,77.24328847037967,76.7684358333333,77.0184358333333,88,False,True,12000.0
78.81129347037967,79.31165847037967,78.83856999999998,79.08856999999998,92,True,False,20.0
79.32829652962032,79.82870652962032,79.35861249999998,79.60861249999998,93,False,True,14000.0
82.94804847037967,83.44847847037967,82.9785683333333,83.2285683333333,100,False,True,8000.0
83.98223847037967,84.48268347037967,84.01095166666664,84.26095166666664,102,False,True,15000.0
89.15324347037968,89.65363347037967,89.17850333333331,89.42850333333331,112,False,True,6000.0
92.26371347037967,92.77291847037966,92.29847916666665,92.54847916666665,118,True,False,12.0
93.82376152962031,94.32393152962032,93.84809499999999,94.09809499999999,121,False,True,9000.0
95.37511847037968,95.87552347037968,95.39841499999997,95.64841499999997,124,True,False,80.0
95.89212152962031,96.39254152962032,95.91887999999999,96.16887999999999,125,False,True,11000.0
98.47771347037967,98.97811847037967,98.50816166666665,98.75816166666665,130,False,True,9000.0
99.52857347037967,100.02896347037968,99.55830249999998,99.80830249999998,132,False,True,12000.0
101.07980152962031,101.58021152962031,101.10840416666665,101.35840416666665,135,True,False,12.0
102.63115847037967,103.13158347037967,102.65882916666665,102.90882916666665,138,False,True,13000.0
104.18240152962032,104.68283652962032,104.20834749999997,104.45834749999997,141,True,False,80.0
112.47266652962031,112.98971152962032,112.49874333333331,112.74874333333331,157,False,True,4000.0
114.55770152962032,115.05816152962032,114.58811666666664,114.83811666666664,161,False,True,13000.0
121.81381652962033,122.31421652962032,121.83819666666665,122.08819666666665,175,True,False,20.0
122.33096347037967,122.83140347037967,122.3581833333333,122.6081833333333,176,False,True,6000.0
124.39940347037967,124.89981347037967,124.42816666666666,124.67816666666666,180,True,False,12.0
124.91638652962033,125.41681652962032,124.94815916666664,125.19815916666664,181,True,False,12.0
127.51862347037967,128.0190034703797,127.54868416666665,127.79868416666665,186,False,True,13000.0
130.10403152962033,130.60447152962033,130.1283758333333,130.3783758333333,191,False,True,11000.0
132.17244152962033,132.67286152962035,132.19808666666665,132.44808666666665,195,False,True,6000.0
132.68960847037968,133.19002347037969,132.7178708333333,132.9678708333333,196,False,True,10000.0
134.24087152962034,134.75797652962035,134.26794416666664,134.51794416666664,199,False,True,10000.0
135.8089084703797,136.30934347037967,135.8380508333333,136.0880508333333,202,False,True,8000.0
137.36013652962032,137.86057152962033,137.3890258333333,137.6390258333333,205,False,True,5000.0
138.91151347037967,139.41193847037968,138.93874333333332,139.18874333333332,208,False,True,11000.0
145.1333534703797,145.63376347037968,145.15795749999998,145.40795749999998,220,True,False,80.0
147.20175847037967,147.7021684703797,147.22803416666665,147.47803416666665,224,False,True,12000.0
149.2868434703797,149.78729847037968,149.3177725,149.5677725,228,False,True,7000.0
150.32106347037967,150.8214784703797,150.3456158333333,150.5956158333333,230,False,True,15000.0
151.87229152962033,152.37271152962032,151.89470666666665,152.14470666666665,233,False,True,15000.0
152.90649152962033,153.40690152962034,152.9383675,153.1883675,235,False,True,4000.0
154.4578634703797,154.9582884703797,154.4877383333333,154.7377383333333,238,False,True,14000.0
155.49973347037968,156.00911347037967,155.53785666666664,155.78785666666664,240,True,False,80.0
159.12832652962035,159.62878652962033,159.1580225,159.4080225,247,False,True,11000.0
159.6455334703797,160.1459234703797,159.67784499999996,159.92784499999996,248,False,True,9000.0
163.7990134703797,164.2994084703797,163.82780499999998,164.07780499999998,256,False,True,8000.0
164.83319347037968,165.3335734703797,164.85743416666665,165.10743416666665,258,False,True,16000.0
166.38443152962034,166.88485652962035,166.4077833333333,166.6577833333333,261,True,False,0.0
167.9357984703797,168.43622347037967,167.96816833333332,168.21816833333332,264,False,True,7000.0
168.9777084703797,169.4870884703797,169.01772666666665,169.26772666666665,266,True,False,0.0
169.50368152962034,170.00409152962033,169.52772166666665,169.77772166666665,267,True,False,20.0
170.0208384703797,170.5212884703797,170.0477383333333,170.2977383333333,268,False,True,9000.0
172.0892434703797,172.58964847037967,172.11770999999996,172.36770999999996,272,True,False,20.0
179.3453384703797,179.84580347037968,179.3783858333333,179.6283858333333,286,False,True,4000.0
182.4479584703797,182.94837847037968,182.4776308333333,182.7276308333333,292,True,False,20.0
188.15261652962033,188.65301152962033,188.17757749999998,188.42757749999998,303,True,False,40.0
194.37453152962033,194.87496652962034,194.39766749999995,194.64766749999995,315,False,True,13000.0
195.40875152962033,195.90916652962034,195.43767416666665,195.68767416666665,317,False,True,6000.0
195.92591347037967,196.4263084703797,195.95734083333332,196.20734083333332,318,False,True,7000.0
196.44294152962033,196.94335652962033,196.46749166666666,196.71749166666666,319,False,True,7000.0
196.9601034703797,197.46050347037968,196.98741499999997,197.23741499999997,320,False,True,12000.0
197.47717652962032,197.99419652962033,197.50718166666664,197.75718166666664,321,False,True,16000.0
198.52799152962035,199.02838152962033,198.55747166666666,198.80747166666666,323,False,True,6000.0
202.66478152962034,203.16519152962033,202.69733166666666,202.94733166666666,331,False,True,10000.0
205.78408652962034,206.28451152962032,205.8074233333333,206.0574233333333,337,True,False,0.0
207.85250152962033,208.35289152962034,207.8773658333333,208.1273658333333,341,False,True,9000.0
208.36963847037967,208.8700784703797,208.3977683333333,208.6477683333333,342,False,True,5000.0
210.43805347037969,210.93846347037967,210.4676258333333,210.7176258333333,346,False,True,7000.0
212.52310347037968,213.02351847037968,212.54734416666665,212.79734416666665,350,True,False,20.0
216.65988347037967,217.16030847037968,216.6872808333333,216.9372808333333,358,False,True,8000.0
218.72827847037968,219.2454384703797,218.7576758333333,219.0076758333333,362,False,True,5000.0
220.8134134703797,221.31380847037968,220.83739416666666,221.08739416666666,366,False,True,7000.0
223.39883152962034,223.89926152962033,223.42710166666666,223.67710166666666,371,False,True,14000.0
223.9160084703797,224.4164384703797,223.95064999999997,224.20064999999997,372,False,True,15000.0
224.43301152962033,224.93347652962035,224.4575008333333,224.7075008333333,373,False,True,11000.0
228.0694234703797,228.5698634703797,228.09798166666664,228.34798166666664,380,False,True,5000.0
228.58646652962034,229.08688652962033,228.6152083333333,228.8652083333333,381,False,True,15000.0
229.62070152962033,230.12109652962033,229.6471808333333,229.8971808333333,383,False,True,8000.0
230.65488152962033,231.15531152962035,230.68718249999998,230.93718249999998,385,True,False,80.0
231.17205847037968,231.67245347037968,231.1971583333333,231.4471583333333,386,True,False,0.0
232.74000152962034,233.24040652962034,232.76715166666665,233.01715166666665,389,True,False,40.0
235.3255584703797,235.82596847037968,235.354345,235.604345,394,False,True,15000.0
237.3939784703797,237.89440347037967,237.42798499999998,237.67798499999998,398,False,True,15000.0
237.91097152962033,238.41140652962034,237.93740666666665,238.18740666666665,399,False,True,14000.0
239.47899847037968,239.9794084703797,239.5075533333333,239.7575533333333,402,False,True,4000.0
246.73510347037967,247.2355334703797,246.76750749999997,247.01750749999997,416,False,True,4000.0
247.25217152962034,247.75254652962033,247.27716416666664,247.52716416666664,417,False,True,13000.0
248.28636152962034,248.78674652962033,248.31715416666663,248.56715416666663,419,False,True,6000.0
248.8034934703797,249.30392847037967,248.8270658333333,249.0770658333333,420,False,True,13000.0
250.87190847037968,251.37234847037968,250.89697833333332,251.14697833333332,424,True,False,12.0
255.54237652962033,256.0428215296203,255.56695166666665,255.81695166666665,433,True,False,20.0
257.0937534703797,257.5941584703797,257.12771999999995,257.37771999999995,436,False,True,5000.0
260.21304847037965,260.71349847037965,260.23687416666667,260.48687416666667,442,True,False,12.0
261.24726847037965,261.74770347037963,261.2768733333333,261.5268733333333,444,True,False,80.0
261.7643115296203,262.2647115296203,261.79651083333334,262.04651083333334,445,False,True,16000.0
264.36650347037966,264.86691347037964,264.3968558333333,264.6468558333333,450,True,False,40.0
268.52002847037966,269.02045347037966,268.5466891666666,268.7966891666666,458,False,True,9000.0
269.5542134703797,270.0546234703797,269.5866516666667,269.8366516666667,460,False,True,12000.0
270.0712565296203,270.58829652962027,270.0973258333333,270.3473258333333,461,False,True,11000.0
276.3097715296203,276.8102065296203,276.3368933333333,276.5868933333333,473,False,True,6000.0
277.3606365296203,277.8610365296203,277.38648416666666,277.63648416666666,475,False,True,12000.0
