start_time,stim_start_time,stim_stop_time,stop_time,index,is_small_field_grating,grating_orientation,grating_x,grating_y,is_full_field_flash,flash_contrast
31.238049999999998,31.238049999999998,31.48836152962032,31.738658470379676,0,True,270.0,159.74455056942668,146.240917615711,False,
31.75526152962032,31.75526152962032,32.00552847037968,32.25567152962032,1,True,45.0,479.2336517082799,438.7227528471331,False,
32.27241847037968,32.27241847037968,32.52254152962032,32.77283347037968,2,True,45.0,159.74455056942668,146.240917615711,False,
32.78945152962032,32.78945152962032,33.03969847037968,33.28987152962033,3,True,180.0,159.74455056942668,-438.7227528471331,False,
33.30661847037968,33.30661847037968,33.556741529620325,33.80701347037968,4,True,180.0,-798.722752847133,438.7227528471331,False,
34.34080847037968,34.34080847037968,34.59096152962032,34.841213470379685,6,True,180.0,479.2336517082799,-146.24091761571106,False,
34.85759152962032,34.85759152962032,35.107868470379685,35.358276529620326,7,False,,,,True,-1.0
36.926236529620326,36.926236529620326,37.17650347037968,37.426661529620326,11,True,45.0,-798.722752847133,-438.7227528471331,False,
37.44340847037968,37.44340847037968,37.69354652962032,37.94381347037968,12,True,0.0,-479.2336517082798,-146.24091761571106,False,
38.477583470379685,38.477583470379685,38.72773152962032,38.978028470379684,14,True,180.0,479.2336517082799,-438.7227528471331,False,
39.51179347037968,39.51179347037968,39.76194152962032,40.01217847037968,16,True,45.0,-479.2336517082798,438.7227528471331,False,
40.02881652962032,40.02881652962032,40.27908847037968,40.52923652962033,17,True,315.0,479.2336517082799,-438.7227528471331,False,
40.54598347037968,40.54598347037968,40.796126529620324,41.04640847037968,18,True,225.0,798.722752847133,-438.7227528471331,False,
41.06301652962032,41.06301652962032,41.31330347037968,41.56344152962033,19,True,225.0,159.74455056942668,438.7227528471331,False,
41.58018847037968,41.58018847037968,41.830336529620325,42.080598470379684,20,True,315.0,479.2336517082799,-146.24091761571106,False,
42.61441347037968,42.61441347037968,42.86451152962032,43.11479847037968,22,True,180.0,479.2336517082799,146.240917615711,False,
