start_time,stim_start_time,stim_stop_time,stop_time,index,is_small_field_grating,grating_orientation,grating_x,grating_y,is_full_field_flash,flash_contrast
90.3762,90.3762,90.62653843940544,90.87681656059455,0,True,45.0,-798.722752847133,146.240917615711,False,
90.89343843940544,90.89343843940544,91.14371656059456,91.39383343940544,1,True,45.0,798.722752847133,-438.7227528471331,False,
93.47901156059454,93.47901156059454,93.72914343940545,93.97941656059454,6,True,0.0,-479.2336517082798,-438.7227528471331,False,
93.99605343940544,93.99605343940544,94.24629156059456,94.49643843940544,7,True,90.0,-159.74455056942656,-146.24091761571106,False,
95.03020343940544,95.03020343940544,95.28050156059454,95.53066343940544,9,True,180.0,-479.2336517082798,438.7227528471331,False,
95.54741656059454,95.54741656059454,95.79751843940544,96.04782656059454,10,True,225.0,-479.2336517082798,438.7227528471331,False,
96.06441843940544,96.06441843940544,96.31469156059454,96.56482843940545,11,True,0.0,-798.722752847133,-438.7227528471331,False,
96.58158156059456,96.58158156059456,96.83170343940544,97.08199656059455,12,True,90.0,-798.722752847133,438.7227528471331,False,
97.61579656059455,97.61579656059455,97.86590843940544,98.11620656059455,14,True,135.0,-479.2336517082798,-438.7227528471331,False,
98.13281843940544,98.13281843940544,98.38309656059455,98.63322343940544,15,True,90.0,-159.74455056942656,146.240917615711,False,
98.64997656059455,98.64997656059455,98.90012843940544,99.15041656059455,16,True,0.0,-479.2336517082798,438.7227528471331,False,
99.16702343940544,99.16702343940544,99.41732656059455,99.66743343940544,17,True,180.0,-798.722752847133,-438.7227528471331,False,
99.68418656059455,99.68418656059455,99.93430843940544,100.18460156059454,18,True,225.0,-798.722752847133,146.240917615711,False,
100.20119343940544,100.20119343940544,100.45149656059455,100.70161843940544,19,False,,,,True,0.0
102.78678156059455,102.78678156059455,103.03692843940544,103.28716656059454,24,True,180.0,-479.2336517082798,-146.24091761571106,False,
103.30377843940545,103.30377843940545,103.55407156059455,103.80421843940545,25,True,225.0,-479.2336517082798,-146.24091761571106,False,
103.82097156059454,103.82097156059454,104.07109343940544,104.32134656059455,26,True,45.0,479.2336517082799,146.240917615711,False,
104.33797343940545,104.33797343940545,104.58826656059455,104.83840343940544,27,True,315.0,798.722752847133,146.240917615711,False,
104.85515656059455,104.85515656059455,105.10529343940544,105.35553156059456,28,True,225.0,159.74455056942668,-146.24091761571106,False,
106.92355156059455,106.92355156059455,107.19036343940544,107.44065656059455,32,True,135.0,-479.2336517082798,438.7227528471331,False,
107.97442656059455,107.97442656059455,108.22451843940544,108.47481156059455,34,True,0.0,798.722752847133,-438.7227528471331,False,
108.49145343940545,108.49145343940545,108.74172156059454,108.99187843940544,35,True,45.0,-479.2336517082798,438.7227528471331,False,
109.52566343940545,109.52566343940545,109.77594156059455,110.02608343940544,37,True,270.0,-798.722752847133,438.7227528471331,False,
110.04283656059455,110.04283656059455,110.29292843940544,110.54323656059455,38,True,225.0,-159.74455056942656,-146.24091761571106,False,
111.59381343940544,111.59381343940544,111.84410656059454,112.09448843940544,41,False,,,,True,-1.0
112.11124156059455,112.11124156059455,112.36134343940545,112.61164656059455,42,True,315.0,-159.74455056942656,-146.24091761571106,False,
112.62824343940544,112.62824343940544,112.87852156059455,113.12866343940544,43,True,45.0,159.74455056942668,-146.24091761571106,False,
113.14541656059454,113.14541656059454,113.39557343940544,113.64582656059454,44,True,315.0,798.722752847133,-438.7227528471331,False,
113.66244343940545,113.66244343940545,113.91268656059455,114.16285843940544,45,True,270.0,159.74455056942668,146.240917615711,False,
114.17961156059455,114.17961156059455,114.44643843940544,114.69669156059454,46,True,0.0,-798.722752847133,146.240917615711,False,
114.71328343940544,114.71328343940544,114.96359156059455,115.21372843940544,47,True,315.0,-798.722752847133,438.7227528471331,False,
115.23048156059454,115.23048156059454,115.48062343940545,115.73087656059455,48,True,135.0,-479.2336517082798,-146.24091761571106,False,
115.74750843940545,115.74750843940545,115.99778156059455,116.24792343940544,49,True,45.0,159.74455056942668,146.240917615711,False,
116.26467656059455,116.26467656059455,116.51483843940544,116.76509656059454,50,True,225.0,798.722752847133,-438.7227528471331,False,
117.29887656059455,117.29887656059455,117.54900843940544,117.79930156059454,52,True,90.0,159.74455056942668,-438.7227528471331,False,
117.81590343940545,117.81590343940545,118.06618156059454,118.31631843940545,53,True,225.0,159.74455056942668,146.240917615711,False,
118.85009843940544,118.85009843940544,119.10038656059454,119.35053343940544,55,True,90.0,-479.2336517082798,-438.7227528471331,False,
120.40147156059454,120.40147156059454,120.65160343940545,120.90187656059454,58,True,225.0,798.722752847133,-146.24091761571106,False,
120.91847843940545,120.91847843940545,121.16878156059455,121.41890843940544,59,True,90.0,-798.722752847133,146.240917615711,False,
121.43566156059455,121.43566156059455,121.68581343940544,121.93607156059454,60,True,270.0,-479.2336517082798,-146.24091761571106,False,
122.48653656059454,122.48653656059454,122.73667343940544,122.98696156059455,62,True,0.0,159.74455056942668,-438.7227528471331,False,
123.00354343940545,123.00354343940545,123.25384156059455,123.50398343940545,63,True,180.0,479.2336517082799,146.240917615711,False,
123.52073656059456,123.52073656059456,123.77086843940545,124.02115656059455,64,True,135.0,159.74455056942668,438.7227528471331,False,
124.03775843940544,124.03775843940544,124.28802156059454,124.53815843940545,65,True,0.0,-159.74455056942656,-438.7227528471331,False,
125.58913156059455,125.58913156059455,125.83925343940544,126.08955156059454,68,True,180.0,-159.74455056942656,146.240917615711,False,
126.10614843940544,126.10614843940544,126.35643156059456,126.60658843940544,69,True,225.0,479.2336517082799,438.7227528471331,False,
126.62334156059455,126.62334156059455,126.87345843940544,127.12374656059455,70,True,315.0,159.74455056942668,438.7227528471331,False,
127.14036343940545,127.14036343940545,127.39060156059455,127.64074343940544,71,True,45.0,159.74455056942668,-438.7227528471331,False,
128.17452843940546,128.17452843940546,128.42483656059457,128.69163843940547,73,True,180.0,798.722752847133,146.240917615711,False,
129.22541343940546,129.22541343940546,129.47571656059455,129.72584843940547,75,True,135.0,-798.722752847133,-146.24091761571106,False,
129.74260156059455,129.74260156059455,129.99272843940545,130.24302156059457,76,True,90.0,-479.2336517082798,438.7227528471331,False,
130.25964343940547,130.25964343940547,130.50989156059455,130.76030843940546,77,True,45.0,-159.74455056942656,438.7227528471331,False,
130.77706156059457,130.77706156059457,131.02690343940546,131.27720156059456,78,True,0.0,798.722752847133,438.7227528471331,False,
131.29380343940548,131.29380343940548,131.54408156059458,131.79423343940547,79,True,315.0,-479.2336517082798,-438.7227528471331,False,
131.81098656059456,131.81098656059456,132.06112843940545,132.31143156059454,80,True,180.0,159.74455056942668,-146.24091761571106,False,
132.32802843940547,132.32802843940547,132.57829156059455,132.82846843940547,81,True,45.0,-159.74455056942656,-438.7227528471331,False,
132.84522156059455,132.84522156059455,133.09533843940545,133.34561656059455,82,True,90.0,-798.722752847133,-146.24091761571106,False,
133.36222843940547,133.36222843940547,133.61250656059457,133.86263343940547,83,True,225.0,-798.722752847133,-146.24091761571106,False,
133.87938656059455,133.87938656059455,134.12950343940545,134.37978156059455,84,True,90.0,479.2336517082799,-146.24091761571106,False,
134.39639843940546,134.39639843940546,134.64668156059457,134.89680843940545,85,True,45.0,479.2336517082799,438.7227528471331,False,
135.43060843940546,135.43060843940546,135.68087156059457,135.93100843940545,87,True,90.0,798.722752847133,-438.7227528471331,False,
135.94776156059456,135.94776156059456,136.21460343940547,136.46486656059457,88,True,180.0,159.74455056942668,146.240917615711,False,
136.48130843940547,136.48130843940547,136.73181656059455,136.98188843940545,89,True,90.0,798.722752847133,438.7227528471331,False,
136.99864156059456,136.99864156059456,137.24879343940546,137.49903656059456,90,True,90.0,798.722752847133,-146.24091761571106,False,
137.51569343940545,137.51569343940545,137.76595656059456,138.01607843940545,91,True,45.0,-798.722752847133,-438.7227528471331,False,
138.03283156059456,138.03283156059456,138.28297343940545,138.53328656059458,92,True,180.0,479.2336517082799,438.7227528471331,False,
138.54987843940546,138.54987843940546,138.80018656059457,139.05015343940545,93,True,0.0,479.2336517082799,438.7227528471331,False,
139.06690656059456,139.06690656059456,139.31724343940547,139.56748656059457,94,True,315.0,798.722752847133,438.7227528471331,False,
140.10125656059455,140.10125656059455,140.35137343940545,140.60166656059457,96,True,225.0,-798.722752847133,-438.7227528471331,False,
140.61827843940546,140.61827843940546,140.86855656059456,141.11871843940546,97,True,315.0,-479.2336517082798,-146.24091761571106,False,
