start_time,quiescent_start_time,opto_start_time,quiescent_stop_time,stim_start_time,response_window_start_time,stim_stop_time,response_time,response_window_stop_time,opto_stop_time,post_response_window_start_time,post_response_window_stop_time,timeout_start_time,timeout_stop_time,stop_time,stim_name,stim_index,block_index,context_name,index,index_within_block,scheduled_reward_index_within_block,TODO_opto_area_name,TODO_opto_area_index,opto_voltage,galvo_voltage_x,galvo_voltage_y,repeat_number,is_response,is_correct,is_incorrect,is_hit,is_false_alarm,is_correct_reject,is_miss,is_go,is_nogo,is_rewarded,is_noncontingent_reward,is_contingent_reward,is_reward_scheduled,is_aud_stim,is_vis_stim,is_catch,is_aud_target,is_vis_target,is_aud_nontarget,is_vis_nontarget,is_vis_context,is_aud_context,is_repeat,is_opto,is_context_switch
1130.6253212342606,1130.6253212342606,,1132.1265662342607,1132.1265662342607,1132.2266612342605,1132.6270062342608,1132.5602712342607,1133.1274112342605,,1133.1274112342605,1135.1290612342607,,,1136.1299362342606,vis1,3,0,vis,0.0,0.0,0.0,,,,,,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
1136.2132437657394,1136.2132437657394,,1137.7144687657394,1137.7144687657394,1137.8145787657395,1138.2148687657395,1138.0982362342606,1138.7153237657394,,1138.7153237657394,1140.7169687657395,,,1141.7178187657394,vis1,3,0,vis,1.0,1.0,1.0,,,,,,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
1142.1849037657394,1142.1849037657394,,1143.6861387657395,1143.6861387657395,1143.7862437657395,1144.1865837657394,1144.1032662342607,1144.6869737657394,,1144.6869737657394,1146.6886437657395,,,1147.7061137657395,vis1,3,0,vis,2.0,2.0,2.0,,,,,,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
1147.8229962342607,1147.8229962342607,,1149.3242462342607,1149.3242462342607,1149.4243462342606,1149.8246812342607,1149.7745187657395,1150.3250862342607,,1150.3250862342607,1152.3267662342607,,,1153.3276012342606,vis1,3,0,vis,3.0,3.0,3.0,,,,,,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
1154.8532437657395,1154.8532437657395,,1156.3633837657394,1156.3633837657394,1156.4634537657394,1156.8638037657395,1156.7970687657394,1157.3642387657394,,1157.3642387657394,1159.3659137657394,,,1160.3667537657393,vis1,3,0,vis,4.0,4.0,4.0,,,,,,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
1161.3510062342607,1161.3510062342607,,1162.8689012342606,1162.8689012342606,1162.9690062342606,1163.3693462342608,,1163.8697462342607,,1163.8697462342607,1165.8714212342607,,,1166.8722812342605,catch,0,0,vis,,,,,,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1170.2750387657395,1170.2750387657395,,1171.7762437657395,1171.7762437657395,1171.8763687657395,1172.2767037657395,,1172.7771087657395,,1172.7771087657395,1174.7788087657395,,,1175.7796187657393,vis2,4,0,vis,5.0,5.0,,,,,,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
1176.7971237657396,1176.7971237657396,,1178.2983987657394,1178.2983987657394,1178.3984837657395,1178.7987987657395,,1179.2992337657395,,1179.2992337657395,1181.3009037657393,,,1182.3095287657393,vis2,4,0,vis,6.0,6.0,,,,,,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
1183.0523537657396,1183.0523537657396,,1184.5536337657395,1184.5586291666666,1184.6536737657395,1185.0586291666666,1185.1709212342607,1185.5544787657395,,1185.5544787657395,1187.5561237657394,,,1188.5569737657395,sound1,1,0,vis,7.0,7.0,,,,,,,0.0,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
1188.7739112342606,1188.7739112342606,,1190.2751712342606,1190.2751712342606,1190.3752812342607,1190.7922812342606,1190.8088437657395,1191.2926812342607,,1191.2926812342607,1193.2943962342606,,,1194.2952012342607,vis1,3,0,vis,8.0,8.0,,,,,,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
