start_time,quiescent_start_time,quiescent_stop_time,stim_start_time,response_window_start_time,stim_stop_time,response_time,response_window_stop_time,post_response_window_start_time,post_response_window_stop_time,stop_time,stim_name,stim_index,block_index,context_name,index,index_within_block,scheduled_reward_index_within_block,repeat_number,is_response,is_correct,is_incorrect,is_hit,is_false_alarm,is_correct_reject,is_miss,is_go,is_nogo,is_rewarded,is_noncontingent_reward,is_contingent_reward,is_reward_scheduled,is_aud_stim,is_vis_stim,is_catch,is_aud_target,is_vis_target,is_aud_nontarget,is_vis_nontarget,is_vis_context,is_aud_context,is_context_switch,is_repeat,is_opto
3.2088438999578357,3.2088438999578357,4.710222999981604,4.710222999981604,4.810275799952913,5.2105584999751295,5.293948999964166,5.71098089999007,5.71098089999007,7.712687799948733,8.713545199958142,vis1,3,0,vis,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
8.913731299989857,8.913731299989857,10.415062199995853,10.415062199995853,10.515151099951007,10.915612899998203,10.89879829996219,11.415843099946622,11.415843099946622,13.417585400000215,14.418472399943974,vis1,3,0,vis,1.0,1.0,1.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
15.802997199943755,15.802997199943755,17.30435989995906,17.30435989995906,17.404397699990774,17.80465259997593,17.75470829994604,18.30520389998285,18.30520389998285,20.30684990000166,21.30773899996141,vis1,3,0,vis,2.0,2.0,2.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
21.80814809999149,21.80814809999149,23.309492799986153,23.309492799986153,23.409583099951966,23.809841399963013,23.643119999973102,24.310313799951224,24.310313799951224,26.311980699954553,27.312886899986303,vis1,3,0,vis,3.0,3.0,3.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
27.546369899946264,27.546369899946264,29.047770099956075,29.047770099956075,29.14781059995014,29.548159399951807,29.464743099999147,30.04850849999068,30.04850849999068,32.05022799998708,33.05108259997517,vis1,3,0,vis,4.0,4.0,4.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
35.653413099944125,35.653413099944125,37.15472780000139,37.15472780000139,37.25475779997371,37.655142999961505,37.67174149998184,38.1555913999998,38.1555913999998,40.15715199995041,41.15805149998935,vis1,3,0,vis,5.0,5.0,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
43.343246299956924,43.343246299956924,44.84454229998821,44.834542299988215,44.94462379994523,45.334542299988215,44.99469709996786,45.84543209995329,45.84543209995329,47.84717179998709,48.84797269997373,sound2,2,0,vis,6.0,6.0,,0.0,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
50.14909390000114,50.14909390000114,51.65050329996459,51.65050329996459,51.75055909995874,52.150785299958194,,52.65125869995402,52.65125869995402,54.65301569994492,55.65392239998048,vis2,4,0,vis,7.0,7.0,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
55.73721789994463,55.73721789994463,57.23849569995375,57.228495699953754,57.33859049995383,57.728495699953754,57.83902829996962,58.23932539998507,58.23932539998507,60.24108139996836,61.2420253999969,sound1,1,0,vis,8.0,8.0,,0.0,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
62.0593958999468,62.0593958999468,63.56068269996624,63.56068269996624,63.66076859995676,64.06107509998559,64.04441169999494,64.56148519996508,64.56148519996508,66.56326409994811,67.5640279000015,vis2,4,0,vis,9.0,9.0,,0.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
70.61662389996648,70.61662389996648,72.11800839997316,72.11800839997316,72.21812719998137,72.61835289997701,72.73518189998298,73.11887959997124,73.11887959997124,75.12066889997526,76.1214397999663,vis1,3,0,vis,10.0,10.0,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
76.13812449994451,76.13812449994451,77.63934859995219,77.63934859995219,77.73942529998907,78.13981849997957,,78.64019999997412,78.64019999997412,80.64190629998642,81.64277089999244,catch,0,0,vis,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
82.3600534999948,82.3600534999948,83.8614081999492,83.8614081999492,83.96148969996442,84.36176439998393,,84.8621884999536,84.8621884999536,86.86390239996557,87.86477139994689,vis2,4,0,vis,11.0,11.0,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
88.03159859998571,88.03159859998571,89.53287429997884,89.52287429997884,89.63295670000092,90.02287429997884,,90.53376759997057,90.53376759997057,92.53552970000031,93.5363420999581,sound1,1,0,vis,12.0,12.0,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
93.90328439995368,93.90328439995368,95.4045776999644,95.3945776999644,95.50468659995543,95.8945776999644,,96.40547669999954,96.40547669999954,98.4071698999703,99.4080205999869,sound1,1,0,vis,13.0,13.0,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
103.9285142999813,103.9285142999813,105.42983229994728,105.41983229994727,105.52995489998442,105.91983229994727,,106.43072369998275,106.43072369998275,108.43242549996079,109.43326029997273,sound2,2,0,vis,14.0,14.0,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
109.48334419995966,109.48334419995966,110.98464349995787,110.97464349995786,111.08468689997402,111.47464349995786,,111.98548099999037,111.98548099999037,113.98725029995852,114.98803279997968,sound2,2,0,vis,15.0,15.0,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
117.30665229995223,117.30665229995223,118.80806359998836,118.80806359998836,118.9081382999518,119.30840699998383,,119.80882299995004,119.80882299995004,121.81054999994534,122.81144999998808,vis2,4,0,vis,16.0,16.0,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
124.72970679996955,124.72970679996955,126.23102699995228,126.23102699995228,126.33116749995109,126.73142209999217,,127.23187959998334,127.23187959998334,129.23357869999901,130.2344474999788,catch,0,0,vis,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
131.31884089997922,131.31884089997922,132.8199950999785,132.80999509997852,132.9201281999792,133.30999509997852,133.43727559998817,133.82086769998725,133.82086769998725,135.8225875999867,136.82342669997317,sound1,1,0,vis,17.0,17.0,,0.0,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
