start_time,quiescent_start_time,opto_start_time,quiescent_stop_time,stim_start_time,response_window_start_time,stim_stop_time,response_time,response_window_stop_time,opto_stop_time,post_response_window_start_time,post_response_window_stop_time,timeout_start_time,timeout_stop_time,stop_time,stim_name,stim_index,block_index,context_name,index,index_within_block,scheduled_reward_index_within_block,TODO_opto_area_name,TODO_opto_area_index,opto_voltage,galvo_voltage_x,galvo_voltage_y,repeat_number,is_response,is_correct,is_incorrect,is_hit,is_false_alarm,is_correct_reject,is_miss,is_go,is_nogo,is_rewarded,is_noncontingent_reward,is_contingent_reward,is_reward_scheduled,is_aud_stim,is_vis_stim,is_catch,is_aud_target,is_vis_target,is_aud_nontarget,is_vis_nontarget,is_vis_context,is_aud_context,is_repeat,is_opto,is_context_switch
1503.4679952042889,1503.4679952042889,,1504.969260204289,1504.9739591666666,1505.069310204289,1505.4739591666666,1505.336200204289,1505.9700852042888,,1505.9700852042888,1507.971755204289,,,1508.972600204289,sound1,1,0,sound,0.0,0,0.0,,,,,,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,True
1511.9249947957112,1511.9249947957112,,1513.4262197957112,1513.463865,1513.5263147957112,1513.963865,1513.843350204289,1514.4270447957113,,1514.4270447957113,1516.4287597957111,,,1517.4296047957112,sound1,1,0,sound,1.0,1,1.0,,,,,,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False
1521.966775204289,1521.966775204289,,1523.468055204289,1523.4937875,1523.568115204289,1523.9937875,1523.851609795711,1524.4689052042888,,1524.4689052042888,1526.470575204289,,,1527.4714152042889,sound1,1,0,sound,2.0,2,2.0,,,,,,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False
1530.590685204289,1530.590685204289,,1532.091955204289,1532.1137125,1532.192050204289,1532.6137125,1532.4589402042889,1533.0928152042889,,1533.0928152042889,1535.0944652042888,,,1536.095300204289,sound1,1,0,sound,3.0,3,3.0,,,,,,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False
1539.147830204289,1539.147830204289,,1540.649100204289,1540.6736141666668,1540.7491852042888,1541.1736141666668,1541.016070204289,1541.649945204289,,1541.649945204289,1543.668305204289,,,1544.669115204289,sound1,1,0,sound,4.0,4,4.0,,,,,,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False
1545.119419795711,1545.119419795711,,1546.6206597957112,1546.6435766666666,1546.720759795711,1547.1435766666666,1546.8875347957112,1547.621499795711,,1547.621499795711,1549.6231797957112,,,1550.6240147957112,sound1,1,0,sound,5.0,5,,,,,,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False
1550.907705204289,1550.907705204289,,1552.4255852042888,1552.4255852042888,1552.525675204289,1552.9260352042888,,1553.426430204289,,1553.426430204289,1555.428120204289,,,1556.4289602042888,catch,0,0,sound,,6,,,,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1556.8124997957111,1556.8124997957111,,1558.330404795711,1558.330404795711,1558.430524795711,1558.8308747957112,1558.981100204289,1559.3312897957112,,1559.3312897957112,1561.3329547957112,,,1562.3337747957112,vis1,3,0,sound,6.0,7,,,,,,,0.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
1562.400474795711,1562.400474795711,,1563.901749795711,1563.901749795711,1564.0018397957112,1564.4188047957111,,1564.919229795711,,1564.919229795711,1566.9208997957112,,,1567.9217447957112,vis2,4,0,sound,7.0,8,,,,,,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
1568.055209795711,1568.055209795711,,1569.556444795711,1569.5833566666665,1569.6565147957112,1570.0833566666665,1569.973540204289,1570.557244795711,,1570.557244795711,1572.5755947957111,,,1573.5764447957113,sound2,2,0,sound,8.0,9,,,,,,,0.0,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
1573.8600902042888,1573.8600902042888,,1575.3613552042889,1575.3832908333334,1575.461440204289,1575.8832908333334,1575.661575204289,1576.3621652042889,,1576.3621652042889,1578.363835204289,,,1579.3813552042889,sound1,1,0,sound,9.0,10,,,,,,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False
