start_time,quiescent_start_time,opto_start_time,quiescent_stop_time,stim_start_time,response_window_start_time,stim_stop_time,response_time,response_window_stop_time,opto_stop_time,post_response_window_start_time,post_response_window_stop_time,timeout_start_time,timeout_stop_time,stop_time,stim_name,stim_index,block_index,context_name,index,index_within_block,scheduled_reward_index_within_block,TODO_opto_area_name,TODO_opto_area_index,opto_voltage,galvo_voltage_x,galvo_voltage_y,repeat_number,is_response,is_correct,is_incorrect,is_hit,is_false_alarm,is_correct_reject,is_miss,is_go,is_nogo,is_rewarded,is_noncontingent_reward,is_contingent_reward,is_reward_scheduled,is_aud_stim,is_vis_stim,is_catch,is_aud_target,is_vis_target,is_aud_nontarget,is_vis_nontarget,is_vis_context,is_aud_context,is_repeat,is_opto,is_context_switch
85.79290459277665,85.79290459277665,,87.29415459277665,87.29415459277665,87.39422459277665,87.79457959277666,88.02808459277665,88.29501459277665,,88.29501459277665,90.29667459277665,,,91.29752459277665,vis1,3,0,vis,0.0,0.0,0.0,,,,,,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
91.96470959277666,91.96470959277666,,93.46599959277665,93.46599959277665,93.56608959277665,93.96637959277666,94.14990540722333,94.46681959277666,,94.46681959277666,96.46850459277665,,,97.46932459277666,vis1,3,0,vis,1.0,1.0,1.0,,,,,,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
98.53689459277666,98.53689459277666,,100.03811959277665,100.03811959277665,100.13824459277666,100.53853959277666,100.38843040722334,101.03898959277666,,101.03898959277666,103.04065959277665,,,104.04147459277665,vis1,3,0,vis,2.0,2.0,2.0,,,,,,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
105.25917040722334,105.25917040722334,,106.76043040722334,106.76043040722334,106.86050040722334,107.26084040722334,107.07737459277666,107.76125540722333,,107.76125540722333,109.76291040722333,,,110.76377540722333,vis1,3,0,vis,3.0,3.0,3.0,,,,,,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
111.81463459277666,111.81463459277666,,113.31589959277665,113.31589959277665,113.41598459277665,113.81634459277666,113.61614959277665,114.31667459277665,,114.31667459277665,116.31841459277665,,,117.31921959277666,vis1,3,0,vis,4.0,4.0,4.0,,,,,,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
117.68621959277665,117.68621959277665,,119.18746459277666,,119.28753959277665,,119.55439959277665,120.18829459277666,,120.18829459277666,122.18998959277666,,,123.19079459277665,sound2,2,0,vis,5.0,5.0,,,,,,,0.0,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
125.15912959277665,125.15912959277665,,126.66036459277666,,126.76047459277666,,126.97731040722334,127.66118959277665,,127.66118959277665,129.66288459277666,,,130.66372459277667,sound1,1,0,vis,6.0,6.0,,,,,,,0.0,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
133.58281040722335,133.58281040722335,,135.08408540722334,135.08408540722334,135.18414540722335,135.58448540722335,135.41769040722335,136.08492540722335,,136.08492540722335,138.08656040722335,,,139.08744540722336,vis2,4,0,vis,7.0,7.0,,,,,,,0.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
140.08824040722334,140.08824040722334,,141.58947040722336,,141.68957540722334,,,142.59033540722334,,142.59033540722334,144.59204040722335,,,145.59286540722334,sound1,1,0,vis,8.0,8.0,,,,,,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
146.26007040722334,146.26007040722334,,147.76133040722334,147.76133040722334,147.86141040722336,148.26174040722336,148.3451295927767,148.76216040722335,,148.76216040722335,150.76384540722333,,,151.76469540722334,vis2,4,0,vis,9.0,9.0,,,,,,,0.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
151.79808040722335,151.79808040722335,,153.29929540722333,,153.39937540722335,,,154.30014040722335,,154.30014040722335,156.30179040722336,,,157.30264040722335,sound2,2,0,vis,10.0,10.0,,,,,,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
158.15336959277667,158.15336959277667,,159.65460959277667,159.65460959277667,159.75471459277668,160.15503959277666,160.12167459277669,160.65544959277668,,160.65544959277668,162.6570995927767,,,163.65795959277668,vis1,3,0,vis,11.0,11.0,,,,,,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
163.69130459277667,163.69130459277667,,165.19256459277668,165.19256459277668,165.29264959277666,165.69301459277668,,166.19339459277668,,166.19339459277668,168.19504459277667,,,169.19593459277667,catch,0,0,vis,,,,,,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
170.04663040722335,170.04663040722335,,171.54787540722336,171.54787540722336,171.64796040722334,172.04829540722335,171.86482459277667,172.54871540722334,,172.54871540722334,174.55037540722336,,,175.55122540722334,vis2,4,0,vis,12.0,12.0,,,,,,,0.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
176.40192959277667,176.40192959277667,,177.90318459277668,,178.00329959277667,,,178.90403959277668,,178.90403959277668,180.90567959277666,,,181.90653959277668,sound2,2,0,vis,13.0,13.0,,,,,,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
183.57459459277666,183.57459459277666,,185.07584959277668,,185.17595959277668,,,186.07671959277667,,186.07671959277667,188.07837959277668,,,189.07920959277666,sound1,1,0,vis,14.0,14.0,,,,,,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
189.29604540722335,189.29604540722335,,190.79730540722335,,190.89741040722336,,,191.79816040722335,,191.79816040722335,193.79984540722333,,,194.80068040722335,sound2,2,0,vis,15.0,15.0,,,,,,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
199.32110959277668,199.32110959277668,,200.82237459277667,,200.92245959277668,,,201.82321459277668,,201.82321459277668,203.82488459277667,,,204.8256995927767,sound1,1,0,vis,16.0,16.0,,,,,,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
205.60966040722334,205.60966040722334,,207.11095540722334,207.11095540722334,207.21105040722333,207.61138040722335,207.62806459277667,208.11178540722335,,208.11178540722335,210.11346040722333,,,211.11431040722334,vis1,3,0,vis,17.0,17.0,,,,,,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
212.24856040722335,212.24856040722335,,213.74985040722333,,213.84991540722334,,,214.75066040722334,,214.75066040722334,216.75236540722335,,,217.75318540722336,sound2,2,0,vis,18.0,18.0,,,,,,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
218.22027040722335,218.22027040722335,,219.72152540722334,219.72152540722334,219.82161040722335,220.22192540722335,220.05516040722335,220.72235040722333,,220.72235040722333,222.72400540722336,,,223.72486040722333,vis1,3,0,vis,19.0,19.0,,,,,,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
224.05846540722334,224.05846540722334,,225.55972040722335,,225.65981040722335,,226.11020459277668,226.56057540722335,,226.56057540722335,228.56225040722336,,,229.56309040722334,sound1,1,0,vis,20.0,20.0,,,,,,,0.0,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
231.83163040722334,231.83163040722334,,233.33293040722333,233.33293040722333,233.43299540722336,233.83335040722335,233.8166695927767,234.33374040722336,,234.33374040722336,236.33542540722334,,,237.33624040722336,vis2,4,0,vis,21.0,21.0,,,,,,,0.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
