start_time,stop_time,stim_start_time,stim_stop_time,index,is_small_field_grating,grating_orientation,grating_x,grating_y,is_full_field_flash,flash_contrast
3771.12664,3771.6341403409215,3771.12664,3771.3839196590784,0,True,135.0,479.2336517082799,-146.24091761571106,False,
3771.6508046590784,3772.1512296590786,3771.6508046590784,3771.901035340921,1,True,180.0,-159.74455056942656,-146.24091761571106,False,
3772.167910340921,3772.6683703409212,3772.167910340921,3772.4181346590785,2,True,90.0,159.74455056942668,438.7227528471331,False,
3772.6850196590785,3773.1854196590784,3772.6850196590785,3772.935225340921,3,True,315.0,479.2336517082799,-146.24091761571106,False,
3773.202100340921,3773.702540340921,3773.202100340921,3773.4522946590782,4,True,135.0,479.2336517082799,438.7227528471331,False,
3774.7534246590785,3775.253809659079,3774.7534246590785,3775.003650340921,7,True,270.0,-798.722752847133,-438.7227528471331,False,
3775.2704903409212,3775.7709403409212,3775.2704903409212,3775.5207396590786,8,True,180.0,479.2336517082799,-438.7227528471331,False,
3775.7876196590782,3776.2880396590785,3775.7876196590782,3776.0378053409213,9,True,270.0,798.722752847133,146.240917615711,False,
3776.304720340921,3776.8051053409213,3776.304720340921,3776.5549246590786,10,True,225.0,798.722752847133,-146.24091761571106,False,
3777.338900340921,3777.839315340921,3777.338900340921,3777.5891196590783,12,True,270.0,-159.74455056942656,-438.7227528471331,False,
3777.8559996590784,3778.3564296590785,3777.8559996590784,3778.106200340921,13,True,0.0,-798.722752847133,-438.7227528471331,False,
3778.3731103409214,3778.873550340921,3778.3731103409214,3778.6233346590784,14,True,90.0,-159.74455056942656,146.240917615711,False,
3778.8901996590785,3779.3906146590784,3778.8901996590785,3779.1404253409214,15,True,90.0,479.2336517082799,-146.24091761571106,False,
3779.4072953409213,3779.907720340921,3779.4072953409213,3779.6575096590786,16,True,270.0,-479.2336517082798,-438.7227528471331,False,
3779.9244146590786,3780.4248296590786,3779.9244146590786,3780.1745903409214,17,True,90.0,479.2336517082799,-438.7227528471331,False,
3780.9586246590784,3781.4590496590786,3780.9586246590784,3781.2088153409213,19,True,45.0,-479.2336517082798,-438.7227528471331,False,
3781.4757303409215,3781.9761303409214,3781.4757303409215,3781.7259346590786,20,True,0.0,159.74455056942668,-146.24091761571106,False,
3781.9928196590786,3782.4931896590783,3781.9928196590786,3782.243025340921,21,True,45.0,159.74455056942668,-146.24091761571106,False,
3782.509870340921,3783.0102953409214,3782.509870340921,3782.7601246590784,22,True,315.0,-798.722752847133,-438.7227528471331,False,
3783.5440853409214,3784.044495340921,3783.5440853409214,3783.7942996590787,24,True,270.0,159.74455056942668,438.7227528471331,False,
3784.0612046590786,3784.5615996590786,3784.0612046590786,3784.311395340921,25,True,180.0,-159.74455056942656,146.240917615711,False,
3784.578280340921,3785.0786803409214,3784.578280340921,3784.8284996590783,26,True,315.0,-479.2336517082798,-146.24091761571106,False,
3785.6124753409213,3786.112930340921,3785.6124753409213,3785.8627446590785,28,True,270.0,-159.74455056942656,146.240917615711,False,
3786.1295596590785,3786.6300296590784,3786.1295596590785,3786.379815340921,29,True,45.0,159.74455056942668,146.240917615711,False,
3786.646710340921,3787.147135340921,3786.646710340921,3786.8969296590785,30,True,90.0,-479.2336517082798,438.7227528471331,False,
3787.1637846590784,3787.6642396590782,3787.1637846590784,3787.414015340921,31,True,225.0,-798.722752847133,-438.7227528471331,False,
3787.680920340921,3788.1813453409213,3787.680920340921,3787.9311096590786,32,True,135.0,798.722752847133,-146.24091761571106,False,
3788.1979946590786,3788.6984196590784,3788.1979946590786,3788.448180340921,33,True,315.0,-798.722752847133,438.7227528471331,False,
3788.7151003409213,3789.215520340921,3788.7151003409213,3788.9652796590785,34,True,0.0,479.2336517082799,146.240917615711,False,
3789.2321946590787,3789.7326146590785,3789.2321946590787,3789.482405340921,35,True,135.0,-479.2336517082798,146.240917615711,False,
3789.749295340921,3790.249720340921,3789.749295340921,3789.9994696590784,36,True,315.0,798.722752847133,-146.24091761571106,False,
3790.2663396590783,3790.7668096590783,3790.2663396590783,3790.5166553409213,37,True,0.0,-798.722752847133,146.240917615711,False,
3790.783490340921,3791.283925340921,3790.783490340921,3791.0337046590785,38,True,270.0,798.722752847133,-438.7227528471331,False,
3791.3006046590785,3791.8010396590785,3791.3006046590785,3791.5508003409213,39,True,180.0,159.74455056942668,438.7227528471331,False,
3791.8177203409214,3792.318145340921,3791.8177203409214,3792.0679096590784,40,True,180.0,798.722752847133,-146.24091761571106,False,
3792.3351546590784,3792.8352196590786,3792.3351546590784,3792.5850053409213,41,True,0.0,798.722752847133,438.7227528471331,False,
3793.3690196590783,3793.8693746590784,3793.3690196590783,3793.619175340921,43,True,0.0,-798.722752847133,-146.24091761571106,False,
3794.4032196590783,3794.9036096590785,3794.4032196590783,3794.653440340921,45,True,180.0,-479.2336517082798,146.240917615711,False,
3794.920290340921,3795.420750340921,3794.920290340921,3795.1705246590786,46,True,180.0,479.2336517082799,-146.24091761571106,False,
3795.4374096590786,3795.9378346590784,3795.4374096590786,3795.6876253409214,47,True,90.0,-159.74455056942656,438.7227528471331,False,
3795.9545153409213,3796.454910340921,3795.9545153409213,3796.2047196590784,48,True,270.0,159.74455056942668,-438.7227528471331,False,
3796.4716146590786,3796.9720346590784,3796.4716146590786,3796.721800340921,49,True,0.0,159.74455056942668,438.7227528471331,False,
3797.5058096590783,3798.0061846590784,3797.5058096590783,3797.756005340921,51,True,270.0,479.2336517082799,-438.7227528471331,False,
3798.5399696590785,3799.0404396590784,3798.5399696590785,3798.790195340921,53,True,135.0,-159.74455056942656,-438.7227528471331,False,
3799.5741996590787,3800.0746146590786,3799.5741996590787,3799.824390340921,55,True,90.0,159.74455056942668,-438.7227528471331,False,
3800.091295340921,3800.591705340921,3800.091295340921,3800.3415146590787,56,True,315.0,479.2336517082799,438.7227528471331,False,
3800.6083546590785,3801.1085196590784,3800.6083546590785,3800.858580340921,57,True,315.0,798.722752847133,-438.7227528471331,False,
3801.125200340921,3801.6259053409212,3801.125200340921,3801.3757846590784,58,True,135.0,798.722752847133,438.7227528471331,False,
3802.6767946590785,3803.1772146590783,3802.6767946590785,3802.926975340921,61,True,135.0,-798.722752847133,438.7227528471331,False,
3803.1938953409212,3803.694320340921,3803.1938953409212,3803.4440596590784,62,True,0.0,479.2336517082799,438.7227528471331,False,
3803.7109946590786,3804.2113996590783,3803.7109946590786,3803.961200340921,63,True,45.0,-159.74455056942656,-146.24091761571106,False,
3804.228080340921,3804.728530340921,3804.228080340921,3804.478254659078,64,True,315.0,-798.722752847133,-146.24091761571106,False,
3804.7452246590788,3805.2456046590787,3804.7452246590788,3804.995390340921,65,True,270.0,-479.2336517082798,-146.24091761571106,False,
3805.262285340921,3805.7626903409214,3805.262285340921,3805.5124946590786,66,True,225.0,-479.2336517082798,146.240917615711,False,
3806.8135796590786,3807.3139796590785,3806.8135796590786,3807.063780340921,69,True,0.0,-479.2336517082798,-146.24091761571106,False,
3807.330660340921,3807.8310803409213,3807.330660340921,3807.5808896590784,70,True,45.0,479.2336517082799,438.7227528471331,False,
3807.8477846590786,3808.3481846590785,3807.8477846590786,3808.097995340921,71,True,315.0,159.74455056942668,-146.24091761571106,False,
3808.8819996590782,3809.3824096590783,3808.8819996590782,3809.1322053409212,73,True,90.0,-798.722752847133,438.7227528471331,False,
3809.9161646590783,3810.4166146590783,3809.9161646590783,3810.1664003409214,75,True,315.0,-159.74455056942656,146.240917615711,False,
3810.433295340921,3810.933680340921,3810.433295340921,3810.6834896590785,76,True,45.0,-159.74455056942656,438.7227528471331,False,
3810.9503896590786,3811.4508246590785,3810.9503896590786,3811.200575340921,77,True,45.0,-798.722752847133,438.7227528471331,False,
3811.9845746590786,3812.4850246590786,3811.9845746590786,3812.234785340921,79,True,45.0,479.2336517082799,-146.24091761571106,False,
3812.501705340921,3813.0021053409214,3812.501705340921,3812.7519046590783,80,True,270.0,-798.722752847133,438.7227528471331,False,
3813.0187546590787,3813.5192396590787,3813.0187546590787,3813.2689553409214,81,True,90.0,-159.74455056942656,-438.7227528471331,False,
3813.535920340921,3814.036285340921,3813.535920340921,3813.7860846590784,82,True,90.0,-479.2336517082798,-438.7227528471331,False,
3814.0529896590783,3814.5534046590783,3814.0529896590783,3814.303195340921,83,True,135.0,-159.74455056942656,146.240917615711,False,
