start_time,quiescent_start_time,opto_start_time,quiescent_stop_time,stim_start_time,response_window_start_time,stim_stop_time,response_time,response_window_stop_time,opto_stop_time,post_response_window_start_time,post_response_window_stop_time,stop_time,stim_name,stim_index,block_index,context_name,index,index_within_block,scheduled_reward_index_within_block,opto_voltage,galvo_voltage_x,galvo_voltage_y,repeat_number,is_response,is_correct,is_incorrect,is_hit,is_false_alarm,is_correct_reject,is_miss,is_go,is_nogo,is_rewarded,is_noncontingent_reward,is_contingent_reward,is_reward_scheduled,is_aud_stim,is_vis_stim,is_catch,is_aud_target,is_vis_target,is_aud_nontarget,is_vis_nontarget,is_vis_context,is_aud_context,is_context_switch,is_repeat,is_opto
3.83121539985016,3.83121539985016,,5.332451799951493,5.3224517999514935,5.432602299910038,5.8224517999514935,,6.333332300020381,,6.333332300020381,8.335061099912972,9.335905999943614,sound1,1,0,sound,0.0,0.0,0.0,,,,0.0,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False
10.987332800004632,10.987332800004632,,12.48863799993135,12.478637999931351,12.588704299947247,12.978637999931351,,13.489507000029088,,13.489507000029088,15.491212099857629,16.492036499848588,sound1,1,0,sound,1.0,1.0,1.0,,,,0.0,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False
19.47791789991036,19.47791789991036,,20.97943669983372,20.96943669983372,21.079270799944176,21.46943669983372,21.513279100015758,21.980083999989553,,21.980083999989553,23.981776999842374,24.98264969985187,sound1,1,0,sound,2.0,2.0,2.0,,,,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False
26.217037299947812,26.217037299947812,,27.718267199883236,27.708267199883238,27.818683300001545,28.208267199883238,28.1853650999926,28.71911289991997,,28.71911289991997,30.720831499967723,31.721724900018422,sound1,1,0,sound,3.0,3.0,3.0,,,,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False
32.105367099933325,32.105367099933325,,33.60674529995024,33.59674529995024,33.70676509996131,34.09674529995024,34.00701299991645,34.60755419993959,,34.60755419993959,36.60924809991568,37.61011670001037,sound1,1,0,sound,4.0,4.0,4.0,,,,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False
40.929607499923556,40.929607499923556,,42.43091199996136,42.43091199996136,42.531320599906145,42.93132229994237,42.83124679985642,43.431708099853246,,43.431708099853246,45.43346049992554,46.434300199916585,vis1,3,0,sound,5.0,5.0,,,,,0.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
51.72216689989157,51.72216689989157,,53.22344759998098,53.21344759998098,53.32350539981574,53.71344759998098,,54.224319399867206,,54.224319399867206,56.22603369999863,57.22684749990888,sound2,2,0,sound,6.0,6.0,,,,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
57.41035559989698,57.41035559989698,,58.911657000027596,58.9016570000276,59.01174449997209,59.4016570000276,59.445433499824254,59.91254859983176,,59.91254859983176,61.914226299917324,62.91511549993604,sound1,1,0,sound,7.0,7.0,,,,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False
65.06691639993527,65.06691639993527,,66.56818400004134,66.56818400004134,66.66825980001316,67.06861619983987,,67.56907239982114,,67.56907239982114,69.5707812000271,70.57164009993151,vis1,3,0,sound,8.0,8.0,,,,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
71.28891109984555,71.28891109984555,,72.79021379986965,72.79021379986965,72.8905254998915,73.29062509985827,,73.79107690003887,,73.79107690003887,75.79277499981411,76.79365269986168,vis1,3,0,sound,9.0,9.0,,,,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
77.46083339985647,77.46083339985647,,78.96216339997203,78.95216339997202,79.06227039994859,79.45216339997202,,79.96296099999175,,79.96296099999175,81.96471479984187,82.9655723998528,sound2,2,0,sound,10.0,10.0,,,,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
83.79961589986645,83.79961589986645,,85.30091329996661,85.30091329996661,85.40103199991584,85.80132899998874,85.76798409998604,86.30172840000317,,86.30172840000317,88.30349110003748,89.30435039994494,vis1,3,0,sound,11.0,11.0,,,,,0.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
89.6881484999992,89.6881484999992,,91.18925419992023,91.17925419992022,91.28931700002589,91.67925419992022,91.67341959995404,92.19034899987467,,92.19034899987467,94.1918130999636,95.19269599981793,sound1,1,0,sound,12.0,12.0,,,,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False
96.52719090000913,96.52719090000913,,98.02843029990048,98.02843029990048,98.12862569985167,98.52890869981796,98.47919989989326,99.02930079989322,,99.02930079989322,101.03104049998522,102.03189339984395,vis2,4,0,sound,13.0,13.0,,,,,0.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
102.68245949998685,102.68245949998685,,104.18373829994538,104.17373829994537,104.28379839991406,104.67373829994537,,105.18460559991375,,105.18460559991375,107.18628390000389,108.18714179990069,sound2,2,0,sound,14.0,14.0,,,,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
108.20384229982459,108.20384229982459,,109.70515090001003,109.69515090001002,109.80522049993463,110.19515090001002,,110.70599709993415,,110.70599709993415,112.70767799981125,113.70854919992574,sound2,2,0,sound,15.0,15.0,,,,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
114.6259821998626,114.6259821998626,116.1272633998394,116.1272633998394,116.1172633998394,116.24407169997879,116.6172633998394,,117.14482439991274,117.1272633998394,117.14482439991274,119.1465395999346,120.14740069985577,sound2,2,0,sound,16.0,16.0,,5.0,0.2,-2.0,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
120.44766549982317,120.44766549982317,,121.94897410000861,121.93897410000861,122.04908119986952,122.43897410000861,122.58282989992016,122.94980030001328,,122.94980030001328,124.95152489987389,125.9523589998223,sound1,1,0,sound,17.0,17.0,,,,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False
126.11917869986222,126.11917869986222,127.6204570998177,127.6204570998177,127.6204570998177,127.72056279990078,128.12093129993602,,128.62131599995493,128.6204570998177,128.62131599995493,130.62301809999346,131.62391969987377,vis2,4,0,sound,18.0,18.0,,5.0,0.2,-2.0,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
132.00783530000783,132.00783530000783,,133.50900879997945,133.50900879997945,133.6089357999824,134.0092704999931,,134.51004259993508,,134.51004259993508,136.5114256998729,137.52897289984114,vis2,4,0,sound,19.0,19.0,,,,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
138.64659339987858,138.64659339987858,140.1478887999635,140.1478887999635,140.1478887999635,140.24796609983034,140.64826749993674,,141.1487306999713,141.1478887999635,141.1487306999713,143.1505121000316,144.1681716999244,vis1,3,0,sound,20.0,20.0,,5.0,0.2,-2.0,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
146.16967289994656,146.16967289994656,,147.6710289999116,147.66102899991162,147.77102169983274,148.16102899991162,148.23817659991047,148.6718341999892,,148.6718341999892,150.69022279984503,151.69110509992763,sound1,1,0,sound,21.0,21.0,,,,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False
152.0747628999613,152.0747628999613,,153.57605959993973,153.57605959993973,153.6761434998568,153.57605959993973,,154.57689729991554,,154.57689729991554,156.57896119991503,157.59618069983273,catch,0,0,sound,,,,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
