start_time,quiescent_start_time,quiescent_stop_time,stim_start_time,response_window_start_time,stim_stop_time,response_time,response_window_stop_time,post_response_window_start_time,post_response_window_stop_time,timeout_start_time,timeout_stop_time,stop_time,stim_name,stim_index,block_index,context_name,index,index_within_block,scheduled_reward_index_within_block,repeat_number,is_response,is_correct,is_incorrect,is_hit,is_false_alarm,is_correct_reject,is_miss,is_go,is_nogo,is_rewarded,is_noncontingent_reward,is_contingent_reward,is_reward_scheduled,is_aud_stim,is_vis_stim,is_catch,is_aud_target,is_vis_target,is_aud_nontarget,is_vis_nontarget,is_vis_context,is_aud_context,is_context_switch,is_repeat,is_opto
28.499849899971856,28.499849899971856,30.00117709994968,30.00117709994968,30.101272199952042,30.501587200045584,30.301708699969574,31.00207779993955,31.00207779993955,33.003777599960564,,,34.00469040004257,vis1,1,0,vis,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
37.04051070003491,37.04051070003491,38.541855800032614,38.541855800032614,38.64193420002423,39.0422640999984,38.84209290002193,39.54273449997138,39.54273449997138,41.54437259998824,,,42.54522070004325,vis1,1,0,vis,1.0,1.0,1.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
58.72569389997236,58.72569389997236,60.22703739995789,60.22703739995789,60.32715450001135,60.727469799990764,60.56070209999755,61.227847499956376,61.227847499956376,63.22961059999373,,,64.2304949999759,vis1,1,0,vis,2.0,2.0,2.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
68.25052019995358,68.25052019995358,69.75183210004774,69.75183210004774,69.85197080003284,70.25220699999203,70.00207070000191,70.75270609995071,70.75270609995071,72.75431830000319,,,73.75519060000964,vis1,1,0,vis,3.0,3.0,3.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
78.67607130000555,78.67607130000555,80.17747880001274,80.17747880001274,80.2775241999859,80.67783040001244,80.47772170004622,81.17828099995107,81.17828099995107,83.17994829995745,,,84.18124490005151,vis1,1,0,vis,4.0,4.0,4.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
85.66551309993677,85.66551309993677,87.16675809998718,87.16675809998718,87.26681080001593,87.66707639996615,87.26681080001593,88.1675120000234,88.1675120000234,90.16925049998984,90.16925049998984,93.17182019999903,94.17268819997274,vis2,2,0,vis,5.0,5.0,,0.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
94.1893622000441,94.1893622000441,95.69071119995509,95.69071119995509,95.79079509998859,96.19107150002104,95.85750989995152,96.6914540000232,96.6914540000232,98.69320449996461,98.69320449996461,101.69588089997136,102.69661339996104,vis2,2,0,vis,5.0,6.0,,1.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False
103.14701949997992,103.14701949997992,104.64838660002873,104.64838660002873,104.74846049998608,105.1487546000369,104.9820364999557,105.64914820000716,105.64914820000716,107.65097539995053,107.65097539995053,110.65342699999177,111.6542872000225,vis2,2,0,vis,5.0,7.0,,2.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False
115.87459359999933,115.87459359999933,117.37591530005169,117.37591530005169,117.47598239995726,117.87629520003405,117.62616039993894,118.37675420003664,118.37675420003664,120.37842309993879,,,124.38184510003497,vis2,2,0,vis,5.0,8.0,,3.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False
124.46521470003948,124.46521470003948,125.96660029999633,125.96660029999633,126.06668839994539,126.46695660003182,126.31688580005151,126.96741760004964,126.96741760004964,128.98578860000427,,,129.9866615000153,vis1,1,0,vis,6.0,9.0,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
141.71339350002538,141.71339350002538,143.21466879995725,143.21466879995725,143.31480939995683,143.7150433000149,143.46489260003156,144.21547889995574,144.21547889995574,146.21718850005138,,,147.21803019994124,vis1,1,0,vis,7.0,10.0,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
