start_time,quiescent_start_time,quiescent_stop_time,stim_start_time,response_window_start_time,stim_stop_time,response_time,response_window_stop_time,post_response_window_start_time,post_response_window_stop_time,timeout_start_time,timeout_stop_time,stop_time,stim_name,stim_index,block_index,context_name,index,index_within_block,scheduled_reward_index_within_block,repeat_number,is_response,is_correct,is_incorrect,is_hit,is_false_alarm,is_correct_reject,is_miss,is_go,is_nogo,is_rewarded,is_noncontingent_reward,is_contingent_reward,is_reward_scheduled,is_aud_stim,is_vis_stim,is_catch,is_aud_target,is_vis_target,is_aud_nontarget,is_vis_nontarget,is_vis_context,is_aud_context,is_context_switch,is_repeat,is_opto
3.9426093000017572,3.9426093000017572,5.4451475000039204,5.4451475000039204,5.545095100018195,5.94539879999659,5.744910899995127,6.445524200020125,6.445524200020125,8.446470700009494,,,9.447609300006414,vis1,1,0,vis,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
10.064404000013136,10.064404000013136,11.565785599997733,11.565785599997733,11.665881000002381,12.066073900010204,11.665881000002381,12.566550400000532,12.566550400000532,14.568262199996505,,,15.569133299993817,vis1,1,0,vis,1.0,1.0,1.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
20.22336740001058,20.22336740001058,21.724361600013914,21.724361600013914,21.824414200012804,22.22466430001962,21.974431200020014,22.725456800000508,22.725456800000508,24.72698450002074,,,25.7275895,vis1,1,0,vis,2.0,2.0,2.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
35.603118200009455,35.603118200009455,37.10403160000872,37.10403160000872,37.20404829999618,37.604289200020254,37.420854200006694,38.10508509999793,38.10508509999793,40.10643789999606,,,41.1073123000185,vis1,1,0,vis,3.0,3.0,3.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
45.57767400000896,45.57767400000896,47.07903490001056,47.07903490001056,47.17909319999465,47.57934540001745,47.32925620000763,48.079837200007866,48.079837200007866,50.08228840001696,,,51.083285300011745,vis1,1,0,vis,4.0,4.0,4.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
58.723432300009996,58.723432300009996,60.22461499999347,60.22461499999347,60.32476520000794,60.724621200011576,61.17502050000778,61.224956300002056,61.224956300002056,63.22667270000395,,,64.2277307999991,vis1,1,0,vis,5.0,5.0,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
76.03767800000217,76.03767800000217,77.5391092000152,77.5391092000152,77.63879090001295,78.03918050000514,,78.54011380001042,78.54011380001042,80.54169370002067,,,81.54214810001734,vis2,2,0,vis,6.0,6.0,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
91.61751180000441,91.61751180000441,93.11853159999895,93.11853159999895,93.21867710000673,93.61910540000257,93.60229540000158,94.1193969000103,94.1193969000103,96.1213508000162,96.1213508000162,99.12386110000965,100.12462510000636,vis2,2,0,vis,7.0,7.0,,0.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
122.84363490000554,122.84363490000554,124.34488820000273,124.34488820000273,124.44514150001645,124.84572029999411,,125.34591589999921,125.34591589999921,127.3476225000138,,,128.34851180000416,vis2,2,0,vis,7.0,8.0,,1.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False
129.39939960000058,129.39939960000058,130.90063140000868,130.90063140000868,131.00063900001416,131.40081930001335,131.61782910000485,131.90146130001241,131.90146130001241,133.90293650001124,,,134.90376700001954,vis1,1,0,vis,8.0,9.0,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
141.29262930001434,141.29262930001434,142.7937634000061,142.7937634000061,142.89385600001853,143.3003656000162,143.64464110000128,143.79478710000123,143.79478710000123,145.79648299999255,,,146.79708170001115,vis1,1,0,vis,9.0,10.0,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
162.0104296000006,162.0104296000006,163.51138859999784,163.51138859999784,163.61215529999183,164.01161620001378,,164.51229330001817,164.51229330001817,166.51371189999347,,,167.51479779999656,vis1,1,0,vis,10.0,11.0,,0.0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
174.80407940000597,174.80407940000597,176.30579500000178,176.30579500000178,176.40538280001212,176.80594590001576,176.75614079999806,177.30613809999497,177.30613809999497,179.30786179999424,179.30786179999424,182.31064590000616,183.31151500001735,vis2,2,0,vis,11.0,12.0,,0.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
185.56310959999402,185.56310959999402,187.06486710001784,187.06486710001784,187.16491910001216,187.5650157000143,187.16491910001216,188.08210360000677,188.08210360000677,190.08373110000113,190.08373110000113,193.0865006000183,194.0871919000144,vis2,2,0,vis,11.0,13.0,,1.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False
195.72168090000352,195.72168090000352,197.22294449999183,197.22294449999183,197.32313730001053,197.7237777000207,,198.2242822000205,198.2242822000205,200.22547270000516,,,201.22683810001192,vis2,2,0,vis,11.0,14.0,,2.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False
208.64950090001523,208.64950090001523,210.1505836999947,210.1505836999947,210.25081400000792,210.6510075000203,210.66803589999628,211.15189410001923,211.15189410001923,213.1530379999983,213.1530379999983,216.15560629999683,217.1564553000005,vis2,2,0,vis,12.0,15.0,,0.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
217.3067190999952,217.3067190999952,218.8078040000198,218.8078040000198,218.907886300012,219.3084420000175,219.65855790000361,219.80863850000034,219.80863850000034,221.8107360999945,221.8107360999945,224.8128706000077,225.81389830000418,vis2,2,0,vis,12.0,16.0,,1.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False
227.0316431000044,227.0316431000044,228.53271569999353,228.53271569999353,228.63306890001124,229.0330930000143,229.00018979999888,229.53368450000718,229.53368450000718,231.5352130000044,231.5352130000044,234.53785570001648,235.5391208000162,vis2,2,0,vis,12.0,17.0,,2.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False
